LGA_NAME16	Age	MaritalStatus	Sex	responses
Central Highlands (M) (Tas.)	65-74	Divorced	F	23
Central Highlands (M) (Tas.)	65-74	Divorced	M	50
Central Highlands (M) (Tas.)	65-74	Married	F	92
Central Highlands (M) (Tas.)	65-74	Married	M	120
Central Highlands (M) (Tas.)	65-74	Separated	F	8
Central Highlands (M) (Tas.)	65-74	Separated	M	14
Central Highlands (M) (Tas.)	65-74	Widowed	F	22
Central Highlands (M) (Tas.)	65-74	Widowed	M	11
Central Highlands (M) (Tas.)	75-84	Divorced	F	7
Central Highlands (M) (Tas.)	75-84	Divorced	M	6
Central Highlands (M) (Tas.)	75-84	Married	F	22
Central Highlands (M) (Tas.)	75-84	Married	M	41
Central Highlands (M) (Tas.)	75-84	Separated	M	7
Central Highlands (M) (Tas.)	75-84	Widowed	F	23
Central Highlands (M) (Tas.)	75-84	Widowed	M	19
Central Highlands (M) (Tas.)	85+	Married	F	3
Central Highlands (M) (Tas.)	85+	Married	M	3
Central Highlands (M) (Tas.)	85+	Widowed	F	4
Central Highlands (M) (Tas.)	85+	Widowed	M	8
Circular Head (M)	20-24	Married	F	28
Circular Head (M)	20-24	Married	M	10
Circular Head (M)	25-34	Divorced	F	11
Circular Head (M)	25-34	Divorced	M	11
Circular Head (M)	25-34	Married	F	201
Circular Head (M)	25-34	Married	M	166
Circular Head (M)	25-34	Separated	F	18
Circular Head (M)	25-34	Separated	M	12
Circular Head (M)	35-44	Divorced	F	44
Circular Head (M)	35-44	Divorced	M	28
Circular Head (M)	35-44	Married	F	251
Circular Head (M)	35-44	Married	M	229
Circular Head (M)	35-44	Separated	F	28
Circular Head (M)	35-44	Separated	M	25
Circular Head (M)	45-54	Divorced	F	93
Circular Head (M)	45-54	Divorced	M	84
Circular Head (M)	45-54	Married	F	330
Circular Head (M)	45-54	Married	M	296
Circular Head (M)	45-54	Separated	F	39
Circular Head (M)	45-54	Separated	M	33
Circular Head (M)	45-54	Widowed	F	14
Circular Head (M)	55-64	Divorced	F	70
Circular Head (M)	55-64	Divorced	M	100
Circular Head (M)	55-64	Married	F	381
Circular Head (M)	55-64	Married	M	396
Circular Head (M)	55-64	Separated	F	16
Circular Head (M)	55-64	Separated	M	33
Circular Head (M)	55-64	Widowed	F	47
Circular Head (M)	55-64	Widowed	M	12
Circular Head (M)	65-74	Divorced	F	44
Circular Head (M)	65-74	Divorced	M	62
Circular Head (M)	65-74	Married	F	241
Circular Head (M)	65-74	Married	M	286
Circular Head (M)	65-74	Separated	F	15
Circular Head (M)	65-74	Separated	M	13
Circular Head (M)	65-74	Widowed	F	75
Circular Head (M)	65-74	Widowed	M	25
Circular Head (M)	75-84	Divorced	F	11
Circular Head (M)	75-84	Divorced	M	10
Circular Head (M)	75-84	Married	F	77
Circular Head (M)	75-84	Married	M	109
Circular Head (M)	75-84	Separated	M	4
Circular Head (M)	75-84	Widowed	F	118
Circular Head (M)	75-84	Widowed	M	46
Circular Head (M)	85+	Married	F	18
Circular Head (M)	85+	Married	M	32
Circular Head (M)	85+	Widowed	F	54
Circular Head (M)	85+	Widowed	M	16
Clarence (C)	15-19	Married	M	8
Clarence (C)	20-24	Married	F	49
Clarence (C)	20-24	Married	M	41
Clarence (C)	20-24	Separated	F	3
Clarence (C)	20-24	Widowed	F	3
Clarence (C)	25-34	Divorced	F	72
Clarence (C)	25-34	Divorced	M	56
Clarence (C)	25-34	Married	F	1209
Clarence (C)	25-34	Married	M	919
Clarence (C)	25-34	Separated	F	77
Clarence (C)	25-34	Separated	M	50
Clarence (C)	25-34	Widowed	F	4
Clarence (C)	25-34	Widowed	M	3
Clarence (C)	35-44	Divorced	F	334
Clarence (C)	35-44	Divorced	M	193
Clarence (C)	35-44	Married	F	1948
Clarence (C)	35-44	Married	M	1814
Clarence (C)	35-44	Separated	F	180
Clarence (C)	35-44	Separated	M	141
Clarence (C)	35-44	Widowed	F	27
Clarence (C)	35-44	Widowed	M	10
Clarence (C)	45-54	Divorced	F	778
Clarence (C)	45-54	Divorced	M	492
Clarence (C)	45-54	Married	F	2124
Clarence (C)	45-54	Married	M	2084
Clarence (C)	45-54	Separated	F	243
Clarence (C)	45-54	Separated	M	193
Clarence (C)	45-54	Widowed	F	59
Clarence (C)	45-54	Widowed	M	16
Clarence (C)	55-64	Divorced	F	809
Clarence (C)	55-64	Divorced	M	587
Clarence (C)	55-64	Married	F	2437
Clarence (C)	55-64	Married	M	2361
Clarence (C)	55-64	Separated	F	167
Clarence (C)	55-64	Separated	M	165
Clarence (C)	55-64	Widowed	F	209
Clarence (C)	55-64	Widowed	M	74
Clarence (C)	65-74	Divorced	F	557
Clarence (C)	65-74	Divorced	M	378
Clarence (C)	65-74	Married	F	1966
Clarence (C)	65-74	Married	M	2173
Clarence (C)	65-74	Separated	F	92
Clarence (C)	65-74	Separated	M	75
Clarence (C)	65-74	Widowed	F	463
Clarence (C)	65-74	Widowed	M	140
Clarence (C)	75-84	Divorced	F	189
Clarence (C)	75-84	Divorced	M	122
Clarence (C)	75-84	Married	F	829
Clarence (C)	75-84	Married	M	1115
Clarence (C)	75-84	Separated	F	27
Clarence (C)	75-84	Separated	M	37
Clarence (C)	75-84	Widowed	F	785
Clarence (C)	75-84	Widowed	M	196
Clarence (C)	85+	Divorced	F	43
Clarence (C)	85+	Divorced	M	19
Clarence (C)	85+	Married	F	143
Clarence (C)	85+	Married	M	307
Clarence (C)	85+	Separated	F	3
Clarence (C)	85+	Separated	M	6
Clarence (C)	85+	Widowed	F	739
Clarence (C)	85+	Widowed	M	215
Derwent Valley (M)	20-24	Married	F	13
Derwent Valley (M)	20-24	Married	M	11
Derwent Valley (M)	25-34	Divorced	F	8
Derwent Valley (M)	25-34	Divorced	M	7
Derwent Valley (M)	25-34	Married	F	170
Derwent Valley (M)	25-34	Married	M	129
Derwent Valley (M)	25-34	Separated	F	20
Derwent Valley (M)	25-34	Separated	M	12
Derwent Valley (M)	25-34	Widowed	F	3
Derwent Valley (M)	35-44	Divorced	F	42
Derwent Valley (M)	35-44	Divorced	M	41
Derwent Valley (M)	35-44	Married	F	280
Derwent Valley (M)	35-44	Married	M	255
Derwent Valley (M)	35-44	Separated	F	36
Derwent Valley (M)	35-44	Separated	M	21
Derwent Valley (M)	35-44	Widowed	F	7
Derwent Valley (M)	35-44	Widowed	M	3
Derwent Valley (M)	45-54	Divorced	F	113
Derwent Valley (M)	45-54	Divorced	M	104
Derwent Valley (M)	45-54	Married	F	425
Derwent Valley (M)	45-54	Married	M	352
Derwent Valley (M)	45-54	Separated	F	45
Derwent Valley (M)	45-54	Separated	M	38
Derwent Valley (M)	45-54	Widowed	F	17
Derwent Valley (M)	45-54	Widowed	M	6
Derwent Valley (M)	55-64	Divorced	F	107
Derwent Valley (M)	55-64	Divorced	M	118
Derwent Valley (M)	55-64	Married	F	460
Derwent Valley (M)	55-64	Married	M	466
Derwent Valley (M)	55-64	Separated	F	37
Derwent Valley (M)	55-64	Separated	M	45
Derwent Valley (M)	55-64	Widowed	F	51
Derwent Valley (M)	55-64	Widowed	M	18
Derwent Valley (M)	65-74	Divorced	F	86
Derwent Valley (M)	65-74	Divorced	M	76
Derwent Valley (M)	65-74	Married	F	333
Derwent Valley (M)	65-74	Married	M	395
Derwent Valley (M)	65-74	Separated	F	19
Derwent Valley (M)	65-74	Separated	M	30
Derwent Valley (M)	65-74	Widowed	F	107
Derwent Valley (M)	65-74	Widowed	M	36
Derwent Valley (M)	75-84	Divorced	F	18
Derwent Valley (M)	75-84	Divorced	M	32
Derwent Valley (M)	75-84	Married	F	129
Derwent Valley (M)	75-84	Married	M	197
Derwent Valley (M)	75-84	Separated	F	3
Derwent Valley (M)	75-84	Separated	M	15
Derwent Valley (M)	75-84	Widowed	F	130
Derwent Valley (M)	75-84	Widowed	M	39
Derwent Valley (M)	85+	Divorced	F	5
Derwent Valley (M)	85+	Divorced	M	3
Derwent Valley (M)	85+	Married	F	20
Derwent Valley (M)	85+	Married	M	25
Derwent Valley (M)	85+	Widowed	F	71
Derwent Valley (M)	85+	Widowed	M	25
Devonport (C)	20-24	Married	F	46
Devonport (C)	20-24	Married	M	26
Devonport (C)	20-24	Separated	F	12
Devonport (C)	20-24	Separated	M	7
Devonport (C)	25-34	Divorced	F	32
Devonport (C)	25-34	Divorced	M	30
Devonport (C)	25-34	Married	F	480
Devonport (C)	25-34	Married	M	379
Devonport (C)	25-34	Separated	F	65
Devonport (C)	25-34	Separated	M	35
Devonport (C)	25-34	Widowed	F	6
Devonport (C)	35-44	Divorced	F	192
Devonport (C)	35-44	Divorced	M	123
Devonport (C)	35-44	Married	F	741
Devonport (C)	35-44	Married	M	637
Devonport (C)	35-44	Separated	F	101
Devonport (C)	35-44	Separated	M	64
Devonport (C)	35-44	Widowed	F	16
Devonport (C)	35-44	Widowed	M	7
Devonport (C)	45-54	Divorced	F	367
Devonport (C)	45-54	Divorced	M	259
Devonport (C)	45-54	Married	F	874
Devonport (C)	45-54	Married	M	824
Devonport (C)	45-54	Separated	F	118
Devonport (C)	45-54	Separated	M	91
Devonport (C)	45-54	Widowed	F	44
Devonport (C)	45-54	Widowed	M	12
Devonport (C)	55-64	Divorced	F	385
Devonport (C)	55-64	Divorced	M	291
Devonport (C)	55-64	Married	F	979
Devonport (C)	55-64	Married	M	1002
Devonport (C)	55-64	Separated	F	100
Devonport (C)	55-64	Separated	M	82
Devonport (C)	55-64	Widowed	F	113
Devonport (C)	55-64	Widowed	M	27
Devonport (C)	65-74	Divorced	F	271
Devonport (C)	65-74	Divorced	M	184
Devonport (C)	65-74	Married	F	930
Devonport (C)	65-74	Married	M	975
Devonport (C)	65-74	Separated	F	42
Devonport (C)	65-74	Separated	M	37
Devonport (C)	65-74	Widowed	F	288
Devonport (C)	65-74	Widowed	M	77
Devonport (C)	75-84	Divorced	F	68
Devonport (C)	75-84	Divorced	M	58
Devonport (C)	75-84	Married	F	373
Devonport (C)	75-84	Married	M	505
Devonport (C)	75-84	Separated	F	7
Devonport (C)	75-84	Separated	M	13
Devonport (C)	75-84	Widowed	F	429
Devonport (C)	75-84	Widowed	M	99
Devonport (C)	85+	Divorced	F	19
Devonport (C)	85+	Divorced	M	14
Devonport (C)	85+	Married	F	76
Devonport (C)	85+	Married	M	134
Devonport (C)	85+	Separated	F	7
Devonport (C)	85+	Separated	M	11
Devonport (C)	85+	Widowed	F	333
Devonport (C)	85+	Widowed	M	76
Dorset (M)	20-24	Married	F	9
Dorset (M)	20-24	Married	M	10
Dorset (M)	25-34	Divorced	F	5
Dorset (M)	25-34	Divorced	M	10
Dorset (M)	25-34	Married	F	134
Dorset (M)	25-34	Married	M	92
Dorset (M)	25-34	Separated	F	11
Dorset (M)	25-34	Separated	M	8
Dorset (M)	25-34	Widowed	F	3
Dorset (M)	35-44	Divorced	F	22
Dorset (M)	35-44	Divorced	M	19
Dorset (M)	35-44	Married	F	194
Dorset (M)	35-44	Married	M	166
Dorset (M)	35-44	Separated	F	13
Dorset (M)	35-44	Separated	M	22
Dorset (M)	35-44	Widowed	F	3
Dorset (M)	45-54	Divorced	F	68
Dorset (M)	45-54	Divorced	M	57
Dorset (M)	45-54	Married	F	269
Dorset (M)	45-54	Married	M	240
Dorset (M)	45-54	Separated	F	30
Dorset (M)	45-54	Separated	M	19
Dorset (M)	45-54	Widowed	F	12
Dorset (M)	45-54	Widowed	M	4
Dorset (M)	55-64	Divorced	F	113
Dorset (M)	55-64	Divorced	M	111
Dorset (M)	55-64	Married	F	354
Dorset (M)	55-64	Married	M	359
Dorset (M)	55-64	Separated	F	15
Dorset (M)	55-64	Separated	M	24
Dorset (M)	55-64	Widowed	F	33
Dorset (M)	55-64	Widowed	M	21
Dorset (M)	65-74	Divorced	F	62
Dorset (M)	65-74	Divorced	M	60
Dorset (M)	65-74	Married	F	277
Dorset (M)	65-74	Married	M	326
Dorset (M)	65-74	Separated	F	6
Dorset (M)	65-74	Separated	M	26
Dorset (M)	65-74	Widowed	F	77
Dorset (M)	65-74	Widowed	M	22
Dorset (M)	75-84	Divorced	F	22
Dorset (M)	75-84	Divorced	M	17
Dorset (M)	75-84	Married	F	119
Dorset (M)	75-84	Married	M	160
Dorset (M)	75-84	Separated	F	3
Dorset (M)	75-84	Separated	M	13
Dorset (M)	75-84	Widowed	F	101
Dorset (M)	75-84	Widowed	M	32
Dorset (M)	85+	Divorced	M	4
Dorset (M)	85+	Married	F	17
Dorset (M)	85+	Married	M	40
Dorset (M)	85+	Separated	M	3
Dorset (M)	85+	Widowed	F	84
Dorset (M)	85+	Widowed	M	13
Flinders (M) (Tas.)	25-34	Married	F	9
Flinders (M) (Tas.)	25-34	Married	M	7
Flinders (M) (Tas.)	35-44	Divorced	F	6
Flinders (M) (Tas.)	35-44	Married	F	18
Flinders (M) (Tas.)	35-44	Married	M	18
Flinders (M) (Tas.)	45-54	Divorced	F	9
Flinders (M) (Tas.)	45-54	Divorced	M	10
Flinders (M) (Tas.)	45-54	Married	F	30
Flinders (M) (Tas.)	45-54	Married	M	24
Flinders (M) (Tas.)	45-54	Separated	F	3
Flinders (M) (Tas.)	55-64	Divorced	F	14
Flinders (M) (Tas.)	55-64	Divorced	M	27
Flinders (M) (Tas.)	55-64	Married	F	57
Flinders (M) (Tas.)	55-64	Married	M	52
Flinders (M) (Tas.)	55-64	Separated	F	7
Flinders (M) (Tas.)	55-64	Separated	M	6
Flinders (M) (Tas.)	55-64	Widowed	F	7
Flinders (M) (Tas.)	55-64	Widowed	M	5
Flinders (M) (Tas.)	65-74	Divorced	F	17
Flinders (M) (Tas.)	65-74	Divorced	M	22
Flinders (M) (Tas.)	65-74	Married	F	46
Flinders (M) (Tas.)	65-74	Married	M	57
Flinders (M) (Tas.)	65-74	Separated	M	8
Flinders (M) (Tas.)	65-74	Widowed	F	9
Flinders (M) (Tas.)	65-74	Widowed	M	5
Flinders (M) (Tas.)	75-84	Divorced	F	4
Flinders (M) (Tas.)	75-84	Married	F	11
Flinders (M) (Tas.)	75-84	Married	M	16
Flinders (M) (Tas.)	75-84	Widowed	F	12
Flinders (M) (Tas.)	75-84	Widowed	M	6
Flinders (M) (Tas.)	85+	Married	M	3
Flinders (M) (Tas.)	85+	Widowed	F	8
Flinders (M) (Tas.)	85+	Widowed	M	3
George Town (M)	20-24	Married	F	8
George Town (M)	20-24	Married	M	8
George Town (M)	25-34	Divorced	F	9
George Town (M)	25-34	Divorced	M	5
George Town (M)	25-34	Married	F	113
George Town (M)	25-34	Married	M	69
George Town (M)	25-34	Separated	F	9
George Town (M)	25-34	Separated	M	3
George Town (M)	35-44	Divorced	F	26
George Town (M)	35-44	Divorced	M	10
George Town (M)	35-44	Married	F	191
George Town (M)	35-44	Married	M	170
George Town (M)	35-44	Separated	F	20
George Town (M)	35-44	Separated	M	12
George Town (M)	35-44	Widowed	F	3
George Town (M)	45-54	Divorced	F	82
George Town (M)	45-54	Divorced	M	83
George Town (M)	45-54	Married	F	268
George Town (M)	45-54	Married	M	249
George Town (M)	45-54	Separated	F	27
George Town (M)	45-54	Separated	M	37
George Town (M)	45-54	Widowed	F	21
George Town (M)	45-54	Widowed	M	8
George Town (M)	55-64	Divorced	F	100
George Town (M)	55-64	Divorced	M	92
George Town (M)	55-64	Married	F	353
George Town (M)	55-64	Married	M	319
George Town (M)	55-64	Separated	F	25
George Town (M)	55-64	Separated	M	32
George Town (M)	55-64	Widowed	F	43
George Town (M)	55-64	Widowed	M	14
George Town (M)	65-74	Divorced	F	55
George Town (M)	65-74	Divorced	M	58
George Town (M)	65-74	Married	F	290
George Town (M)	65-74	Married	M	327
George Town (M)	65-74	Separated	F	20
George Town (M)	65-74	Separated	M	26
George Town (M)	65-74	Widowed	F	78
George Town (M)	65-74	Widowed	M	23
George Town (M)	75-84	Divorced	F	17
George Town (M)	75-84	Divorced	M	17
George Town (M)	75-84	Married	F	87
George Town (M)	75-84	Married	M	153
George Town (M)	75-84	Separated	F	4
George Town (M)	75-84	Separated	M	5
George Town (M)	75-84	Widowed	F	93
George Town (M)	75-84	Widowed	M	44
George Town (M)	85+	Divorced	F	3
George Town (M)	85+	Divorced	M	3
George Town (M)	85+	Married	F	20
George Town (M)	85+	Married	M	25
George Town (M)	85+	Widowed	F	49
George Town (M)	85+	Widowed	M	15
Glamorgan/Spring Bay (M)	20-24	Married	M	5
Glamorgan/Spring Bay (M)	25-34	Divorced	F	5
Glamorgan/Spring Bay (M)	25-34	Married	F	65
Glamorgan/Spring Bay (M)	25-34	Married	M	33
Glamorgan/Spring Bay (M)	25-34	Separated	F	3
Glamorgan/Spring Bay (M)	35-44	Divorced	F	5
Glamorgan/Spring Bay (M)	35-44	Divorced	M	14
Glamorgan/Spring Bay (M)	35-44	Married	F	111
Glamorgan/Spring Bay (M)	35-44	Married	M	93
Glamorgan/Spring Bay (M)	35-44	Separated	F	13
Glamorgan/Spring Bay (M)	35-44	Separated	M	9
Glamorgan/Spring Bay (M)	35-44	Widowed	F	3
Glamorgan/Spring Bay (M)	45-54	Divorced	F	42
Glamorgan/Spring Bay (M)	45-54	Divorced	M	50
Glamorgan/Spring Bay (M)	45-54	Married	F	148
Glamorgan/Spring Bay (M)	45-54	Married	M	148
Glamorgan/Spring Bay (M)	45-54	Separated	F	21
Glamorgan/Spring Bay (M)	45-54	Separated	M	28
Glamorgan/Spring Bay (M)	45-54	Widowed	F	4
Glamorgan/Spring Bay (M)	55-64	Divorced	F	81
Glamorgan/Spring Bay (M)	55-64	Divorced	M	101
Glamorgan/Spring Bay (M)	55-64	Married	F	292
Glamorgan/Spring Bay (M)	55-64	Married	M	251
Glamorgan/Spring Bay (M)	55-64	Separated	F	15
Glamorgan/Spring Bay (M)	55-64	Separated	M	25
Glamorgan/Spring Bay (M)	55-64	Widowed	F	34
Glamorgan/Spring Bay (M)	55-64	Widowed	M	7
Glamorgan/Spring Bay (M)	65-74	Divorced	F	51
Glamorgan/Spring Bay (M)	65-74	Divorced	M	67
Glamorgan/Spring Bay (M)	65-74	Married	F	307
Glamorgan/Spring Bay (M)	65-74	Married	M	336
Glamorgan/Spring Bay (M)	65-74	Separated	F	13
Glamorgan/Spring Bay (M)	65-74	Separated	M	21
Glamorgan/Spring Bay (M)	65-74	Widowed	F	77
Glamorgan/Spring Bay (M)	65-74	Widowed	M	35
Glamorgan/Spring Bay (M)	75-84	Divorced	F	12
Glamorgan/Spring Bay (M)	75-84	Divorced	M	27
Glamorgan/Spring Bay (M)	75-84	Married	F	77
Glamorgan/Spring Bay (M)	75-84	Married	M	125
Glamorgan/Spring Bay (M)	75-84	Separated	F	3
Glamorgan/Spring Bay (M)	75-84	Separated	M	5
Glamorgan/Spring Bay (M)	75-84	Widowed	F	73
Glamorgan/Spring Bay (M)	75-84	Widowed	M	20
Glamorgan/Spring Bay (M)	85+	Divorced	M	5
Glamorgan/Spring Bay (M)	85+	Married	F	8
Glamorgan/Spring Bay (M)	85+	Married	M	22
Glamorgan/Spring Bay (M)	85+	Widowed	F	43
Glamorgan/Spring Bay (M)	85+	Widowed	M	20
Glenorchy (C)	15-19	Married	F	6
Glenorchy (C)	15-19	Separated	F	4
Glenorchy (C)	20-24	Divorced	F	6
Glenorchy (C)	20-24	Divorced	M	3
Glenorchy (C)	20-24	Married	F	107
Glenorchy (C)	20-24	Married	M	56
Glenorchy (C)	20-24	Separated	F	15
Glenorchy (C)	20-24	Separated	M	3
Glenorchy (C)	25-34	Divorced	F	65
Glenorchy (C)	25-34	Divorced	M	47
Glenorchy (C)	25-34	Married	F	1094
Glenorchy (C)	25-34	Married	M	873
Glenorchy (C)	25-34	Separated	F	118
Glenorchy (C)	25-34	Separated	M	54
Glenorchy (C)	25-34	Widowed	F	19
Glenorchy (C)	25-34	Widowed	M	3
Glenorchy (C)	35-44	Divorced	F	295
Glenorchy (C)	35-44	Divorced	M	191
Glenorchy (C)	35-44	Married	F	1334
Glenorchy (C)	35-44	Married	M	1217
Glenorchy (C)	35-44	Separated	F	196
Glenorchy (C)	35-44	Separated	M	144
Glenorchy (C)	35-44	Widowed	F	41
Glenorchy (C)	35-44	Widowed	M	4
Glenorchy (C)	45-54	Divorced	F	701
Glenorchy (C)	45-54	Divorced	M	500
Glenorchy (C)	45-54	Married	F	1419
Glenorchy (C)	45-54	Married	M	1396
Glenorchy (C)	45-54	Separated	F	235
Glenorchy (C)	45-54	Separated	M	193
Glenorchy (C)	45-54	Widowed	F	71
Glenorchy (C)	45-54	Widowed	M	31
Glenorchy (C)	55-64	Divorced	F	795
Glenorchy (C)	55-64	Divorced	M	564
Glenorchy (C)	55-64	Married	F	1493
Glenorchy (C)	55-64	Married	M	1526
Glenorchy (C)	55-64	Separated	F	169
Glenorchy (C)	55-64	Separated	M	163
Glenorchy (C)	55-64	Widowed	F	217
Glenorchy (C)	55-64	Widowed	M	69
Glenorchy (C)	65-74	Divorced	F	522
Glenorchy (C)	65-74	Divorced	M	334
Glenorchy (C)	65-74	Married	F	1175
Glenorchy (C)	65-74	Married	M	1216
Glenorchy (C)	65-74	Separated	F	92
Glenorchy (C)	65-74	Separated	M	88
Glenorchy (C)	65-74	Widowed	F	492
Glenorchy (C)	65-74	Widowed	M	119
Glenorchy (C)	75-84	Divorced	F	180
Glenorchy (C)	75-84	Divorced	M	112
Glenorchy (C)	75-84	Married	F	530
Glenorchy (C)	75-84	Married	M	766
Glenorchy (C)	75-84	Separated	F	29
Glenorchy (C)	75-84	Separated	M	25
Glenorchy (C)	75-84	Widowed	F	745
Glenorchy (C)	75-84	Widowed	M	232
Glenorchy (C)	85+	Divorced	F	30
Glenorchy (C)	85+	Divorced	M	22
Glenorchy (C)	85+	Married	F	101
Glenorchy (C)	85+	Married	M	205
Glenorchy (C)	85+	Separated	F	6
Glenorchy (C)	85+	Separated	M	8
Glenorchy (C)	85+	Widowed	F	556
Glenorchy (C)	85+	Widowed	M	173
Hobart (C)	15-19	Divorced	M	3
Hobart (C)	15-19	Married	F	10
Hobart (C)	15-19	Married	M	3
Hobart (C)	20-24	Divorced	F	6
Hobart (C)	20-24	Married	F	87
Hobart (C)	20-24	Married	M	50
Hobart (C)	20-24	Separated	F	4
Hobart (C)	20-24	Separated	M	5
Hobart (C)	20-24	Widowed	M	3
Hobart (C)	25-34	Divorced	F	70
Hobart (C)	25-34	Divorced	M	58
Hobart (C)	25-34	Married	F	1243
Hobart (C)	25-34	Married	M	1001
Hobart (C)	25-34	Separated	F	67
Hobart (C)	25-34	Separated	M	30
Hobart (C)	25-34	Widowed	M	3
Hobart (C)	35-44	Divorced	F	244
Hobart (C)	35-44	Divorced	M	175
Hobart (C)	35-44	Married	F	1883
Hobart (C)	35-44	Married	M	1660
Hobart (C)	35-44	Separated	F	106
Hobart (C)	35-44	Separated	M	97
Hobart (C)	35-44	Widowed	F	21
Hobart (C)	35-44	Widowed	M	5
Hobart (C)	45-54	Divorced	F	532
Hobart (C)	45-54	Divorced	M	362
Hobart (C)	45-54	Married	F	1874
Hobart (C)	45-54	Married	M	1850
Hobart (C)	45-54	Separated	F	187
Hobart (C)	45-54	Separated	M	146
Hobart (C)	45-54	Widowed	F	68
Hobart (C)	45-54	Widowed	M	18
Hobart (C)	55-64	Divorced	F	728
Hobart (C)	55-64	Divorced	M	479
Hobart (C)	55-64	Married	F	1839
Hobart (C)	55-64	Married	M	1837
Hobart (C)	55-64	Separated	F	151
Hobart (C)	55-64	Separated	M	124
Hobart (C)	55-64	Widowed	F	140
Hobart (C)	55-64	Widowed	M	52
Hobart (C)	65-74	Divorced	F	527
Hobart (C)	65-74	Divorced	M	369
Hobart (C)	65-74	Married	F	1313
Hobart (C)	65-74	Married	M	1505
Hobart (C)	65-74	Separated	F	69
Hobart (C)	65-74	Separated	M	87
Hobart (C)	65-74	Widowed	F	313
Hobart (C)	65-74	Widowed	M	66
Hobart (C)	75-84	Divorced	F	173
Hobart (C)	75-84	Divorced	M	121
Hobart (C)	75-84	Married	F	557
Hobart (C)	75-84	Married	M	768
Hobart (C)	75-84	Separated	F	16
Hobart (C)	75-84	Separated	M	19
Hobart (C)	75-84	Widowed	F	563
Hobart (C)	75-84	Widowed	M	136
Hobart (C)	85+	Divorced	F	41
Hobart (C)	85+	Divorced	M	21
Hobart (C)	85+	Married	F	147
Hobart (C)	85+	Married	M	277
Hobart (C)	85+	Separated	F	3
Hobart (C)	85+	Separated	M	9
Hobart (C)	85+	Widowed	F	682
Hobart (C)	85+	Widowed	M	150
Huon Valley (M)	15-19	Married	M	3
Huon Valley (M)	20-24	Married	F	17
Huon Valley (M)	20-24	Married	M	15
Huon Valley (M)	20-24	Separated	F	3
Huon Valley (M)	25-34	Divorced	F	18
Huon Valley (M)	25-34	Divorced	M	12
Huon Valley (M)	25-34	Married	F	340
Huon Valley (M)	25-34	Married	M	263
Huon Valley (M)	25-34	Separated	F	28
Huon Valley (M)	25-34	Separated	M	17
Huon Valley (M)	35-44	Divorced	F	84
Huon Valley (M)	35-44	Divorced	M	70
Huon Valley (M)	35-44	Married	F	507
Huon Valley (M)	35-44	Married	M	468
Huon Valley (M)	35-44	Separated	F	46
Huon Valley (M)	35-44	Separated	M	42
Huon Valley (M)	35-44	Widowed	F	11
Huon Valley (M)	35-44	Widowed	M	3
Huon Valley (M)	45-54	Divorced	F	195
Huon Valley (M)	45-54	Divorced	M	143
Huon Valley (M)	45-54	Married	F	725
Huon Valley (M)	45-54	Married	M	596
Huon Valley (M)	45-54	Separated	F	56
Huon Valley (M)	45-54	Separated	M	52
Huon Valley (M)	45-54	Widowed	F	26
Huon Valley (M)	45-54	Widowed	M	11
Huon Valley (M)	55-64	Divorced	F	245
Huon Valley (M)	55-64	Divorced	M	238
Huon Valley (M)	55-64	Married	F	821
Huon Valley (M)	55-64	Married	M	822
Huon Valley (M)	55-64	Separated	F	50
Huon Valley (M)	55-64	Separated	M	64
Huon Valley (M)	55-64	Widowed	F	70
Huon Valley (M)	55-64	Widowed	M	14
Huon Valley (M)	65-74	Divorced	F	201
Huon Valley (M)	65-74	Divorced	M	165
Huon Valley (M)	65-74	Married	F	597
Huon Valley (M)	65-74	Married	M	713
Huon Valley (M)	65-74	Separated	F	25
Huon Valley (M)	65-74	Separated	M	50
Huon Valley (M)	65-74	Widowed	F	133
Huon Valley (M)	65-74	Widowed	M	63
Huon Valley (M)	75-84	Divorced	F	42
Huon Valley (M)	75-84	Divorced	M	57
Huon Valley (M)	75-84	Married	F	194
Huon Valley (M)	75-84	Married	M	306
Huon Valley (M)	75-84	Separated	M	11
Huon Valley (M)	75-84	Widowed	F	192
Huon Valley (M)	75-84	Widowed	M	58
Huon Valley (M)	85+	Divorced	F	10
Huon Valley (M)	85+	Divorced	M	8
Huon Valley (M)	85+	Married	F	27
Huon Valley (M)	85+	Married	M	50
Huon Valley (M)	85+	Separated	M	3
Huon Valley (M)	85+	Widowed	F	112
Huon Valley (M)	85+	Widowed	M	41
Kentish (M)	20-24	Married	F	13
Kentish (M)	20-24	Married	M	3
Kentish (M)	25-34	Divorced	F	11
Kentish (M)	25-34	Divorced	M	3
Kentish (M)	25-34	Married	F	136
Kentish (M)	25-34	Married	M	92
Kentish (M)	25-34	Separated	F	10
Kentish (M)	25-34	Widowed	F	3
Kentish (M)	35-44	Divorced	F	26
Kentish (M)	35-44	Divorced	M	15
Kentish (M)	35-44	Married	F	206
Kentish (M)	35-44	Married	M	176
Kentish (M)	35-44	Separated	F	18
Kentish (M)	35-44	Separated	M	12
Kentish (M)	35-44	Widowed	F	4
Kentish (M)	45-54	Divorced	F	64
