LGA_NAME16	Ancestry	responses
Perenjori (S)	German	30
Perenjori (S)	Greek	3
Perenjori (S)	Irish	61
Perenjori (S)	Italian	14
Perenjori (S)	Maori	14
Perenjori (S)	NZ	4
Perenjori (S)	(Other)	15
Perenjori (S)	Polish	3
Perenjori (S)	Scottish	59
Perenjori (S)	Welsh	4
Perth (C)		3580
Perth (C)	Australian	2743
Perth (C)	Australian Aboriginal	39
Perth (C)	Chinese	2945
Perth (C)	Croatian	108
Perth (C)	Dutch	256
Perth (C)	English	4720
Perth (C)	Filipino	313
Perth (C)	French	279
Perth (C)	German	500
Perth (C)	Greek	144
Perth (C)	Hungarian	53
Perth (C)	Indian	1106
Perth (C)	Irish	1593
Perth (C)	Italian	924
Perth (C)	Korean	639
Perth (C)	Lebanese	45
Perth (C)	Macedonian	30
Perth (C)	Maltese	24
Perth (C)	Maori	88
Perth (C)	NZ	160
Perth (C)	(Other)	3826
Perth (C)	Polish	227
Perth (C)	Russian	141
Perth (C)	Scottish	1276
Perth (C)	Serbian	75
Perth (C)	South African	164
Perth (C)	Spanish	226
Perth (C)	Sri Lankan	93
Perth (C)	Turkish	46
Perth (C)	Vietnamese	193
Perth (C)	Welsh	151
Pingelly (S)		119
Pingelly (S)	Australian	558
Pingelly (S)	Australian Aboriginal	9
Pingelly (S)	Dutch	16
Pingelly (S)	English	497
Pingelly (S)	Filipino	3
Pingelly (S)	French	3
Pingelly (S)	German	31
Pingelly (S)	Greek	3
Pingelly (S)	Hungarian	7
Pingelly (S)	Irish	78
Pingelly (S)	Italian	17
Pingelly (S)	Maori	3
Pingelly (S)	NZ	19
Pingelly (S)	(Other)	37
Pingelly (S)	Polish	5
Pingelly (S)	Scottish	93
Pingelly (S)	Welsh	11
Plantagenet (S)		529
Plantagenet (S)	Australian	2111
Plantagenet (S)	Australian Aboriginal	22
Plantagenet (S)	Chinese	11
Plantagenet (S)	Croatian	13
Plantagenet (S)	Dutch	93
Plantagenet (S)	English	2263
Plantagenet (S)	Filipino	26
Plantagenet (S)	French	19
Plantagenet (S)	German	158
Plantagenet (S)	Greek	6
Plantagenet (S)	Hungarian	3
Plantagenet (S)	Indian	13
Plantagenet (S)	Irish	417
Plantagenet (S)	Italian	81
Plantagenet (S)	Macedonian	8
Plantagenet (S)	Maltese	3
Plantagenet (S)	Maori	25
Plantagenet (S)	NZ	50
Plantagenet (S)	(Other)	318
Plantagenet (S)	Polish	19
Plantagenet (S)	Russian	15
Plantagenet (S)	Scottish	554
Plantagenet (S)	South African	26
Plantagenet (S)	Spanish	8
Plantagenet (S)	Welsh	46
Port Hedland (T)		2324
Port Hedland (T)	Australian	5606
Port Hedland (T)	Australian Aboriginal	515
Port Hedland (T)	Chinese	162
Port Hedland (T)	Croatian	67
Port Hedland (T)	Dutch	196
Port Hedland (T)	English	4016
Port Hedland (T)	Filipino	416
Port Hedland (T)	French	66
Port Hedland (T)	German	432
Port Hedland (T)	Greek	51
Port Hedland (T)	Hungarian	17
Port Hedland (T)	Indian	199
Port Hedland (T)	Irish	1065
Port Hedland (T)	Italian	283
Port Hedland (T)	Korean	33
Port Hedland (T)	Lebanese	15
Port Hedland (T)	Macedonian	19
Port Hedland (T)	Maltese	11
Port Hedland (T)	Maori	390
Port Hedland (T)	NZ	240
Port Hedland (T)	(Other)	1511
Port Hedland (T)	Polish	65
Port Hedland (T)	Russian	17
Port Hedland (T)	Scottish	949
Port Hedland (T)	Serbian	14
Port Hedland (T)	South African	134
Port Hedland (T)	Spanish	43
Port Hedland (T)	Sri Lankan	43
Port Hedland (T)	Turkish	12
Port Hedland (T)	Vietnamese	28
Port Hedland (T)	Welsh	61
Quairading (S)		130
Quairading (S)	Australian	464
Quairading (S)	Australian Aboriginal	4
Quairading (S)	Dutch	16
Quairading (S)	English	415
Quairading (S)	Filipino	9
Quairading (S)	French	4
Quairading (S)	German	20
Quairading (S)	Indian	3
Quairading (S)	Irish	65
Quairading (S)	Italian	16
Quairading (S)	Korean	6
Quairading (S)	Maori	9
Quairading (S)	NZ	4
Quairading (S)	(Other)	35
Quairading (S)	Polish	4
Quairading (S)	Scottish	84
Quairading (S)	South African	7
Quairading (S)	Spanish	6
Quairading (S)	Welsh	7
Ravensthorpe (S)		220
Ravensthorpe (S)	Australian	673
Ravensthorpe (S)	Chinese	7
Ravensthorpe (S)	Croatian	3
Ravensthorpe (S)	Dutch	28
Ravensthorpe (S)	English	740
Ravensthorpe (S)	Filipino	13
Ravensthorpe (S)	French	12
Ravensthorpe (S)	German	70
Ravensthorpe (S)	Greek	6
Ravensthorpe (S)	Indian	4
Ravensthorpe (S)	Irish	139
Ravensthorpe (S)	Italian	33
Ravensthorpe (S)	Maltese	3
Ravensthorpe (S)	Maori	21
Ravensthorpe (S)	NZ	16
Ravensthorpe (S)	(Other)	64
Ravensthorpe (S)	Polish	4
Ravensthorpe (S)	Scottish	191
Ravensthorpe (S)	South African	27
Ravensthorpe (S)	Spanish	3
Ravensthorpe (S)	Welsh	4
Rockingham (C)		9410
Rockingham (C)	Australian	41550
Rockingham (C)	Australian Aboriginal	313
Rockingham (C)	Chinese	1057
Rockingham (C)	Croatian	665
Rockingham (C)	Dutch	2696
Rockingham (C)	English	59614
Rockingham (C)	Filipino	1423
Rockingham (C)	French	598
Rockingham (C)	German	3962
Rockingham (C)	Greek	340
Rockingham (C)	Hungarian	171
Rockingham (C)	Indian	1226
Rockingham (C)	Irish	11604
Rockingham (C)	Italian	3569
Rockingham (C)	Korean	119
Rockingham (C)	Lebanese	97
Rockingham (C)	Macedonian	84
Rockingham (C)	Maltese	239
Rockingham (C)	Maori	3263
Rockingham (C)	NZ	2193
Rockingham (C)	(Other)	9187
Rockingham (C)	Polish	709
Rockingham (C)	Russian	233
Rockingham (C)	Scottish	12820
Rockingham (C)	Serbian	427
Rockingham (C)	South African	1743
Rockingham (C)	Spanish	627
Rockingham (C)	Sri Lankan	94
Rockingham (C)	Turkish	55
Rockingham (C)	Vietnamese	242
Rockingham (C)	Welsh	1581
Sandstone (S)		15
Sandstone (S)	Australian	25
Sandstone (S)	English	32
Sandstone (S)	German	6
Sandstone (S)	Irish	15
Sandstone (S)	(Other)	10
Sandstone (S)	Scottish	7
Serpentine-Jarrahdale (S)		1997
Serpentine-Jarrahdale (S)	Australian	10064
Serpentine-Jarrahdale (S)	Australian Aboriginal	59
Serpentine-Jarrahdale (S)	Chinese	254
Serpentine-Jarrahdale (S)	Croatian	90
Serpentine-Jarrahdale (S)	Dutch	1186
Serpentine-Jarrahdale (S)	English	12059
Serpentine-Jarrahdale (S)	Filipino	213
Serpentine-Jarrahdale (S)	French	134
Serpentine-Jarrahdale (S)	German	771
Serpentine-Jarrahdale (S)	Greek	79
Serpentine-Jarrahdale (S)	Hungarian	33
Serpentine-Jarrahdale (S)	Indian	692
Serpentine-Jarrahdale (S)	Irish	2098
Serpentine-Jarrahdale (S)	Italian	898
Serpentine-Jarrahdale (S)	Korean	19
Serpentine-Jarrahdale (S)	Lebanese	38
Serpentine-Jarrahdale (S)	Macedonian	13
Serpentine-Jarrahdale (S)	Maltese	41
Serpentine-Jarrahdale (S)	Maori	300
Serpentine-Jarrahdale (S)	NZ	432
Serpentine-Jarrahdale (S)	(Other)	2180
Serpentine-Jarrahdale (S)	Polish	136
Serpentine-Jarrahdale (S)	Russian	29
Serpentine-Jarrahdale (S)	Scottish	2260
Serpentine-Jarrahdale (S)	Serbian	29
Serpentine-Jarrahdale (S)	South African	317
Serpentine-Jarrahdale (S)	Spanish	79
Serpentine-Jarrahdale (S)	Sri Lankan	70
Serpentine-Jarrahdale (S)	Turkish	4
Serpentine-Jarrahdale (S)	Vietnamese	24
Serpentine-Jarrahdale (S)	Welsh	202
Shark Bay (S)		90
Shark Bay (S)	Australian	435
Shark Bay (S)	Australian Aboriginal	3
Shark Bay (S)	Chinese	3
Shark Bay (S)	Dutch	16
Shark Bay (S)	English	359
Shark Bay (S)	Filipino	19
Shark Bay (S)	French	7
Shark Bay (S)	German	43
Shark Bay (S)	Greek	6
Shark Bay (S)	Hungarian	3
Shark Bay (S)	Irish	77
Shark Bay (S)	Italian	21
Shark Bay (S)	Maori	7
Shark Bay (S)	NZ	5
Shark Bay (S)	(Other)	41
Shark Bay (S)	Polish	3
Shark Bay (S)	Russian	7
Shark Bay (S)	Scottish	80
Shark Bay (S)	South African	4
Shark Bay (S)	Spanish	4
Shark Bay (S)	Welsh	5
South Perth (C)		2994
South Perth (C)	Australian	11301
South Perth (C)	Australian Aboriginal	98
South Perth (C)	Chinese	3931
South Perth (C)	Croatian	364
South Perth (C)	Dutch	713
South Perth (C)	English	14462
South Perth (C)	Filipino	308
South Perth (C)	French	325
South Perth (C)	German	1261
South Perth (C)	Greek	366
South Perth (C)	Hungarian	101
South Perth (C)	Indian	1302
South Perth (C)	Irish	4318
South Perth (C)	Italian	2051
South Perth (C)	Korean	311
South Perth (C)	Lebanese	72
South Perth (C)	Macedonian	100
South Perth (C)	Maltese	77
South Perth (C)	Maori	123
South Perth (C)	NZ	437
South Perth (C)	(Other)	5650
South Perth (C)	Polish	460
South Perth (C)	Russian	146
South Perth (C)	Scottish	3720
South Perth (C)	Serbian	78
South Perth (C)	South African	409
South Perth (C)	Spanish	213
South Perth (C)	Sri Lankan	204
South Perth (C)	Turkish	93
South Perth (C)	Vietnamese	281
South Perth (C)	Welsh	354
Stirling (C)		14407
Stirling (C)	Australian	51117
Stirling (C)	Australian Aboriginal	399
Stirling (C)	Chinese	10525
Stirling (C)	Croatian	2571
Stirling (C)	Dutch	3253
Stirling (C)	English	64012
Stirling (C)	Filipino	2144
Stirling (C)	French	1500
Stirling (C)	German	5557
Stirling (C)	Greek	3451
Stirling (C)	Hungarian	593
Stirling (C)	Indian	8313
Stirling (C)	Irish	20074
Stirling (C)	Italian	18840
Stirling (C)	Korean	640
Stirling (C)	Lebanese	275
Stirling (C)	Macedonian	3750
Stirling (C)	Maltese	412
Stirling (C)	Maori	1132
Stirling (C)	NZ	2214
Stirling (C)	(Other)	32245
Stirling (C)	Polish	2410
Stirling (C)	Russian	803
Stirling (C)	Scottish	15441
Stirling (C)	Serbian	1105
Stirling (C)	South African	2579
Stirling (C)	Spanish	1221
Stirling (C)	Sri Lankan	772
Stirling (C)	Turkish	269
Stirling (C)	Vietnamese	4661
Stirling (C)	Welsh	1640
Subiaco (C)		1411
Subiaco (C)	Australian	4979
Subiaco (C)	Australian Aboriginal	25
Subiaco (C)	Chinese	1906
Subiaco (C)	Croatian	161
Subiaco (C)	Dutch	374
Subiaco (C)	English	6883
Subiaco (C)	Filipino	118
Subiaco (C)	French	293
Subiaco (C)	German	670
Subiaco (C)	Greek	193
Subiaco (C)	Hungarian	65
Subiaco (C)	Indian	497
Subiaco (C)	Irish	2214
Subiaco (C)	Italian	703
Subiaco (C)	Korean	116
Subiaco (C)	Lebanese	32
Subiaco (C)	Macedonian	31
Subiaco (C)	Maltese	20
Subiaco (C)	Maori	35
Subiaco (C)	NZ	168
Subiaco (C)	(Other)	2548
Subiaco (C)	Polish	212
Subiaco (C)	Russian	92
Subiaco (C)	Scottish	1879
Subiaco (C)	Serbian	54
Subiaco (C)	South African	186
Subiaco (C)	Spanish	111
Subiaco (C)	Sri Lankan	92
Subiaco (C)	Turkish	32
Subiaco (C)	Vietnamese	120
Subiaco (C)	Welsh	172
Swan (C)		9591
Swan (C)	Australian	40895
Swan (C)	Australian Aboriginal	637
Swan (C)	Chinese	3757
Swan (C)	Croatian	1439
Swan (C)	Dutch	2296
Swan (C)	English	47622
Swan (C)	Filipino	2996
Swan (C)	French	752
Swan (C)	German	3598
Swan (C)	Greek	782
Swan (C)	Hungarian	319
Swan (C)	Indian	5471
Swan (C)	Irish	10483
Swan (C)	Italian	6933
Swan (C)	Korean	152
Swan (C)	Lebanese	190
Swan (C)	Macedonian	541
Swan (C)	Maltese	381
Swan (C)	Maori	2118
Swan (C)	NZ	2124
Swan (C)	(Other)	18237
Swan (C)	Polish	1341
Swan (C)	Russian	231
Swan (C)	Scottish	10545
Swan (C)	Serbian	531
Swan (C)	South African	1446
Swan (C)	Spanish	697
Swan (C)	Sri Lankan	506
Swan (C)	Turkish	85
Swan (C)	Vietnamese	2955
Swan (C)	Welsh	935
Tammin (S)		50
Tammin (S)	Australian	178
Tammin (S)	Australian Aboriginal	17
Tammin (S)	Dutch	5
Tammin (S)	English	169
Tammin (S)	German	8
Tammin (S)	Irish	25
Tammin (S)	Italian	10
Tammin (S)	NZ	4
Tammin (S)	(Other)	7
Tammin (S)	Scottish	27
Tammin (S)	South African	3
Three Springs (S)		53
Three Springs (S)	Australian	255
Three Springs (S)	Australian Aboriginal	7
Three Springs (S)	Chinese	3
Three Springs (S)	Croatian	3
Three Springs (S)	Dutch	15
Three Springs (S)	English	258
Three Springs (S)	Filipino	5
Three Springs (S)	French	3
Three Springs (S)	German	20
Three Springs (S)	Indian	6
Three Springs (S)	Irish	57
Three Springs (S)	Italian	8
Three Springs (S)	Maori	7
Three Springs (S)	NZ	3
Three Springs (S)	(Other)	29
Three Springs (S)	Scottish	32
Three Springs (S)	South African	4
Three Springs (S)	Welsh	3
Toodyay (S)		420
Toodyay (S)	Australian	1714
Toodyay (S)	Australian Aboriginal	9
Toodyay (S)	Chinese	12
Toodyay (S)	Croatian	19
Toodyay (S)	Dutch	109
Toodyay (S)	English	1997
Toodyay (S)	French	28
Toodyay (S)	German	163
Toodyay (S)	Greek	18
Toodyay (S)	Hungarian	5
Toodyay (S)	Indian	20
Toodyay (S)	Irish	441
Toodyay (S)	Italian	105
Toodyay (S)	Korean	7
Toodyay (S)	Macedonian	4
Toodyay (S)	Maltese	5
Toodyay (S)	Maori	8
Toodyay (S)	NZ	42
Toodyay (S)	(Other)	210
Toodyay (S)	Polish	45
Toodyay (S)	Russian	14
Toodyay (S)	Scottish	509
Toodyay (S)	South African	27
Toodyay (S)	Spanish	14
Toodyay (S)	Sri Lankan	3
Toodyay (S)	Vietnamese	4
Toodyay (S)	Welsh	39
Trayning (S)		55
Trayning (S)	Australian	143
Trayning (S)	Dutch	10
Trayning (S)	English	149
Trayning (S)	German	15
Trayning (S)	Irish	26
Trayning (S)	Italian	12
Trayning (S)	Maltese	4
Trayning (S)	Maori	3
Trayning (S)	NZ	4
Trayning (S)	(Other)	13
Trayning (S)	Scottish	25
Trayning (S)	Welsh	4
Upper Gascoyne (S)		39
Upper Gascoyne (S)	Australian	69
Upper Gascoyne (S)	Australian Aboriginal	118
Upper Gascoyne (S)	Chinese	4
Upper Gascoyne (S)	English	41
Upper Gascoyne (S)	German	4
Upper Gascoyne (S)	Irish	8
Upper Gascoyne (S)	Italian	3
Upper Gascoyne (S)	(Other)	11
Upper Gascoyne (S)	Scottish	11
Victoria Park (T)		3682
Victoria Park (T)	Australian	8284
Victoria Park (T)	Australian Aboriginal	90
Victoria Park (T)	Chinese	2742
Victoria Park (T)	Croatian	191
Victoria Park (T)	Dutch	619
Victoria Park (T)	English	10762
Victoria Park (T)	Filipino	488
Victoria Park (T)	French	260
Victoria Park (T)	German	991
Victoria Park (T)	Greek	175
Victoria Park (T)	Hungarian	89
Victoria Park (T)	Indian	1659
Victoria Park (T)	Irish	3411
Victoria Park (T)	Italian	1787
Victoria Park (T)	Korean	460
Victoria Park (T)	Lebanese	70
Victoria Park (T)	Macedonian	39
Victoria Park (T)	Maltese	64
Victoria Park (T)	Maori	185
Victoria Park (T)	NZ	400
Victoria Park (T)	(Other)	5296
Victoria Park (T)	Polish	333
Victoria Park (T)	Russian	106
Victoria Park (T)	Scottish	2819
Victoria Park (T)	Serbian	53
Victoria Park (T)	South African	197
Victoria Park (T)	Spanish	194
Victoria Park (T)	Sri Lankan	179
Victoria Park (T)	Turkish	82
Victoria Park (T)	Vietnamese	301
Victoria Park (T)	Welsh	272
Victoria Plains (S)		85
Victoria Plains (S)	Australian	395
Victoria Plains (S)	Chinese	4
Victoria Plains (S)	Dutch	12
Victoria Plains (S)	English	377
Victoria Plains (S)	Filipino	27
Victoria Plains (S)	German	25
Victoria Plains (S)	Indian	4
Victoria Plains (S)	Irish	117
Victoria Plains (S)	Italian	20
Victoria Plains (S)	Maori	11
Victoria Plains (S)	NZ	14
Victoria Plains (S)	(Other)	17
Victoria Plains (S)	Scottish	116
Victoria Plains (S)	South African	4
Victoria Plains (S)	Sri Lankan	3
Victoria Plains (S)	Welsh	7
Vincent (C)		3003
Vincent (C)	Australian	8465
Vincent (C)	Australian Aboriginal	50
Vincent (C)	Chinese	1828
Vincent (C)	Croatian	348
Vincent (C)	Dutch	566
Vincent (C)	English	10754
Vincent (C)	Filipino	247
Vincent (C)	French	359
Vincent (C)	German	1158
Vincent (C)	Greek	730
Vincent (C)	Hungarian	94
Vincent (C)	Indian	568
Vincent (C)	Irish	3998
Vincent (C)	Italian	3425
Vincent (C)	Korean	259
Vincent (C)	Lebanese	50
Vincent (C)	Macedonian	409
Vincent (C)	Maltese	83
Vincent (C)	Maori	107
Vincent (C)	NZ	374
Vincent (C)	(Other)	3961
Vincent (C)	Polish	407
Vincent (C)	Russian	113
Vincent (C)	Scottish	2923
Vincent (C)	Serbian	145
Vincent (C)	South African	250
Vincent (C)	Spanish	221
Vincent (C)	Sri Lankan	111
Vincent (C)	Turkish	44
Vincent (C)	Vietnamese	683
Vincent (C)	Welsh	335
Wagin (S)		195
Wagin (S)	Australian	829
Wagin (S)	Australian Aboriginal	3
Wagin (S)	Chinese	8
Wagin (S)	Dutch	31
Wagin (S)	English	814
Wagin (S)	Filipino	6
Wagin (S)	French	10
Wagin (S)	German	69
Wagin (S)	Indian	3
Wagin (S)	Irish	144
Wagin (S)	Italian	42
Wagin (S)	Macedonian	4
Wagin (S)	Maori	35
Wagin (S)	NZ	35
Wagin (S)	(Other)	78
Wagin (S)	Polish	9
Wagin (S)	Russian	3
Wagin (S)	Scottish	154
Wagin (S)	South African	8
Wagin (S)	Vietnamese	3
Wagin (S)	Welsh	13
Wandering (S)		45
Wandering (S)	Australian	192
Wandering (S)	Dutch	12
Wandering (S)	English	193
Wandering (S)	German	20
Wandering (S)	Irish	35
Wandering (S)	NZ	3
Wandering (S)	(Other)	23
Wandering (S)	Polish	3
Wandering (S)	Scottish	60
Wandering (S)	Welsh	4
Wanneroo (C)		11602
Wanneroo (C)	Australian	50046
Wanneroo (C)	Australian Aboriginal	376
Wanneroo (C)	Chinese	4415
Wanneroo (C)	Croatian	1247
Wanneroo (C)	Dutch	3232
Wanneroo (C)	English	74182
Wanneroo (C)	Filipino	2620
Wanneroo (C)	French	1105
Wanneroo (C)	German	4759
Wanneroo (C)	Greek	1200
Wanneroo (C)	Hungarian	460
Wanneroo (C)	Indian	5817
Wanneroo (C)	Irish	15564
Wanneroo (C)	Italian	8402
Wanneroo (C)	Korean	246
Wanneroo (C)	Lebanese	287
Wanneroo (C)	Macedonian	2162
Wanneroo (C)	Maltese	448
Wanneroo (C)	Maori	3229
Wanneroo (C)	NZ	2838
Wanneroo (C)	(Other)	24599
Wanneroo (C)	Polish	1584
Wanneroo (C)	Russian	456
Wanneroo (C)	Scottish	15700
Wanneroo (C)	Serbian	738
Wanneroo (C)	South African	4290
Wanneroo (C)	Spanish	980
Wanneroo (C)	Sri Lankan	348
Wanneroo (C)	Turkish	86
Wanneroo (C)	Vietnamese	5075
Wanneroo (C)	Welsh	2119
Waroona (S)		478
Waroona (S)	Australian	1643
Waroona (S)	Australian Aboriginal	19
Waroona (S)	Chinese	15
Waroona (S)	Croatian	9
Waroona (S)	Dutch	57
Waroona (S)	English	1719
Waroona (S)	Filipino	42
Waroona (S)	French	13
Waroona (S)	German	134
Waroona (S)	Hungarian	5
Waroona (S)	Indian	11
Waroona (S)	Irish	320
Waroona (S)	Italian	461
Waroona (S)	Maori	22
Waroona (S)	NZ	51
Waroona (S)	(Other)	115
Waroona (S)	Polish	17
Waroona (S)	Russian	8
Waroona (S)	Scottish	382
Waroona (S)	South African	18
Waroona (S)	Spanish	3
Waroona (S)	Welsh	42
West Arthur (S)		69
West Arthur (S)	Australian	355
West Arthur (S)	Croatian	7
West Arthur (S)	Dutch	19
West Arthur (S)	English	383
West Arthur (S)	Filipino	4
West Arthur (S)	German	44
West Arthur (S)	Greek	3
West Arthur (S)	Indian	3
West Arthur (S)	Irish	61
West Arthur (S)	Italian	14
West Arthur (S)	Maori	40
West Arthur (S)	NZ	9
West Arthur (S)	(Other)	5
West Arthur (S)	Polish	4
West Arthur (S)	Scottish	68
West Arthur (S)	South African	3
West Arthur (S)	Spanish	4
West Arthur (S)	Welsh	3
Westonia (S)		36
Westonia (S)	Australian	115
Westonia (S)	English	127
Westonia (S)	French	3
Westonia (S)	German	16
Westonia (S)	Irish	23
Westonia (S)	Italian	17
Westonia (S)	Maori	3
Westonia (S)	(Other)	16
Westonia (S)	Polish	5
Westonia (S)	Scottish	32
Westonia (S)	South African	7
Westonia (S)	Spanish	3
Wickepin (S)		50
Wickepin (S)	Australian	371
Wickepin (S)	Dutch	8
Wickepin (S)	English	332
Wickepin (S)	German	25
Wickepin (S)	Irish	52
Wickepin (S)	Italian	26
Wickepin (S)	Maori	5
Wickepin (S)	NZ	7
Wickepin (S)	(Other)	7
Wickepin (S)	Russian	3
Wickepin (S)	Scottish	73
Wickepin (S)	Welsh	5
Williams (S)		78
Williams (S)	Australian	483
Williams (S)	Croatian	6
Williams (S)	Dutch	4
Williams (S)	English	425
Williams (S)	French	3
Williams (S)	German	41
Williams (S)	Greek	5
Williams (S)	Irish	83
Williams (S)	Italian	23
Williams (S)	Maori	7
Williams (S)	NZ	12
Williams (S)	(Other)	36
Williams (S)	Scottish	94
Williams (S)	South African	12
Williams (S)	Welsh	9
Wiluna (S)		137
Wiluna (S)	Australian	138
Wiluna (S)	Australian Aboriginal	183
Wiluna (S)	Chinese	3
Wiluna (S)	Croatian	4
Wiluna (S)	Dutch	15
Wiluna (S)	English	179
Wiluna (S)	Filipino	8
Wiluna (S)	German	18
Wiluna (S)	Irish	49
Wiluna (S)	Italian	10
Wiluna (S)	Maori	13
Wiluna (S)	NZ	7
Wiluna (S)	(Other)	57
Wiluna (S)	Russian	3
Wiluna (S)	Scottish	37
Wiluna (S)	Serbian	3
Wiluna (S)	South African	5
Wiluna (S)	Welsh	3
Wongan-Ballidu (S)		55
Wongan-Ballidu (S)	Australian	611
Wongan-Ballidu (S)	Australian Aboriginal	6
Wongan-Ballidu (S)	Chinese	8
Wongan-Ballidu (S)	Dutch	18
Wongan-Ballidu (S)	English	621
Wongan-Ballidu (S)	Filipino	25
Wongan-Ballidu (S)	French	11
Wongan-Ballidu (S)	German	35
Wongan-Ballidu (S)	Indian	9
Wongan-Ballidu (S)	Irish	117
Wongan-Ballidu (S)	Italian	20
Wongan-Ballidu (S)	Maori	7
Wongan-Ballidu (S)	NZ	11
Wongan-Ballidu (S)	(Other)	32
Wongan-Ballidu (S)	Polish	3
Wongan-Ballidu (S)	Scottish	141
Wongan-Ballidu (S)	South African	12
Wongan-Ballidu (S)	Spanish	3
Wongan-Ballidu (S)	Vietnamese	4
Wongan-Ballidu (S)	Welsh	5
Woodanilling (S)		28
Woodanilling (S)	Australian	212
Woodanilling (S)	Australian Aboriginal	5
Woodanilling (S)	Dutch	9
Woodanilling (S)	English	163
Woodanilling (S)	German	24
Woodanilling (S)	Irish	28
Woodanilling (S)	Italian	12
Woodanilling (S)	Maori	8
Woodanilling (S)	(Other)	8
Woodanilling (S)	Polish	3
Woodanilling (S)	Scottish	38
Woodanilling (S)	Welsh	3
Wyalkatchem (S)		72
Wyalkatchem (S)	Australian	215
Wyalkatchem (S)	Dutch	3
Wyalkatchem (S)	English	203
Wyalkatchem (S)	Filipino	6
Wyalkatchem (S)	German	13
Wyalkatchem (S)	Indian	3
Wyalkatchem (S)	Irish	36
Wyalkatchem (S)	Italian	3
Wyalkatchem (S)	NZ	7
Wyalkatchem (S)	(Other)	16
Wyalkatchem (S)	Scottish	51
Wyalkatchem (S)	Welsh	4
Wyndham-East Kimberley (S)		887
Wyndham-East Kimberley (S)	Australian	2827
Wyndham-East Kimberley (S)	Australian Aboriginal	1052
Wyndham-East Kimberley (S)	Chinese	76
Wyndham-East Kimberley (S)	Croatian	5
Wyndham-East Kimberley (S)	Dutch	81
Wyndham-East Kimberley (S)	English	1951
Wyndham-East Kimberley (S)	Filipino	45
Wyndham-East Kimberley (S)	French	40
Wyndham-East Kimberley (S)	German	235
Wyndham-East Kimberley (S)	Greek	14
Wyndham-East Kimberley (S)	Hungarian	9
Wyndham-East Kimberley (S)	Indian	38
Wyndham-East Kimberley (S)	Irish	531
Wyndham-East Kimberley (S)	Italian	139
Wyndham-East Kimberley (S)	Korean	17
Wyndham-East Kimberley (S)	Lebanese	3
Wyndham-East Kimberley (S)	Macedonian	4
Wyndham-East Kimberley (S)	Maltese	12
Wyndham-East Kimberley (S)	Maori	21
Wyndham-East Kimberley (S)	NZ	58
Wyndham-East Kimberley (S)	(Other)	344
Wyndham-East Kimberley (S)	Polish	17
Wyndham-East Kimberley (S)	Russian	8
Wyndham-East Kimberley (S)	Scottish	468
Wyndham-East Kimberley (S)	Serbian	6
Wyndham-East Kimberley (S)	South African	23
Wyndham-East Kimberley (S)	Spanish	18
Wyndham-East Kimberley (S)	Sri Lankan	17
Wyndham-East Kimberley (S)	Turkish	4
Wyndham-East Kimberley (S)	Vietnamese	27
Wyndham-East Kimberley (S)	Welsh	16
Yalgoo (S)		70
Yalgoo (S)	Australian	120
Yalgoo (S)	Australian Aboriginal	4
Yalgoo (S)	Chinese	3
Yalgoo (S)	Croatian	3
Yalgoo (S)	Dutch	7
Yalgoo (S)	English	109
Yalgoo (S)	German	8
Yalgoo (S)	Irish	35
Yalgoo (S)	Italian	7
Yalgoo (S)	Maori	10
Yalgoo (S)	NZ	5
Yalgoo (S)	(Other)	13
Yalgoo (S)	Scottish	37
Yalgoo (S)	Spanish	4
Yalgoo (S)	Welsh	4
Yilgarn (S)		173
Yilgarn (S)	Australian	449
Yilgarn (S)	Australian Aboriginal	3
Yilgarn (S)	Chinese	3
Yilgarn (S)	Croatian	8
Yilgarn (S)	Dutch	3
Yilgarn (S)	English	439
Yilgarn (S)	Filipino	17
Yilgarn (S)	German	49
Yilgarn (S)	Greek	5
Yilgarn (S)	Indian	3
Yilgarn (S)	Irish	102
Yilgarn (S)	Italian	111
Yilgarn (S)	Maori	15
Yilgarn (S)	NZ	23
Yilgarn (S)	(Other)	58
Yilgarn (S)	Polish	3
Yilgarn (S)	Russian	4
Yilgarn (S)	Scottish	124
Yilgarn (S)	South African	4
Yilgarn (S)	Spanish	6
Yilgarn (S)	Welsh	6
York (S)		403
York (S)	Australian	1608
York (S)	Australian Aboriginal	6
York (S)	Chinese	11
York (S)	Croatian	3
York (S)	Dutch	68
York (S)	English	1576
York (S)	Filipino	8
York (S)	French	12
York (S)	German	110
York (S)	Greek	7
York (S)	Hungarian	7
York (S)	Indian	8
York (S)	Irish	301
York (S)	Italian	61
York (S)	Lebanese	4
York (S)	Macedonian	3
York (S)	Maltese	4
York (S)	Maori	49
York (S)	NZ	47
York (S)	(Other)	127
York (S)	Polish	19
York (S)	Russian	3
York (S)	Scottish	324
York (S)	South African	22
