LGA_NAME16	CountryOfBirth	persons
Kellerberrin (S)	IND	4
Kellerberrin (S)	IRL	5
Kellerberrin (S)	ITA	3
Kellerberrin (S)	MYS	3
Kellerberrin (S)	NLD	3
Kellerberrin (S)	NPL	3
Kellerberrin (S)	NZL	21
Kellerberrin (S)	PHL	10
Kellerberrin (S)	ZWE	7
Kent (S)		81
Kent (S)	AUS	433
Kent (S)	GBR	15
Kent (S)	NLD	3
Kent (S)	NZL	19
Kent (S)	ZAF	3
Kojonup (S)		222
Kojonup (S)	AUS	1523
Kojonup (S)	CAN	4
Kojonup (S)	DEU	3
Kojonup (S)	EGY	4
Kojonup (S)	FRA	3
Kojonup (S)	GBR	72
Kojonup (S)	IRL	3
Kojonup (S)	ITA	13
Kojonup (S)	MMR	3
Kojonup (S)	NLD	3
Kojonup (S)	NZL	94
Kojonup (S)	PHL	27
Kojonup (S)	POL	5
Kojonup (S)	THA	3
Kojonup (S)	USA	3
Kojonup (S)	ZAF	8
Kondinin (S)		98
Kondinin (S)	AUS	670
Kondinin (S)	BGD	3
Kondinin (S)	CAN	4
Kondinin (S)	GBR	27
Kondinin (S)	IDN	3
Kondinin (S)	IND	3
Kondinin (S)	IRL	3
Kondinin (S)	ITA	3
Kondinin (S)	NLD	4
Kondinin (S)	NZL	30
Kondinin (S)	PHL	9
Kondinin (S)	ZAF	6
Koorda (S)		35
Koorda (S)	AUS	338
Koorda (S)	GBR	24
Koorda (S)	MYS	3
Koorda (S)	NZL	10
Koorda (S)	PHL	3
Kulin (S)		65
Kulin (S)	AUS	627
Kulin (S)	FRA	3
Kulin (S)	GBR	25
Kulin (S)	IRL	4
Kulin (S)	ITA	4
Kulin (S)	NZL	13
Kulin (S)	ZAF	3
Kulin (S)	ZWE	3
Kwinana (C)		4214
Kwinana (C)	AFG	21
Kwinana (C)	AUS	22541
Kwinana (C)	BGD	57
Kwinana (C)	BIH	29
Kwinana (C)	CAN	75
Kwinana (C)	CHL	58
Kwinana (C)	CHN	256
Kwinana (C)	DEU	144
Kwinana (C)	EGY	7
Kwinana (C)	FJI	53
Kwinana (C)	FRA	30
Kwinana (C)	GBR	3361
Kwinana (C)	GRC	5
Kwinana (C)	HKG	52
Kwinana (C)	HRV	89
Kwinana (C)	IDN	120
Kwinana (C)	IND	1282
Kwinana (C)	IRL	148
Kwinana (C)	IRN	55
Kwinana (C)	IRQ	21
Kwinana (C)	ITA	104
Kwinana (C)	JPN	43
Kwinana (C)	KHM	12
Kwinana (C)	KOR	106
Kwinana (C)	LBN	11
Kwinana (C)	LKA	131
Kwinana (C)	MKD	11
Kwinana (C)	MLT	17
Kwinana (C)	MMR	41
Kwinana (C)	MUS	55
Kwinana (C)	MYS	271
Kwinana (C)	NLD	104
Kwinana (C)	NPL	42
Kwinana (C)	NZL	2027
Kwinana (C)	PAK	103
Kwinana (C)	PHL	1757
Kwinana (C)	PNG	31
Kwinana (C)	POL	56
Kwinana (C)	SGP	200
Kwinana (C)	THA	113
Kwinana (C)	TUR	12
Kwinana (C)	TWN	47
Kwinana (C)	USA	100
Kwinana (C)	VNM	89
Kwinana (C)	ZAF	560
Kwinana (C)	ZWE	249
Lake Grace (S)		136
Lake Grace (S)	AUS	994
Lake Grace (S)	CHN	3
Lake Grace (S)	DEU	3
Lake Grace (S)	GBR	48
Lake Grace (S)	HRV	3
Lake Grace (S)	IND	3
Lake Grace (S)	IRL	7
Lake Grace (S)	LBN	3
Lake Grace (S)	NLD	3
Lake Grace (S)	NZL	36
Lake Grace (S)	PHL	8
Lake Grace (S)	ZAF	8
Lake Grace (S)	ZWE	3
Laverton (S)		234
Laverton (S)	AUS	716
Laverton (S)	CAN	3
Laverton (S)	DEU	3
Laverton (S)	GBR	49
Laverton (S)	IDN	3
Laverton (S)	IND	7
Laverton (S)	IRL	9
Laverton (S)	KOR	3
Laverton (S)	MYS	4
Laverton (S)	NZL	97
Laverton (S)	PHL	3
Laverton (S)	ZAF	7
Laverton (S)	ZWE	3
Leonora (S)		362
Leonora (S)	AUS	810
Leonora (S)	CAN	3
Leonora (S)	DEU	4
Leonora (S)	FJI	9
Leonora (S)	GBR	41
Leonora (S)	IDN	3
Leonora (S)	IND	3
Leonora (S)	IRL	7
Leonora (S)	MYS	3
Leonora (S)	NLD	4
Leonora (S)	NZL	97
Leonora (S)	PHL	10
Leonora (S)	THA	5
Leonora (S)	ZAF	10
Leonora (S)	ZWE	3
Mandurah (C)		6963
Mandurah (C)	AFG	10
Mandurah (C)	AUS	52883
Mandurah (C)	BGD	30
Mandurah (C)	BIH	9
Mandurah (C)	CAN	144
Mandurah (C)	CHL	30
Mandurah (C)	CHN	181
Mandurah (C)	DEU	344
Mandurah (C)	EGY	36
Mandurah (C)	FJI	29
Mandurah (C)	FRA	44
Mandurah (C)	GBR	10699
Mandurah (C)	GRC	19
Mandurah (C)	HKG	51
Mandurah (C)	HRV	54
Mandurah (C)	IDN	172
Mandurah (C)	IND	571
Mandurah (C)	IRL	455
Mandurah (C)	IRN	100
Mandurah (C)	IRQ	4
Mandurah (C)	ITA	207
Mandurah (C)	JPN	50
Mandurah (C)	KHM	20
Mandurah (C)	KOR	93
Mandurah (C)	LKA	128
Mandurah (C)	MKD	6
Mandurah (C)	MLT	27
Mandurah (C)	MMR	51
Mandurah (C)	MUS	64
Mandurah (C)	MYS	191
Mandurah (C)	NLD	436
Mandurah (C)	NPL	41
Mandurah (C)	NZL	3210
Mandurah (C)	PAK	68
Mandurah (C)	PHL	838
Mandurah (C)	PNG	66
Mandurah (C)	POL	89
Mandurah (C)	SGP	136
Mandurah (C)	THA	271
Mandurah (C)	TUR	3
Mandurah (C)	TWN	29
Mandurah (C)	USA	249
Mandurah (C)	VNM	72
Mandurah (C)	ZAF	1317
Mandurah (C)	ZWE	296
Manjimup (S)		1074
Manjimup (S)	AFG	28
Manjimup (S)	AUS	6888
Manjimup (S)	BGD	3
Manjimup (S)	BIH	4
Manjimup (S)	CAN	17
Manjimup (S)	CHN	11
Manjimup (S)	DEU	41
Manjimup (S)	FJI	8
Manjimup (S)	FRA	6
Manjimup (S)	GBR	580
Manjimup (S)	GRC	22
Manjimup (S)	HKG	9
Manjimup (S)	IDN	6
Manjimup (S)	IND	28
Manjimup (S)	IRL	20
Manjimup (S)	ITA	101
Manjimup (S)	JPN	3
Manjimup (S)	KOR	3
Manjimup (S)	LKA	5
Manjimup (S)	MKD	23
Manjimup (S)	MLT	5
Manjimup (S)	MMR	7
Manjimup (S)	MYS	16
Manjimup (S)	NLD	36
Manjimup (S)	NZL	154
Manjimup (S)	PHL	46
Manjimup (S)	PNG	8
Manjimup (S)	POL	8
Manjimup (S)	SGP	6
Manjimup (S)	THA	8
Manjimup (S)	TWN	11
Manjimup (S)	USA	20
Manjimup (S)	VNM	4
Manjimup (S)	ZAF	43
Manjimup (S)	ZWE	10
Meekatharra (S)		270
Meekatharra (S)	AUS	667
Meekatharra (S)	CHN	5
Meekatharra (S)	DEU	4
Meekatharra (S)	GBR	33
Meekatharra (S)	HKG	4
Meekatharra (S)	IND	6
Meekatharra (S)	IRL	5
Meekatharra (S)	KHM	3
Meekatharra (S)	LKA	5
Meekatharra (S)	MYS	3
Meekatharra (S)	NZL	40
Meekatharra (S)	PHL	5
Meekatharra (S)	PNG	3
Meekatharra (S)	ZAF	6
Melville (C)		7688
Melville (C)	AFG	17
Melville (C)	AUS	59577
Melville (C)	BGD	86
Melville (C)	BIH	78
Melville (C)	CAN	291
Melville (C)	CHL	101
Melville (C)	CHN	1733
Melville (C)	DEU	444
Melville (C)	EGY	115
Melville (C)	FJI	48
Melville (C)	FRA	179
Melville (C)	GBR	8444
Melville (C)	GRC	80
Melville (C)	HKG	663
Melville (C)	HRV	201
Melville (C)	IDN	1436
Melville (C)	IND	1737
Melville (C)	IRL	647
Melville (C)	IRN	530
Melville (C)	IRQ	120
Melville (C)	ITA	887
Melville (C)	JPN	278
Melville (C)	KHM	15
Melville (C)	KOR	536
Melville (C)	LBN	73
Melville (C)	LKA	475
Melville (C)	MKD	27
Melville (C)	MLT	31
Melville (C)	MMR	141
Melville (C)	MUS	137
Melville (C)	MYS	3150
Melville (C)	NLD	378
Melville (C)	NPL	45
Melville (C)	NZL	1820
Melville (C)	PAK	86
Melville (C)	PHL	574
Melville (C)	PNG	61
Melville (C)	POL	178
Melville (C)	SGP	1558
Melville (C)	THA	246
Melville (C)	TUR	39
Melville (C)	TWN	306
Melville (C)	USA	483
Melville (C)	VNM	295
Melville (C)	ZAF	1635
Melville (C)	ZWE	418
Menzies (S)		64
Menzies (S)	AUS	352
Menzies (S)	GBR	14
Menzies (S)	IND	3
Menzies (S)	IRL	3
Menzies (S)	NZL	35
Menzies (S)	PHL	5
Menzies (S)	SGP	3
Merredin (S)		315
Merredin (S)	AUS	2549
Merredin (S)	BGD	3
Merredin (S)	CHN	103
Merredin (S)	DEU	9
Merredin (S)	GBR	139
Merredin (S)	IND	7
Merredin (S)	IRL	10
Merredin (S)	ITA	14
Merredin (S)	NLD	7
Merredin (S)	NZL	88
Merredin (S)	PHL	46
Merredin (S)	POL	4
Merredin (S)	SGP	3
Merredin (S)	THA	3
Merredin (S)	USA	3
Merredin (S)	ZAF	32
Merredin (S)	ZWE	15
Mingenew (S)		53
Mingenew (S)	AUS	372
Mingenew (S)	GBR	15
Mingenew (S)	IRL	3
Mingenew (S)	MUS	3
Mingenew (S)	NZL	10
Moora (S)		311
Moora (S)	AUS	1877
Moora (S)	CAN	3
Moora (S)	DEU	8
Moora (S)	FRA	3
Moora (S)	GBR	86
Moora (S)	IND	5
Moora (S)	IRL	4
Moora (S)	ITA	3
Moora (S)	MYS	4
Moora (S)	NLD	9
Moora (S)	NZL	60
Moora (S)	PHL	27
Moora (S)	THA	5
Moora (S)	USA	3
Moora (S)	ZAF	13
Moora (S)	ZWE	11
Morawa (S)		84
Morawa (S)	AUS	596
Morawa (S)	GBR	18
Morawa (S)	IND	4
Morawa (S)	NLD	3
Morawa (S)	NZL	14
Morawa (S)	THA	3
Morawa (S)	USA	3
Morawa (S)	ZAF	7
Mosman Park (T)		1122
Mosman Park (T)	AUS	5224
Mosman Park (T)	BGD	14
Mosman Park (T)	BIH	11
Mosman Park (T)	CAN	39
Mosman Park (T)	CHL	8
Mosman Park (T)	CHN	97
Mosman Park (T)	DEU	51
Mosman Park (T)	EGY	5
Mosman Park (T)	FJI	3
Mosman Park (T)	FRA	52
Mosman Park (T)	GBR	876
Mosman Park (T)	GRC	3
Mosman Park (T)	HKG	53
Mosman Park (T)	HRV	13
Mosman Park (T)	IDN	31
Mosman Park (T)	IND	93
Mosman Park (T)	IRL	85
Mosman Park (T)	IRN	29
Mosman Park (T)	IRQ	4
Mosman Park (T)	ITA	59
Mosman Park (T)	JPN	37
Mosman Park (T)	KOR	18
Mosman Park (T)	LBN	3
Mosman Park (T)	LKA	18
Mosman Park (T)	MKD	3
Mosman Park (T)	MUS	9
Mosman Park (T)	MYS	67
Mosman Park (T)	NLD	27
Mosman Park (T)	NPL	18
Mosman Park (T)	NZL	175
Mosman Park (T)	PAK	6
Mosman Park (T)	PHL	52
Mosman Park (T)	PNG	10
Mosman Park (T)	POL	31
Mosman Park (T)	SGP	61
Mosman Park (T)	THA	25
Mosman Park (T)	TWN	9
Mosman Park (T)	USA	86
Mosman Park (T)	VNM	9
Mosman Park (T)	ZAF	169
Mosman Park (T)	ZWE	47
Mount Magnet (S)		125
Mount Magnet (S)	AUS	297
Mount Magnet (S)	DEU	3
Mount Magnet (S)	GBR	19
Mount Magnet (S)	NLD	4
Mount Magnet (S)	NZL	8
Mount Magnet (S)	PHL	5
Mount Marshall (S)		56
Mount Marshall (S)	AUS	420
Mount Marshall (S)	GBR	26
Mount Marshall (S)	IRL	7
Mount Marshall (S)	NZL	10
Mukinbudin (S)		52
Mukinbudin (S)	AUS	448
Mukinbudin (S)	DEU	4
Mukinbudin (S)	GBR	20
Mukinbudin (S)	ITA	4
Mukinbudin (S)	NLD	4
Mukinbudin (S)	NZL	18
Mukinbudin (S)	USA	3
Mukinbudin (S)	ZAF	3
Mundaring (S)		2828
Mundaring (S)	AFG	15
Mundaring (S)	AUS	26774
Mundaring (S)	BGD	4
Mundaring (S)	BIH	12
Mundaring (S)	CAN	74
Mundaring (S)	CHL	3
Mundaring (S)	CHN	112
Mundaring (S)	DEU	272
Mundaring (S)	EGY	18
Mundaring (S)	FJI	26
Mundaring (S)	FRA	44
Mundaring (S)	GBR	4321
Mundaring (S)	GRC	16
Mundaring (S)	HKG	28
Mundaring (S)	HRV	64
Mundaring (S)	IDN	39
Mundaring (S)	IND	242
Mundaring (S)	IRL	160
Mundaring (S)	IRN	10
Mundaring (S)	IRQ	6
Mundaring (S)	ITA	238
Mundaring (S)	JPN	32
Mundaring (S)	KHM	3
Mundaring (S)	KOR	16
Mundaring (S)	LBN	8
Mundaring (S)	LKA	35
Mundaring (S)	MKD	12
Mundaring (S)	MLT	9
Mundaring (S)	MMR	33
Mundaring (S)	MUS	21
Mundaring (S)	MYS	113
Mundaring (S)	NLD	243
Mundaring (S)	NPL	4
Mundaring (S)	NZL	1117
Mundaring (S)	PAK	17
Mundaring (S)	PHL	222
Mundaring (S)	PNG	29
Mundaring (S)	POL	68
Mundaring (S)	SGP	52
Mundaring (S)	THA	74
Mundaring (S)	TUR	8
Mundaring (S)	TWN	13
Mundaring (S)	USA	168
Mundaring (S)	VNM	73
Mundaring (S)	ZAF	352
Mundaring (S)	ZWE	142
Murchison (S)		51
Murchison (S)	AUS	94
Murray (S)		1638
Murray (S)	AUS	12186
Murray (S)	CAN	33
Murray (S)	CHN	7
Murray (S)	DEU	51
Murray (S)	FJI	6
Murray (S)	FRA	3
Murray (S)	GBR	1680
Murray (S)	GRC	4
Murray (S)	HKG	10
Murray (S)	HRV	3
Murray (S)	IDN	15
Murray (S)	IND	34
Murray (S)	IRL	53
Murray (S)	ITA	46
Murray (S)	KOR	4
Murray (S)	LKA	11
Murray (S)	MLT	6
Murray (S)	MMR	9
Murray (S)	MYS	28
Murray (S)	NLD	87
Murray (S)	NZL	440
Murray (S)	PHL	78
Murray (S)	PNG	4
Murray (S)	POL	4
Murray (S)	SGP	27
Murray (S)	THA	28
Murray (S)	USA	53
Murray (S)	VNM	7
Murray (S)	ZAF	96
Murray (S)	ZWE	29
Nannup (S)		151
Nannup (S)	AUS	917
Nannup (S)	CHN	3
Nannup (S)	DEU	5
Nannup (S)	FRA	4
Nannup (S)	GBR	162
Nannup (S)	HKG	3
Nannup (S)	IRL	7
Nannup (S)	ITA	5
Nannup (S)	NLD	7
Nannup (S)	NZL	54
Nannup (S)	SGP	3
Nannup (S)	USA	6
Nannup (S)	ZAF	4
Nannup (S)	ZWE	3
Narembeen (S)		77
Narembeen (S)	AUS	623
Narembeen (S)	DEU	7
Narembeen (S)	GBR	30
Narembeen (S)	IND	5
Narembeen (S)	IRL	12
Narembeen (S)	ITA	4
Narembeen (S)	NZL	21
Narembeen (S)	PHL	11
Narembeen (S)	ZAF	7
Narrogin (S)		713
Narrogin (S)	AUS	3770
Narrogin (S)	CHN	3
Narrogin (S)	DEU	28
Narrogin (S)	GBR	247
Narrogin (S)	IND	30
Narrogin (S)	IRL	15
Narrogin (S)	ITA	12
Narrogin (S)	MYS	12
Narrogin (S)	NLD	12
Narrogin (S)	NPL	3
Narrogin (S)	NZL	95
Narrogin (S)	PAK	8
Narrogin (S)	PHL	89
Narrogin (S)	POL	11
Narrogin (S)	SGP	3
Narrogin (S)	THA	4
Narrogin (S)	TWN	4
Narrogin (S)	USA	18
Narrogin (S)	VNM	6
Narrogin (S)	ZAF	53
Narrogin (S)	ZWE	16
Nedlands (C)		1558
Nedlands (C)	AUS	13437
Nedlands (C)	BGD	13
Nedlands (C)	BIH	7
Nedlands (C)	CAN	120
Nedlands (C)	CHL	13
Nedlands (C)	CHN	494
Nedlands (C)	DEU	128
Nedlands (C)	EGY	13
Nedlands (C)	FJI	8
Nedlands (C)	FRA	69
Nedlands (C)	GBR	1807
Nedlands (C)	GRC	27
Nedlands (C)	HKG	148
Nedlands (C)	HRV	18
Nedlands (C)	IDN	117
Nedlands (C)	IND	251
Nedlands (C)	IRL	109
Nedlands (C)	IRN	51
Nedlands (C)	IRQ	15
Nedlands (C)	ITA	84
Nedlands (C)	JPN	66
Nedlands (C)	KOR	30
Nedlands (C)	LBN	6
Nedlands (C)	LKA	108
Nedlands (C)	MLT	4
Nedlands (C)	MMR	29
Nedlands (C)	MUS	14
Nedlands (C)	MYS	591
Nedlands (C)	NLD	101
Nedlands (C)	NPL	3
Nedlands (C)	NZL	299
Nedlands (C)	PAK	24
Nedlands (C)	PHL	48
Nedlands (C)	PNG	10
Nedlands (C)	POL	46
Nedlands (C)	SGP	309
Nedlands (C)	THA	39
Nedlands (C)	TUR	8
Nedlands (C)	TWN	82
Nedlands (C)	USA	250
Nedlands (C)	VNM	43
Nedlands (C)	ZAF	432
Nedlands (C)	ZWE	97
Ngaanyatjarraku (S)		114
Ngaanyatjarraku (S)	AUS	1436
Ngaanyatjarraku (S)	DEU	6
Ngaanyatjarraku (S)	GBR	9
Ngaanyatjarraku (S)	NZL	24
Ngaanyatjarraku (S)	PHL	4
Ngaanyatjarraku (S)	SGP	6
Ngaanyatjarraku (S)	THA	3
Northam (S)		1336
Northam (S)	AFG	31
Northam (S)	AUS	7745
Northam (S)	BGD	37
Northam (S)	BIH	9
Northam (S)	CAN	9
Northam (S)	CHN	30
Northam (S)	DEU	71
Northam (S)	EGY	4
Northam (S)	FJI	5
Northam (S)	FRA	3
Northam (S)	GBR	720
Northam (S)	GRC	3
Northam (S)	HRV	10
Northam (S)	IDN	19
Northam (S)	IND	85
Northam (S)	IRL	25
Northam (S)	IRN	49
Northam (S)	IRQ	12
Northam (S)	ITA	18
Northam (S)	KOR	8
Northam (S)	LBN	3
Northam (S)	LKA	45
Northam (S)	MKD	4
Northam (S)	MLT	3
Northam (S)	MMR	22
Northam (S)	MUS	6
Northam (S)	MYS	23
Northam (S)	NLD	53
Northam (S)	NPL	3
Northam (S)	NZL	298
Northam (S)	PAK	13
Northam (S)	PHL	184
Northam (S)	PNG	8
Northam (S)	POL	15
Northam (S)	SGP	14
Northam (S)	THA	8
Northam (S)	TUR	3
Northam (S)	USA	30
Northam (S)	VNM	53
Northam (S)	ZAF	62
Northam (S)	ZWE	27
Northampton (S)		437
Northampton (S)	AUS	2509
Northampton (S)	CAN	7
Northampton (S)	DEU	15
Northampton (S)	EGY	3
Northampton (S)	FRA	4
Northampton (S)	GBR	208
Northampton (S)	IND	3
Northampton (S)	IRL	5
Northampton (S)	ITA	4
Northampton (S)	MYS	4
Northampton (S)	NLD	9
Northampton (S)	NZL	67
Northampton (S)	PHL	5
Northampton (S)	THA	7
Northampton (S)	USA	5
Northampton (S)	ZAF	10
Northampton (S)	ZWE	3
Nungarin (S)		18
Nungarin (S)	AUS	203
Nungarin (S)	GBR	17
Nungarin (S)	NZL	7
Nungarin (S)	THA	3
Nungarin (S)	ZAF	5
Peppermint Grove (S)		156
Peppermint Grove (S)	AUS	1102
Peppermint Grove (S)	BGD	3
Peppermint Grove (S)	CAN	6
Peppermint Grove (S)	CHN	20
Peppermint Grove (S)	DEU	4
Peppermint Grove (S)	FRA	5
Peppermint Grove (S)	GBR	149
Peppermint Grove (S)	HKG	9
Peppermint Grove (S)	IDN	3
Peppermint Grove (S)	IND	11
Peppermint Grove (S)	IRL	20
Peppermint Grove (S)	IRN	7
Peppermint Grove (S)	ITA	8
Peppermint Grove (S)	JPN	10
Peppermint Grove (S)	LKA	3
Peppermint Grove (S)	MMR	3
Peppermint Grove (S)	MYS	11
Peppermint Grove (S)	NLD	3
Peppermint Grove (S)	NZL	20
Peppermint Grove (S)	PHL	4
Peppermint Grove (S)	PNG	4
Peppermint Grove (S)	POL	7
Peppermint Grove (S)	SGP	13
Peppermint Grove (S)	TWN	3
Peppermint Grove (S)	USA	21
Peppermint Grove (S)	ZAF	30
Peppermint Grove (S)	ZWE	9
Perenjori (S)		74
Perenjori (S)	AUS	457
Perenjori (S)	CHN	4
Perenjori (S)	GBR	19
Perenjori (S)	IRL	3
Perenjori (S)	NZL	27
Perenjori (S)	PHL	3
Perenjori (S)	PNG	3
Perenjori (S)	THA	3
Perenjori (S)	USA	3
Perenjori (S)	ZAF	7
Perth (C)		5220
Perth (C)	AFG	17
Perth (C)	AUS	6494
Perth (C)	BGD	45
Perth (C)	BIH	43
Perth (C)	CAN	73
Perth (C)	CHL	34
Perth (C)	CHN	969
Perth (C)	DEU	120
Perth (C)	EGY	26
Perth (C)	FJI	16
Perth (C)	FRA	183
Perth (C)	GBR	1650
Perth (C)	GRC	31
Perth (C)	HKG	299
Perth (C)	HRV	34
Perth (C)	IDN	285
Perth (C)	IND	774
Perth (C)	IRL	288
Perth (C)	IRN	231
Perth (C)	IRQ	14
Perth (C)	ITA	253
Perth (C)	JPN	346
Perth (C)	KHM	10
Perth (C)	KOR	613
Perth (C)	LBN	14
Perth (C)	LKA	74
Perth (C)	MKD	10
Perth (C)	MMR	53
Perth (C)	MUS	72
Perth (C)	MYS	710
Perth (C)	NLD	52
Perth (C)	NPL	85
Perth (C)	NZL	534
Perth (C)	PAK	91
Perth (C)	PHL	262
Perth (C)	PNG	10
Perth (C)	POL	96
Perth (C)	SGP	517
Perth (C)	THA	166
Perth (C)	TUR	38
Perth (C)	TWN	251
Perth (C)	USA	207
Perth (C)	VNM	157
Perth (C)	ZAF	254
Perth (C)	ZWE	71
Pingelly (S)		153
Pingelly (S)	AUS	855
Pingelly (S)	DEU	4
Pingelly (S)	GBR	75
Pingelly (S)	IDN	3
Pingelly (S)	ITA	6
Pingelly (S)	NLD	7
Pingelly (S)	NZL	29
Pingelly (S)	USA	3
Plantagenet (S)		578
Plantagenet (S)	AFG	79
Plantagenet (S)	AUS	3626
Plantagenet (S)	CAN	3
Plantagenet (S)	CHN	4
Plantagenet (S)	DEU	31
Plantagenet (S)	FRA	3
Plantagenet (S)	GBR	433
Plantagenet (S)	GRC	3
Plantagenet (S)	HKG	3
Plantagenet (S)	IND	20
Plantagenet (S)	IRL	8
Plantagenet (S)	IRN	5
Plantagenet (S)	ITA	5
Plantagenet (S)	JPN	3
Plantagenet (S)	LKA	3
Plantagenet (S)	MLT	4
Plantagenet (S)	MYS	3
Plantagenet (S)	NLD	23
Plantagenet (S)	NZL	109
Plantagenet (S)	PAK	12
Plantagenet (S)	PHL	24
Plantagenet (S)	PNG	3
Plantagenet (S)	POL	3
Plantagenet (S)	SGP	4
Plantagenet (S)	THA	5
Plantagenet (S)	TWN	3
Plantagenet (S)	USA	15
Plantagenet (S)	VNM	4
Plantagenet (S)	ZAF	47
Plantagenet (S)	ZWE	10
Port Hedland (T)		2580
Port Hedland (T)	AFG	3
Port Hedland (T)	AUS	9139
Port Hedland (T)	BGD	32
Port Hedland (T)	BIH	8
Port Hedland (T)	CAN	24
Port Hedland (T)	CHL	4
Port Hedland (T)	CHN	33
Port Hedland (T)	DEU	37
Port Hedland (T)	EGY	3
Port Hedland (T)	FJI	24
Port Hedland (T)	FRA	22
Port Hedland (T)	GBR	383
Port Hedland (T)	GRC	5
Port Hedland (T)	HKG	3
Port Hedland (T)	HRV	22
Port Hedland (T)	IDN	76
Port Hedland (T)	IND	138
Port Hedland (T)	IRL	60
Port Hedland (T)	IRN	7
Port Hedland (T)	ITA	9
Port Hedland (T)	JPN	12
Port Hedland (T)	KHM	3
Port Hedland (T)	KOR	24
Port Hedland (T)	LBN	5
Port Hedland (T)	LKA	45
Port Hedland (T)	MKD	8
Port Hedland (T)	MMR	14
Port Hedland (T)	MUS	11
Port Hedland (T)	MYS	41
Port Hedland (T)	NLD	10
Port Hedland (T)	NPL	4
Port Hedland (T)	NZL	815
Port Hedland (T)	PAK	9
Port Hedland (T)	PHL	367
Port Hedland (T)	PNG	15
Port Hedland (T)	POL	11
Port Hedland (T)	SGP	25
Port Hedland (T)	THA	70
Port Hedland (T)	TUR	7
Port Hedland (T)	TWN	22
Port Hedland (T)	USA	29
Port Hedland (T)	VNM	21
Port Hedland (T)	ZAF	187
Port Hedland (T)	ZWE	114
Quairading (S)		151
Quairading (S)	AUS	764
Quairading (S)	GBR	41
Quairading (S)	IND	4
Quairading (S)	ITA	3
Quairading (S)	KOR	6
Quairading (S)	MYS	4
Quairading (S)	NLD	4
Quairading (S)	NZL	19
Quairading (S)	PHL	5
Quairading (S)	ZAF	3
Quairading (S)	ZWE	3
Ravensthorpe (S)		241
Ravensthorpe (S)	AUS	1208
Ravensthorpe (S)	CAN	7
Ravensthorpe (S)	DEU	5
Ravensthorpe (S)	GBR	114
Ravensthorpe (S)	IDN	3
Ravensthorpe (S)	IRL	5
Ravensthorpe (S)	NLD	4
Ravensthorpe (S)	NZL	62
Ravensthorpe (S)	PHL	11
Ravensthorpe (S)	PNG	5
Ravensthorpe (S)	THA	5
Ravensthorpe (S)	ZAF	36
Ravensthorpe (S)	ZWE	5
Rockingham (C)		12125
Rockingham (C)	AFG	7
Rockingham (C)	AUS	75785
Rockingham (C)	BGD	31
Rockingham (C)	BIH	120
Rockingham (C)	CAN	233
Rockingham (C)	CHL	61
Rockingham (C)	CHN	202
Rockingham (C)	DEU	527
Rockingham (C)	EGY	39
Rockingham (C)	FJI	107
Rockingham (C)	FRA	92
Rockingham (C)	GBR	19959
Rockingham (C)	GRC	23
Rockingham (C)	HKG	52
Rockingham (C)	HRV	170
Rockingham (C)	IDN	240
Rockingham (C)	IND	789
Rockingham (C)	IRL	649
Rockingham (C)	IRN	63
Rockingham (C)	IRQ	12
Rockingham (C)	ITA	265
Rockingham (C)	JPN	94
Rockingham (C)	KHM	11
Rockingham (C)	KOR	71
Rockingham (C)	LBN	24
Rockingham (C)	LKA	69
Rockingham (C)	MKD	28
Rockingham (C)	MLT	35
Rockingham (C)	MMR	94
Rockingham (C)	MUS	109
Rockingham (C)	MYS	285
Rockingham (C)	NLD	483
Rockingham (C)	NPL	41
Rockingham (C)	NZL	6755
Rockingham (C)	PAK	64
Rockingham (C)	PHL	1136
Rockingham (C)	PNG	76
Rockingham (C)	POL	132
Rockingham (C)	SGP	232
Rockingham (C)	THA	333
Rockingham (C)	TUR	16
Rockingham (C)	TWN	42
Rockingham (C)	USA	392
Rockingham (C)	VNM	185
Rockingham (C)	ZAF	2331
Rockingham (C)	ZWE	532
Sandstone (S)		15
Sandstone (S)	AUS	65
Sandstone (S)	GBR	4
Sandstone (S)	NZL	4
Serpentine-Jarrahdale (S)		2184
Serpentine-Jarrahdale (S)	AFG	30
Serpentine-Jarrahdale (S)	AUS	18334
Serpentine-Jarrahdale (S)	BGD	3
Serpentine-Jarrahdale (S)	BIH	7
Serpentine-Jarrahdale (S)	CAN	60
Serpentine-Jarrahdale (S)	CHL	13
Serpentine-Jarrahdale (S)	CHN	43
Serpentine-Jarrahdale (S)	DEU	80
Serpentine-Jarrahdale (S)	EGY	9
Serpentine-Jarrahdale (S)	FJI	13
Serpentine-Jarrahdale (S)	FRA	26
Serpentine-Jarrahdale (S)	GBR	2811
Serpentine-Jarrahdale (S)	GRC	5
Serpentine-Jarrahdale (S)	HKG	12
Serpentine-Jarrahdale (S)	HRV	20
Serpentine-Jarrahdale (S)	IDN	34
Serpentine-Jarrahdale (S)	IND	512
Serpentine-Jarrahdale (S)	IRL	90
Serpentine-Jarrahdale (S)	IRN	21
Serpentine-Jarrahdale (S)	IRQ	4
Serpentine-Jarrahdale (S)	ITA	62
Serpentine-Jarrahdale (S)	JPN	10
Serpentine-Jarrahdale (S)	KHM	4
Serpentine-Jarrahdale (S)	KOR	16
Serpentine-Jarrahdale (S)	LBN	3
Serpentine-Jarrahdale (S)	LKA	46
