LGA_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Manjimup (S)	Co-op/church group etc	5250	13
Manjimup (S)	Co-op/church group etc	7875	11
Manjimup (S)	Co-op/church group etc	10500	3
Manjimup (S)	Person not in same household	0	39
Manjimup (S)	Person not in same household	3937	4
Manjimup (S)	Person not in same household	5250	37
Manjimup (S)	Person not in same household	7875	53
Manjimup (S)	Person not in same household	10500	36
Manjimup (S)	Person not in same household	11812	46
Manjimup (S)	Person not in same household	14437	41
Manjimup (S)	Person not in same household	18375	7
Manjimup (S)	Real estate agent	0	4
Manjimup (S)	Real estate agent	5250	26
Manjimup (S)	Real estate agent	7875	64
Manjimup (S)	Real estate agent	10500	35
Manjimup (S)	Real estate agent	11812	74
Manjimup (S)	Real estate agent	14437	98
Manjimup (S)	Real estate agent	18375	26
Manjimup (S)	Real estate agent	23625	4
Manjimup (S)	State or territory housing authority	0	6
Manjimup (S)	State or territory housing authority	3937	12
Manjimup (S)	State or territory housing authority	5250	67
Manjimup (S)	State or territory housing authority	7875	28
Manjimup (S)	State or territory housing authority	10500	15
Manjimup (S)	State or territory housing authority	11812	10
Manjimup (S)	State or territory housing authority	14437	5
Meekatharra (S)		0	3
Meekatharra (S)	(Other)	0	23
Meekatharra (S)	(Other)	3937	7
Meekatharra (S)	(Other)	5250	8
Meekatharra (S)	(Other)	10500	3
Meekatharra (S)	Co-op/church group etc	0	6
Meekatharra (S)	Person not in same household	5250	3
Meekatharra (S)	Person not in same household	7875	6
Meekatharra (S)	Person not in same household	14437	4
Meekatharra (S)	Person not in same household	18375	3
Meekatharra (S)	State or territory housing authority	0	4
Meekatharra (S)	State or territory housing authority	3937	11
Meekatharra (S)	State or territory housing authority	5250	26
Meekatharra (S)	State or territory housing authority	7875	14
Meekatharra (S)	State or territory housing authority	10500	3
Melville (C)		0	102
Melville (C)		5250	3
Melville (C)		11812	3
Melville (C)		14437	8
Melville (C)		18375	3
Melville (C)		23625	5
Melville (C)	(Other)	0	10
Melville (C)	(Other)	3937	5
Melville (C)	(Other)	5250	4
Melville (C)	(Other)	7875	14
Melville (C)	(Other)	10500	7
Melville (C)	(Other)	11812	23
Melville (C)	(Other)	14437	21
Melville (C)	(Other)	18375	32
Melville (C)	(Other)	23625	18
Melville (C)	(Other)	28875	8
Melville (C)	(Other)	34125	4
Melville (C)	(Other)	49875	3
Melville (C)	Co-op/church group etc	0	8
Melville (C)	Co-op/church group etc	3937	6
Melville (C)	Co-op/church group etc	5250	22
Melville (C)	Co-op/church group etc	7875	18
Melville (C)	Co-op/church group etc	10500	4
Melville (C)	Co-op/church group etc	11812	7
Melville (C)	Co-op/church group etc	14437	13
Melville (C)	Co-op/church group etc	18375	6
Melville (C)	Co-op/church group etc	23625	3
Melville (C)	Person not in same household	0	215
Melville (C)	Person not in same household	3937	11
Melville (C)	Person not in same household	5250	80
Melville (C)	Person not in same household	7875	96
Melville (C)	Person not in same household	10500	69
Melville (C)	Person not in same household	11812	114
Melville (C)	Person not in same household	14437	294
Melville (C)	Person not in same household	18375	678
Melville (C)	Person not in same household	23625	465
Melville (C)	Person not in same household	28875	171
Melville (C)	Person not in same household	34125	66
Melville (C)	Person not in same household	39375	32
Melville (C)	Person not in same household	44625	13
Melville (C)	Person not in same household	49875	30
Melville (C)	Real estate agent	0	13
Melville (C)	Real estate agent	3937	3
Melville (C)	Real estate agent	5250	12
Melville (C)	Real estate agent	7875	24
Melville (C)	Real estate agent	10500	59
Melville (C)	Real estate agent	11812	76
Melville (C)	Real estate agent	14437	422
Melville (C)	Real estate agent	18375	1413
Melville (C)	Real estate agent	23625	1125
Melville (C)	Real estate agent	28875	552
Melville (C)	Real estate agent	34125	240
Melville (C)	Real estate agent	39375	128
Melville (C)	Real estate agent	44625	68
Melville (C)	Real estate agent	49875	123
Melville (C)	State or territory housing authority	0	35
Melville (C)	State or territory housing authority	3937	50
Melville (C)	State or territory housing authority	5250	367
Melville (C)	State or territory housing authority	7875	141
Melville (C)	State or territory housing authority	10500	50
Melville (C)	State or territory housing authority	11812	41
Melville (C)	State or territory housing authority	14437	33
Melville (C)	State or territory housing authority	18375	21
Menzies (S)		0	3
Menzies (S)	(Other)	0	12
Menzies (S)	(Other)	7875	3
Menzies (S)	Co-op/church group etc	0	4
Menzies (S)	Co-op/church group etc	5250	16
Menzies (S)	Co-op/church group etc	7875	3
Menzies (S)	Co-op/church group etc	11812	3
Menzies (S)	State or territory housing authority	0	3
Merredin (S)		0	9
Merredin (S)	(Other)	0	13
Merredin (S)	(Other)	3937	6
Merredin (S)	(Other)	5250	8
Merredin (S)	(Other)	7875	11
Merredin (S)	(Other)	10500	4
Merredin (S)	(Other)	11812	13
Merredin (S)	(Other)	14437	3
Merredin (S)	(Other)	18375	3
Merredin (S)	Co-op/church group etc	5250	3
Merredin (S)	Co-op/church group etc	7875	4
Merredin (S)	Person not in same household	0	22
Merredin (S)	Person not in same household	5250	20
Merredin (S)	Person not in same household	7875	19
Merredin (S)	Person not in same household	10500	20
Merredin (S)	Person not in same household	11812	31
Merredin (S)	Person not in same household	14437	24
Merredin (S)	Person not in same household	18375	12
Merredin (S)	Real estate agent	5250	3
Merredin (S)	Real estate agent	10500	4
Merredin (S)	Real estate agent	11812	15
Merredin (S)	Real estate agent	14437	9
Merredin (S)	Real estate agent	18375	8
Merredin (S)	State or territory housing authority	0	9
Merredin (S)	State or territory housing authority	3937	12
Merredin (S)	State or territory housing authority	5250	29
Merredin (S)	State or territory housing authority	7875	32
Merredin (S)	State or territory housing authority	10500	3
Merredin (S)	State or territory housing authority	11812	13
Merredin (S)	State or territory housing authority	14437	3
Mingenew (S)		0	3
Mingenew (S)	(Other)	0	15
Mingenew (S)	(Other)	3937	4
Mingenew (S)	(Other)	5250	6
Mingenew (S)	Person not in same household	0	7
Mingenew (S)	Person not in same household	7875	9
Mingenew (S)	State or territory housing authority	5250	3
Moora (S)		0	18
Moora (S)	(Other)	0	20
Moora (S)	(Other)	5250	10
Moora (S)	(Other)	7875	5
Moora (S)	(Other)	10500	5
Moora (S)	(Other)	11812	6
Moora (S)	Co-op/church group etc	5250	3
Moora (S)	Person not in same household	0	12
Moora (S)	Person not in same household	3937	5
Moora (S)	Person not in same household	5250	8
Moora (S)	Person not in same household	7875	12
Moora (S)	Person not in same household	10500	12
Moora (S)	Person not in same household	11812	20
Moora (S)	Person not in same household	14437	14
Moora (S)	Person not in same household	18375	5
Moora (S)	Real estate agent	7875	6
Moora (S)	Real estate agent	10500	7
Moora (S)	Real estate agent	11812	12
Moora (S)	Real estate agent	14437	3
Moora (S)	State or territory housing authority	0	3
Moora (S)	State or territory housing authority	5250	26
Moora (S)	State or territory housing authority	7875	11
Moora (S)	State or territory housing authority	10500	6
Moora (S)	State or territory housing authority	11812	11
Moora (S)	State or territory housing authority	14437	4
Morawa (S)		0	15
Morawa (S)	(Other)	0	10
Morawa (S)	(Other)	5250	3
Morawa (S)	(Other)	7875	3
Morawa (S)	Co-op/church group etc	0	3
Morawa (S)	Person not in same household	0	3
Morawa (S)	Person not in same household	5250	4
Morawa (S)	Person not in same household	7875	3
Morawa (S)	Person not in same household	10500	5
Morawa (S)	Person not in same household	11812	11
Morawa (S)	State or territory housing authority	5250	6
Morawa (S)	State or territory housing authority	10500	3
Morawa (S)	State or territory housing authority	11812	4
Mosman Park (T)		0	14
Mosman Park (T)	(Other)	7875	4
Mosman Park (T)	(Other)	11812	3
Mosman Park (T)	(Other)	14437	4
Mosman Park (T)	(Other)	18375	7
Mosman Park (T)	(Other)	28875	7
Mosman Park (T)	(Other)	49875	3
Mosman Park (T)	Person not in same household	0	19
Mosman Park (T)	Person not in same household	5250	5
Mosman Park (T)	Person not in same household	7875	13
Mosman Park (T)	Person not in same household	10500	7
Mosman Park (T)	Person not in same household	11812	35
Mosman Park (T)	Person not in same household	14437	49
Mosman Park (T)	Person not in same household	18375	57
Mosman Park (T)	Person not in same household	23625	28
Mosman Park (T)	Person not in same household	28875	16
Mosman Park (T)	Person not in same household	34125	5
Mosman Park (T)	Person not in same household	39375	12
Mosman Park (T)	Person not in same household	49875	12
Mosman Park (T)	Real estate agent	0	3
Mosman Park (T)	Real estate agent	7875	6
Mosman Park (T)	Real estate agent	10500	18
Mosman Park (T)	Real estate agent	11812	112
Mosman Park (T)	Real estate agent	14437	152
Mosman Park (T)	Real estate agent	18375	131
Mosman Park (T)	Real estate agent	23625	54
Mosman Park (T)	Real estate agent	28875	52
Mosman Park (T)	Real estate agent	34125	29
Mosman Park (T)	Real estate agent	39375	35
Mosman Park (T)	Real estate agent	44625	18
Mosman Park (T)	Real estate agent	49875	54
Mosman Park (T)	State or territory housing authority	0	7
Mosman Park (T)	State or territory housing authority	3937	11
Mosman Park (T)	State or territory housing authority	5250	88
Mosman Park (T)	State or territory housing authority	7875	30
Mosman Park (T)	State or territory housing authority	10500	16
Mosman Park (T)	State or territory housing authority	11812	6
Mount Magnet (S)		0	6
Mount Magnet (S)	(Other)	0	10
Mount Magnet (S)	(Other)	5250	3
Mount Magnet (S)	(Other)	7875	3
Mount Magnet (S)	(Other)	10500	3
Mount Magnet (S)	Person not in same household	5250	3
Mount Magnet (S)	Person not in same household	7875	9
Mount Magnet (S)	Person not in same household	10500	3
Mount Magnet (S)	State or territory housing authority	0	3
Mount Magnet (S)	State or territory housing authority	5250	4
Mount Magnet (S)	State or territory housing authority	7875	3
Mount Magnet (S)	State or territory housing authority	10500	3
Mount Marshall (S)		0	7
Mount Marshall (S)	(Other)	0	15
Mount Marshall (S)	(Other)	7875	3
Mount Marshall (S)	Person not in same household	0	17
Mount Marshall (S)	Person not in same household	3937	3
Mount Marshall (S)	Person not in same household	7875	7
Mount Marshall (S)	State or territory housing authority	0	7
Mount Marshall (S)	State or territory housing authority	3937	3
Mount Marshall (S)	State or territory housing authority	5250	3
Mount Marshall (S)	State or territory housing authority	7875	6
Mukinbudin (S)		0	3
Mukinbudin (S)	(Other)	0	9
Mukinbudin (S)	(Other)	3937	3
Mukinbudin (S)	(Other)	5250	3
Mukinbudin (S)	Co-op/church group etc	3937	3
Mukinbudin (S)	Person not in same household	0	16
Mukinbudin (S)	Person not in same household	5250	6
Mukinbudin (S)	Person not in same household	11812	3
Mukinbudin (S)	State or territory housing authority	0	6
Mukinbudin (S)	State or territory housing authority	7875	6
Mukinbudin (S)	State or territory housing authority	10500	3
Mundaring (S)		0	39
Mundaring (S)		7875	4
Mundaring (S)	(Other)	5250	9
Mundaring (S)	(Other)	7875	8
Mundaring (S)	(Other)	14437	7
Mundaring (S)	(Other)	18375	7
Mundaring (S)	(Other)	23625	5
Mundaring (S)	Co-op/church group etc	5250	5
Mundaring (S)	Co-op/church group etc	7875	4
Mundaring (S)	Co-op/church group etc	14437	4
Mundaring (S)	Person not in same household	0	50
Mundaring (S)	Person not in same household	3937	5
Mundaring (S)	Person not in same household	5250	23
Mundaring (S)	Person not in same household	7875	36
Mundaring (S)	Person not in same household	10500	30
Mundaring (S)	Person not in same household	11812	55
Mundaring (S)	Person not in same household	14437	125
Mundaring (S)	Person not in same household	18375	175
Mundaring (S)	Person not in same household	23625	71
Mundaring (S)	Person not in same household	28875	16
Mundaring (S)	Person not in same household	44625	3
Mundaring (S)	Real estate agent	7875	4
Mundaring (S)	Real estate agent	10500	6
Mundaring (S)	Real estate agent	11812	25
Mundaring (S)	Real estate agent	14437	98
Mundaring (S)	Real estate agent	18375	284
Mundaring (S)	Real estate agent	23625	164
Mundaring (S)	Real estate agent	28875	57
Mundaring (S)	Real estate agent	34125	24
Mundaring (S)	State or territory housing authority	0	7
Mundaring (S)	State or territory housing authority	3937	8
Mundaring (S)	State or territory housing authority	5250	55
Mundaring (S)	State or territory housing authority	7875	28
Mundaring (S)	State or territory housing authority	10500	7
Mundaring (S)	State or territory housing authority	11812	9
Mundaring (S)	State or territory housing authority	14437	5
Mundaring (S)	State or territory housing authority	18375	4
Murchison (S)		0	3
Murchison (S)	(Other)	0	5
Murchison (S)	State or territory housing authority	0	15
Murray (S)		0	28
Murray (S)	(Other)	0	16
Murray (S)	(Other)	5250	10
Murray (S)	(Other)	7875	19
Murray (S)	(Other)	10500	6
Murray (S)	(Other)	11812	19
Murray (S)	(Other)	14437	7
Murray (S)	(Other)	18375	13
Murray (S)	Co-op/church group etc	5250	3
Murray (S)	Co-op/church group etc	7875	12
Murray (S)	Co-op/church group etc	14437	4
Murray (S)	Person not in same household	0	37
Murray (S)	Person not in same household	3937	3
Murray (S)	Person not in same household	5250	26
Murray (S)	Person not in same household	7875	25
Murray (S)	Person not in same household	10500	36
Murray (S)	Person not in same household	11812	60
Murray (S)	Person not in same household	14437	99
Murray (S)	Person not in same household	18375	98
Murray (S)	Person not in same household	23625	13
Murray (S)	Person not in same household	28875	7
Murray (S)	Person not in same household	49875	3
Murray (S)	Real estate agent	0	3
Murray (S)	Real estate agent	7875	15
Murray (S)	Real estate agent	10500	24
Murray (S)	Real estate agent	11812	51
Murray (S)	Real estate agent	14437	212
Murray (S)	Real estate agent	18375	243
Murray (S)	Real estate agent	23625	31
Murray (S)	Real estate agent	28875	11
Murray (S)	Real estate agent	49875	3
Murray (S)	State or territory housing authority	0	6
Murray (S)	State or territory housing authority	5250	20
Murray (S)	State or territory housing authority	7875	29
Murray (S)	State or territory housing authority	10500	3
Murray (S)	State or territory housing authority	11812	6
Murray (S)	State or territory housing authority	14437	4
Nannup (S)		0	7
Nannup (S)	(Other)	7875	4
Nannup (S)	(Other)	10500	3
Nannup (S)	Person not in same household	0	3
Nannup (S)	Person not in same household	5250	6
Nannup (S)	Person not in same household	7875	3
Nannup (S)	Person not in same household	10500	7
Nannup (S)	Person not in same household	11812	9
Nannup (S)	Person not in same household	14437	3
Nannup (S)	Real estate agent	5250	4
Nannup (S)	Real estate agent	7875	23
Nannup (S)	Real estate agent	10500	3
Nannup (S)	Real estate agent	11812	4
Nannup (S)	Real estate agent	14437	13
Nannup (S)	Real estate agent	18375	3
Nannup (S)	State or territory housing authority	5250	5
Nannup (S)	State or territory housing authority	7875	5
Narembeen (S)		0	3
Narembeen (S)	(Other)	0	13
Narembeen (S)	(Other)	5250	3
Narembeen (S)	(Other)	7875	3
Narembeen (S)	(Other)	10500	3
Narembeen (S)	Co-op/church group etc	5250	8
Narembeen (S)	Person not in same household	0	5
Narembeen (S)	Person not in same household	5250	12
Narembeen (S)	Person not in same household	7875	3
Narembeen (S)	Person not in same household	10500	3
Narembeen (S)	Person not in same household	11812	9
Narembeen (S)	State or territory housing authority	0	3
Narembeen (S)	State or territory housing authority	5250	4
Narembeen (S)	State or territory housing authority	10500	6
Narrogin (S)		0	8
Narrogin (S)		10500	3
Narrogin (S)	(Other)	0	5
Narrogin (S)	(Other)	7875	14
Narrogin (S)	(Other)	10500	18
Narrogin (S)	(Other)	11812	17
Narrogin (S)	(Other)	14437	3
Narrogin (S)	Co-op/church group etc	7875	9
Narrogin (S)	Co-op/church group etc	10500	3
Narrogin (S)	Co-op/church group etc	11812	3
Narrogin (S)	Person not in same household	0	23
Narrogin (S)	Person not in same household	5250	15
Narrogin (S)	Person not in same household	7875	19
Narrogin (S)	Person not in same household	10500	30
