LGA_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Dardanup (S)	15-24	Speaks English well or very well	0	2010	12
Dardanup (S)	15-24	Speaks English well or very well	0	2013	5
Dardanup (S)	15-24	Speaks English well or very well	0	2014	6
Dardanup (S)	25-34		1		13
Dardanup (S)	25-34		1	2000	43
Dardanup (S)	25-34		1	2005	19
Dardanup (S)	25-34		1	2010	41
Dardanup (S)	25-34		1	2011	10
Dardanup (S)	25-34		1	2012	19
Dardanup (S)	25-34		1	2013	10
Dardanup (S)	25-34		1	2014	9
Dardanup (S)	25-34		1	2015	3
Dardanup (S)	25-34		1	2016	6
Dardanup (S)	25-34	Speaks English not well or not at all	0		4
Dardanup (S)	25-34	Speaks English not well or not at all	0	2015	3
Dardanup (S)	25-34	Speaks English not well or not at all	0	2016	3
Dardanup (S)	25-34	Speaks English well or very well	0	2000	7
Dardanup (S)	25-34	Speaks English well or very well	0	2005	3
Dardanup (S)	25-34	Speaks English well or very well	0	2010	40
Dardanup (S)	25-34	Speaks English well or very well	0	2011	13
Dardanup (S)	25-34	Speaks English well or very well	0	2012	10
Dardanup (S)	25-34	Speaks English well or very well	0	2013	9
Dardanup (S)	25-34	Speaks English well or very well	0	2014	13
Dardanup (S)	25-34	Speaks English well or very well	0	2015	8
Dardanup (S)	25-34	Speaks English well or very well	0	2016	7
Dardanup (S)	35-44		1		4
Dardanup (S)	35-44		1	2000	105
Dardanup (S)	35-44		1	2005	33
Dardanup (S)	35-44		1	2010	63
Dardanup (S)	35-44		1	2011	8
Dardanup (S)	35-44		1	2012	8
Dardanup (S)	35-44		1	2013	9
Dardanup (S)	35-44		1	2014	3
Dardanup (S)	35-44		1	2015	3
Dardanup (S)	35-44	Speaks English well or very well	0		4
Dardanup (S)	35-44	Speaks English well or very well	0	2000	6
Dardanup (S)	35-44	Speaks English well or very well	0	2005	21
Dardanup (S)	35-44	Speaks English well or very well	0	2010	54
Dardanup (S)	35-44	Speaks English well or very well	0	2011	5
Dardanup (S)	35-44	Speaks English well or very well	0	2012	16
Dardanup (S)	35-44	Speaks English well or very well	0	2013	12
Dardanup (S)	35-44	Speaks English well or very well	0	2014	5
Dardanup (S)	35-44	Speaks English well or very well	0	2015	3
Dardanup (S)	45-54		1		10
Dardanup (S)	45-54		1	2000	232
Dardanup (S)	45-54		1	2005	27
Dardanup (S)	45-54		1	2010	39
Dardanup (S)	45-54		1	2011	6
Dardanup (S)	45-54		1	2012	8
Dardanup (S)	45-54		1	2014	5
Dardanup (S)	45-54		1	2015	5
Dardanup (S)	45-54		1	2016	3
Dardanup (S)	45-54	Speaks English not well or not at all	0	2000	4
Dardanup (S)	45-54	Speaks English not well or not at all	0	2005	3
Dardanup (S)	45-54	Speaks English well or very well	0	2000	25
Dardanup (S)	45-54	Speaks English well or very well	0	2005	22
Dardanup (S)	45-54	Speaks English well or very well	0	2010	14
Dardanup (S)	45-54	Speaks English well or very well	0	2011	5
Dardanup (S)	45-54	Speaks English well or very well	0	2012	3
Dardanup (S)	45-54	Speaks English well or very well	0	2013	4
Dardanup (S)	55-64		1		7
Dardanup (S)	55-64		1	2000	268
Dardanup (S)	55-64		1	2005	14
Dardanup (S)	55-64		1	2010	34
Dardanup (S)	55-64		1	2011	3
Dardanup (S)	55-64		1	2012	3
Dardanup (S)	55-64		1	2013	3
Dardanup (S)	55-64		1	2014	3
Dardanup (S)	55-64	Speaks English well or very well	0	2000	30
Dardanup (S)	55-64	Speaks English well or very well	0	2005	7
Dardanup (S)	65-74			2000	3
Dardanup (S)	65-74		1		5
Dardanup (S)	65-74		1	2000	248
Dardanup (S)	65-74		1	2005	8
Dardanup (S)	65-74		1	2010	8
Dardanup (S)	65-74		1	2011	4
Dardanup (S)	65-74		1	2014	4
Dardanup (S)	65-74	Speaks English well or very well	0	2000	24
Dardanup (S)	65-74	Speaks English well or very well	0	2010	3
Dardanup (S)	65-74	Speaks English well or very well	0	2015	3
Dardanup (S)	75-84		1		3
Dardanup (S)	75-84		1	2000	133
Dardanup (S)	75-84		1	2010	3
Dardanup (S)	75-84	Speaks English not well or not at all	0	2000	3
Dardanup (S)	75-84	Speaks English well or very well	0	2000	13
Dardanup (S)	85+			2000	3
Dardanup (S)	85+		0	2000	4
Dardanup (S)	85+		1		6
Dardanup (S)	85+		1	2000	46
Dardanup (S)	85+	Speaks English not well or not at all	0	2000	4
Dardanup (S)	85+	Speaks English well or very well	0	2000	11
Denmark (S)	0-14		1	2005	3
Denmark (S)	0-14		1	2010	14
Denmark (S)	0-14		1	2011	5
Denmark (S)	0-14	Speaks English well or very well	0	2010	6
Denmark (S)	15-24		1	2000	4
Denmark (S)	15-24		1	2005	10
Denmark (S)	15-24	Speaks English not well or not at all	0	2015	4
Denmark (S)	15-24	Speaks English well or very well	0	2010	3
Denmark (S)	15-24	Speaks English well or very well	0	2011	4
Denmark (S)	25-34		1	2000	11
Denmark (S)	25-34		1	2005	5
Denmark (S)	25-34		1	2010	4
Denmark (S)	25-34		1	2013	3
Denmark (S)	25-34	Speaks English well or very well	0	2010	9
Denmark (S)	25-34	Speaks English well or very well	0	2011	4
Denmark (S)	25-34	Speaks English well or very well	0	2013	3
Denmark (S)	25-34	Speaks English well or very well	0	2015	3
Denmark (S)	35-44		1		3
Denmark (S)	35-44		1	2000	55
Denmark (S)	35-44		1	2005	18
Denmark (S)	35-44		1	2010	8
Denmark (S)	35-44		1	2012	3
Denmark (S)	35-44	Speaks English well or very well	0	2000	15
Denmark (S)	35-44	Speaks English well or very well	0	2005	9
Denmark (S)	35-44	Speaks English well or very well	0	2010	11
Denmark (S)	45-54		1		9
Denmark (S)	45-54		1	2000	169
Denmark (S)	45-54		1	2005	22
Denmark (S)	45-54		1	2010	9
Denmark (S)	45-54		1	2011	3
Denmark (S)	45-54	Speaks English well or very well	0	2000	15
Denmark (S)	45-54	Speaks English well or very well	0	2005	3
Denmark (S)	45-54	Speaks English well or very well	0	2010	3
Denmark (S)	55-64		1		9
Denmark (S)	55-64		1	2000	234
Denmark (S)	55-64		1	2005	3
Denmark (S)	55-64		1	2010	3
Denmark (S)	55-64		1	2012	3
Denmark (S)	55-64	Speaks English well or very well	0	2000	10
Denmark (S)	65-74		1		13
Denmark (S)	65-74		1	2000	313
Denmark (S)	65-74		1	2005	6
Denmark (S)	65-74		1	2010	3
Denmark (S)	65-74		1	2012	4
Denmark (S)	65-74	Speaks English well or very well	0	2000	18
Denmark (S)	65-74	Speaks English well or very well	0	2010	3
Denmark (S)	75-84		1	2000	151
Denmark (S)	75-84		1	2005	9
Denmark (S)	75-84	Speaks English well or very well	0	2000	10
Denmark (S)	85+		1	2000	39
Denmark (S)	85+	Speaks English well or very well	0	2000	3
Derby-West Kimberley (S)	0-14		1	2005	3
Derby-West Kimberley (S)	0-14		1	2010	9
Derby-West Kimberley (S)	0-14		1	2013	3
Derby-West Kimberley (S)	0-14		1	2014	6
Derby-West Kimberley (S)	0-14	Speaks English not well or not at all	0		3
Derby-West Kimberley (S)	0-14	Speaks English not well or not at all	0	2015	3
Derby-West Kimberley (S)	0-14	Speaks English not well or not at all	0	2016	3
Derby-West Kimberley (S)	0-14	Speaks English well or very well	0	2010	7
Derby-West Kimberley (S)	0-14	Speaks English well or very well	0	2011	3
Derby-West Kimberley (S)	0-14	Speaks English well or very well	0	2014	5
Derby-West Kimberley (S)	0-14	Speaks English well or very well	0	2015	3
Derby-West Kimberley (S)	15-24		1	2000	3
Derby-West Kimberley (S)	15-24		1	2005	3
Derby-West Kimberley (S)	15-24		1	2010	5
Derby-West Kimberley (S)	15-24		1	2012	3
Derby-West Kimberley (S)	15-24		1	2014	3
Derby-West Kimberley (S)	15-24	Speaks English well or very well	0		3
Derby-West Kimberley (S)	15-24	Speaks English well or very well	0	2010	4
Derby-West Kimberley (S)	15-24	Speaks English well or very well	0	2013	3
Derby-West Kimberley (S)	15-24	Speaks English well or very well	0	2014	3
Derby-West Kimberley (S)	25-34		1		3
Derby-West Kimberley (S)	25-34		1	2000	16
Derby-West Kimberley (S)	25-34		1	2010	18
Derby-West Kimberley (S)	25-34		1	2011	6
Derby-West Kimberley (S)	25-34		1	2012	12
Derby-West Kimberley (S)	25-34		1	2013	5
Derby-West Kimberley (S)	25-34		1	2014	3
Derby-West Kimberley (S)	25-34		1	2015	5
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0		8
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2000	3
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2005	6
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2010	22
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2011	5
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2012	4
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2013	10
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2014	7
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2015	12
Derby-West Kimberley (S)	25-34	Speaks English well or very well	0	2016	11
Derby-West Kimberley (S)	35-44		1		3
Derby-West Kimberley (S)	35-44		1	2000	18
Derby-West Kimberley (S)	35-44		1	2005	8
Derby-West Kimberley (S)	35-44		1	2010	22
Derby-West Kimberley (S)	35-44		1	2011	3
Derby-West Kimberley (S)	35-44		1	2016	3
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0		4
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0	2000	4
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0	2005	6
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0	2010	18
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0	2011	6
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0	2012	3
Derby-West Kimberley (S)	35-44	Speaks English well or very well	0	2014	3
Derby-West Kimberley (S)	45-54		1	2000	53
Derby-West Kimberley (S)	45-54		1	2005	5
Derby-West Kimberley (S)	45-54		1	2010	7
Derby-West Kimberley (S)	45-54		1	2012	4
Derby-West Kimberley (S)	45-54	Speaks English not well or not at all	0		3
Derby-West Kimberley (S)	45-54	Speaks English well or very well	0	2000	6
Derby-West Kimberley (S)	45-54	Speaks English well or very well	0	2010	8
Derby-West Kimberley (S)	55-64		1	2000	69
Derby-West Kimberley (S)	55-64		1	2005	5
Derby-West Kimberley (S)	55-64		1	2010	7
Derby-West Kimberley (S)	55-64	Speaks English well or very well	0	2000	8
Derby-West Kimberley (S)	55-64	Speaks English well or very well	0	2010	3
Derby-West Kimberley (S)	55-64	Speaks English well or very well	0	2012	3
Derby-West Kimberley (S)	65-74		1		3
Derby-West Kimberley (S)	65-74		1	2000	28
Derby-West Kimberley (S)	65-74	Speaks English well or very well	0	2000	8
Derby-West Kimberley (S)	75-84		1	2000	8
Donnybrook-Balingup (S)	0-14		1		3
Donnybrook-Balingup (S)	0-14		1	2005	7
Donnybrook-Balingup (S)	0-14		1	2010	3
Donnybrook-Balingup (S)	0-14		1	2011	4
Donnybrook-Balingup (S)	0-14		1	2012	3
Donnybrook-Balingup (S)	0-14		1	2013	3
Donnybrook-Balingup (S)	15-24		1	2005	7
Donnybrook-Balingup (S)	15-24		1	2010	4
Donnybrook-Balingup (S)	15-24		1	2015	3
Donnybrook-Balingup (S)	15-24	Speaks English not well or not at all	0		3
Donnybrook-Balingup (S)	25-34		1		3
Donnybrook-Balingup (S)	25-34		1	2000	15
Donnybrook-Balingup (S)	25-34		1	2005	3
Donnybrook-Balingup (S)	25-34		1	2010	10
Donnybrook-Balingup (S)	25-34		1	2012	4
Donnybrook-Balingup (S)	25-34		1	2013	4
Donnybrook-Balingup (S)	25-34		1	2014	3
Donnybrook-Balingup (S)	25-34	Speaks English not well or not at all	0		3
Donnybrook-Balingup (S)	25-34	Speaks English not well or not at all	0	2005	5
Donnybrook-Balingup (S)	25-34	Speaks English not well or not at all	0	2010	3
Donnybrook-Balingup (S)	25-34	Speaks English not well or not at all	0	2016	6
Donnybrook-Balingup (S)	25-34	Speaks English well or very well	0		7
Donnybrook-Balingup (S)	25-34	Speaks English well or very well	0	2005	3
Donnybrook-Balingup (S)	25-34	Speaks English well or very well	0	2010	4
Donnybrook-Balingup (S)	25-34	Speaks English well or very well	0	2014	4
Donnybrook-Balingup (S)	25-34	Speaks English well or very well	0	2015	7
Donnybrook-Balingup (S)	25-34	Speaks English well or very well	0	2016	3
Donnybrook-Balingup (S)	35-44		1	2000	49
Donnybrook-Balingup (S)	35-44		1	2005	18
Donnybrook-Balingup (S)	35-44		1	2010	16
Donnybrook-Balingup (S)	35-44		1	2012	3
Donnybrook-Balingup (S)	35-44	Speaks English not well or not at all	0	2010	3
Donnybrook-Balingup (S)	35-44	Speaks English well or very well	0	2000	11
Donnybrook-Balingup (S)	35-44	Speaks English well or very well	0	2005	5
Donnybrook-Balingup (S)	35-44	Speaks English well or very well	0	2010	4
Donnybrook-Balingup (S)	35-44	Speaks English well or very well	0	2015	3
Donnybrook-Balingup (S)	45-54		1		3
Donnybrook-Balingup (S)	45-54		1	2000	120
Donnybrook-Balingup (S)	45-54		1	2005	17
Donnybrook-Balingup (S)	45-54		1	2010	14
Donnybrook-Balingup (S)	45-54	Speaks English well or very well	0	2000	8
Donnybrook-Balingup (S)	55-64		1		11
Donnybrook-Balingup (S)	55-64		1	2000	196
Donnybrook-Balingup (S)	55-64		1	2005	8
Donnybrook-Balingup (S)	55-64		1	2010	8
Donnybrook-Balingup (S)	55-64	Speaks English well or very well	0	2000	25
Donnybrook-Balingup (S)	55-64	Speaks English well or very well	0	2005	5
Donnybrook-Balingup (S)	65-74			2000	4
Donnybrook-Balingup (S)	65-74		1	2000	173
Donnybrook-Balingup (S)	65-74	Speaks English not well or not at all	0	2000	3
Donnybrook-Balingup (S)	65-74	Speaks English well or very well	0	2000	21
Donnybrook-Balingup (S)	65-74	Speaks English well or very well	0	2005	8
Donnybrook-Balingup (S)	75-84		1		5
Donnybrook-Balingup (S)	75-84		1	2000	70
Donnybrook-Balingup (S)	75-84		1	2005	3
Donnybrook-Balingup (S)	75-84	Speaks English not well or not at all	0	2000	3
Donnybrook-Balingup (S)	75-84	Speaks English well or very well	0	2000	11
Donnybrook-Balingup (S)	85+		1		6
Donnybrook-Balingup (S)	85+		1	2000	16
Donnybrook-Balingup (S)	85+	Speaks English not well or not at all	0		4
Donnybrook-Balingup (S)	85+	Speaks English not well or not at all	0	2000	3
Donnybrook-Balingup (S)	85+	Speaks English well or very well	0	2000	6
Dowerin (S)	35-44		1	2014	3
Dowerin (S)	45-54		1	2000	10
Dowerin (S)	45-54		1	2005	3
Dowerin (S)	55-64		1	2000	3
Dowerin (S)	65-74		1	2000	16
Dowerin (S)	65-74	Speaks English well or very well	0	2000	3
Dumbleyung (S)	25-34		1		3
Dumbleyung (S)	25-34		1	2010	4
Dumbleyung (S)	35-44		1		4
Dumbleyung (S)	35-44		1	2000	5
Dumbleyung (S)	35-44		1	2005	3
Dumbleyung (S)	45-54		1	2000	6
Dumbleyung (S)	55-64		1	2000	7
Dumbleyung (S)	65-74		1	2000	8
Dumbleyung (S)	75-84		1	2000	6
Dumbleyung (S)	75-84	Speaks English well or very well	0	2000	3
Dundas (S)	0-14	Speaks English well or very well	0	2014	3
Dundas (S)	25-34		1		3
Dundas (S)	25-34		1	2000	9
Dundas (S)	25-34		1	2010	7
Dundas (S)	25-34	Speaks English well or very well	0	2010	3
Dundas (S)	25-34	Speaks English well or very well	0	2015	3
Dundas (S)	35-44		1		3
Dundas (S)	35-44		1	2000	5
Dundas (S)	35-44		1	2005	7
Dundas (S)	45-54		1		3
Dundas (S)	45-54		1	2000	11
Dundas (S)	45-54		1	2010	4
Dundas (S)	55-64		1	2000	24
Dundas (S)	55-64	Speaks English well or very well	0	2000	3
Dundas (S)	65-74		1	2000	16
Dundas (S)	65-74	Speaks English well or very well	0	2000	3
Dundas (S)	75-84		1	2000	8
East Fremantle (T)	0-14		1		7
East Fremantle (T)	0-14		1	2005	12
East Fremantle (T)	0-14		1	2010	34
East Fremantle (T)	0-14		1	2011	3
East Fremantle (T)	0-14		1	2012	16
East Fremantle (T)	0-14		1	2013	10
East Fremantle (T)	0-14		1	2014	11
East Fremantle (T)	0-14		1	2015	5
East Fremantle (T)	0-14		1	2016	3
East Fremantle (T)	0-14	Speaks English well or very well	0	2010	6
East Fremantle (T)	0-14	Speaks English well or very well	0	2012	3
East Fremantle (T)	15-24		1		3
East Fremantle (T)	15-24		1	2000	9
East Fremantle (T)	15-24		1	2005	29
East Fremantle (T)	15-24		1	2010	7
East Fremantle (T)	15-24		1	2013	4
East Fremantle (T)	15-24		1	2014	4
East Fremantle (T)	15-24		1	2015	4
East Fremantle (T)	15-24		1	2016	4
East Fremantle (T)	15-24	Speaks English well or very well	0	2010	3
East Fremantle (T)	15-24	Speaks English well or very well	0	2012	5
East Fremantle (T)	15-24	Speaks English well or very well	0	2016	3
East Fremantle (T)	25-34		1		3
East Fremantle (T)	25-34		1	2000	38
East Fremantle (T)	25-34		1	2005	11
East Fremantle (T)	25-34		1	2010	26
East Fremantle (T)	25-34		1	2011	14
East Fremantle (T)	25-34		1	2012	15
East Fremantle (T)	25-34		1	2013	5
East Fremantle (T)	25-34		1	2014	13
East Fremantle (T)	25-34		1	2015	4
East Fremantle (T)	25-34		1	2016	5
East Fremantle (T)	25-34	Speaks English well or very well	0	2000	3
East Fremantle (T)	25-34	Speaks English well or very well	0	2010	8
East Fremantle (T)	25-34	Speaks English well or very well	0	2011	5
East Fremantle (T)	25-34	Speaks English well or very well	0	2012	6
East Fremantle (T)	25-34	Speaks English well or very well	0	2013	3
East Fremantle (T)	25-34	Speaks English well or very well	0	2014	8
East Fremantle (T)	25-34	Speaks English well or very well	0	2015	4
East Fremantle (T)	25-34	Speaks English well or very well	0	2016	6
East Fremantle (T)	35-44		1		3
East Fremantle (T)	35-44		1	2000	91
East Fremantle (T)	35-44		1	2005	37
East Fremantle (T)	35-44		1	2010	35
East Fremantle (T)	35-44		1	2011	4
East Fremantle (T)	35-44		1	2012	14
East Fremantle (T)	35-44		1	2013	13
East Fremantle (T)	35-44		1	2014	9
East Fremantle (T)	35-44		1	2015	3
East Fremantle (T)	35-44	Speaks English well or very well	0	2000	11
East Fremantle (T)	35-44	Speaks English well or very well	0	2005	11
East Fremantle (T)	35-44	Speaks English well or very well	0	2010	18
East Fremantle (T)	35-44	Speaks English well or very well	0	2011	8
East Fremantle (T)	35-44	Speaks English well or very well	0	2012	3
East Fremantle (T)	35-44	Speaks English well or very well	0	2013	5
East Fremantle (T)	35-44	Speaks English well or very well	0	2014	3
East Fremantle (T)	35-44	Speaks English well or very well	0	2015	4
East Fremantle (T)	45-54		1		9
East Fremantle (T)	45-54		1	2000	214
East Fremantle (T)	45-54		1	2005	31
East Fremantle (T)	45-54		1	2010	21
East Fremantle (T)	45-54		1	2011	3
East Fremantle (T)	45-54		1	2012	7
East Fremantle (T)	45-54		1	2013	3
East Fremantle (T)	45-54		1	2014	3
East Fremantle (T)	45-54	Speaks English well or very well	0	2000	25
East Fremantle (T)	45-54	Speaks English well or very well	0	2005	5
East Fremantle (T)	45-54	Speaks English well or very well	0	2010	7
East Fremantle (T)	45-54	Speaks English well or very well	0	2012	3
East Fremantle (T)	45-54	Speaks English well or very well	0	2013	3
East Fremantle (T)	55-64		1		4
East Fremantle (T)	55-64		1	2000	250
East Fremantle (T)	55-64		1	2005	8
East Fremantle (T)	55-64		1	2010	3
East Fremantle (T)	55-64		1	2013	4
East Fremantle (T)	55-64	Speaks English well or very well	0	2000	35
East Fremantle (T)	65-74		1		3
East Fremantle (T)	65-74		1	2000	194
East Fremantle (T)	65-74	Speaks English not well or not at all	0	2000	5
East Fremantle (T)	65-74	Speaks English well or very well	0	2000	44
East Fremantle (T)	75-84		1	2000	70
East Fremantle (T)	75-84	Speaks English not well or not at all	0	2000	15
East Fremantle (T)	75-84	Speaks English well or very well	0		3
East Fremantle (T)	75-84	Speaks English well or very well	0	2000	38
East Fremantle (T)	85+		1	2000	23
East Fremantle (T)	85+	Speaks English not well or not at all	0	2000	6
East Fremantle (T)	85+	Speaks English well or very well	0	2000	13
East Pilbara (S)	0-14			2015	3
East Pilbara (S)	0-14		1		4
East Pilbara (S)	0-14		1	2010	27
East Pilbara (S)	0-14		1	2011	3
East Pilbara (S)	0-14		1	2012	19
East Pilbara (S)	0-14		1	2013	3
East Pilbara (S)	0-14		1	2014	5
East Pilbara (S)	0-14		1	2015	6
East Pilbara (S)	0-14	Speaks English not well or not at all	0	2015	7
East Pilbara (S)	0-14	Speaks English not well or not at all	0	2016	4
East Pilbara (S)	0-14	Speaks English well or very well	0		3
East Pilbara (S)	0-14	Speaks English well or very well	0	2010	8
East Pilbara (S)	0-14	Speaks English well or very well	0	2011	3
East Pilbara (S)	0-14	Speaks English well or very well	0	2013	12
East Pilbara (S)	0-14	Speaks English well or very well	0	2014	3
East Pilbara (S)	0-14	Speaks English well or very well	0	2015	8
East Pilbara (S)	0-14	Speaks English well or very well	0	2016	3
East Pilbara (S)	15-24		1		3
East Pilbara (S)	15-24		1	2000	7
East Pilbara (S)	15-24		1	2005	19
East Pilbara (S)	15-24		1	2010	18
East Pilbara (S)	15-24		1	2011	3
East Pilbara (S)	15-24		1	2012	10
East Pilbara (S)	15-24		1	2013	7
East Pilbara (S)	15-24		1	2014	3
East Pilbara (S)	15-24		1	2015	3
East Pilbara (S)	15-24	Speaks English well or very well	0	2005	3
East Pilbara (S)	15-24	Speaks English well or very well	0	2010	19
East Pilbara (S)	15-24	Speaks English well or very well	0	2011	4
East Pilbara (S)	15-24	Speaks English well or very well	0	2012	6
East Pilbara (S)	15-24	Speaks English well or very well	0	2013	13
East Pilbara (S)	15-24	Speaks English well or very well	0	2014	4
