LGA_NAME16	Religion	Denomination	Sex	persons
Karratha (C)	No religion		F	3266
Karratha (C)	No religion		M	4273
Katanning (S)	(Other)		F	326
Katanning (S)	(Other)		M	317
Katanning (S)	(Other)	(Other)	F	5
Katanning (S)	(Other)	(Other)	M	5
Katanning (S)	(Other)	Secular beliefs	F	3
Katanning (S)	Buddhism		F	38
Katanning (S)	Buddhism		M	36
Katanning (S)	Christianity		F	72
Katanning (S)	Christianity		M	64
Katanning (S)	Christianity	(Other)	F	4
Katanning (S)	Christianity	(Other)	M	4
Katanning (S)	Christianity	Anglican	F	269
Katanning (S)	Christianity	Anglican	M	235
Katanning (S)	Christianity	Baptist	F	199
Katanning (S)	Christianity	Baptist	M	197
Katanning (S)	Christianity	Catholic	F	266
Katanning (S)	Christianity	Catholic	M	269
Katanning (S)	Christianity	Churches Of Christ	F	3
Katanning (S)	Christianity	Churches Of Christ	M	3
Katanning (S)	Christianity	Eastern Orthodox	F	3
Katanning (S)	Christianity	Eastern Orthodox	M	4
Katanning (S)	Christianity	Jehovah's Witnesses	F	24
Katanning (S)	Christianity	Jehovah's Witnesses	M	16
Katanning (S)	Christianity	Latter Day Saints	F	3
Katanning (S)	Christianity	Latter Day Saints	M	7
Katanning (S)	Christianity	Lutheran	F	31
Katanning (S)	Christianity	Lutheran	M	40
Katanning (S)	Christianity	Pentecostal	F	13
Katanning (S)	Christianity	Pentecostal	M	12
Katanning (S)	Christianity	Presbyterian Reformed	F	16
Katanning (S)	Christianity	Presbyterian Reformed	M	16
Katanning (S)	Christianity	Protestant (Other)	F	21
Katanning (S)	Christianity	Protestant (Other)	M	12
Katanning (S)	Christianity	Salvation Army	F	7
Katanning (S)	Christianity	Salvation Army	M	10
Katanning (S)	Christianity	Seventh Day Adventist	F	7
Katanning (S)	Christianity	Seventh Day Adventist	M	4
Katanning (S)	Christianity	Uniting Church	F	60
Katanning (S)	Christianity	Uniting Church	M	49
Katanning (S)	Hinduism		F	7
Katanning (S)	Hinduism		M	14
Katanning (S)	Islam		F	178
Katanning (S)	Islam		M	224
Katanning (S)	No religion		F	475
Katanning (S)	No religion		M	589
Kellerberrin (S)	(Other)		F	82
Kellerberrin (S)	(Other)		M	81
Kellerberrin (S)	(Other)	Australian Aboriginal Traditional	M	3
Kellerberrin (S)	(Other)	Other spiritual beliefs	F	3
Kellerberrin (S)	Christianity		F	28
Kellerberrin (S)	Christianity		M	17
Kellerberrin (S)	Christianity	Anglican	F	137
Kellerberrin (S)	Christianity	Anglican	M	132
Kellerberrin (S)	Christianity	Baptist	F	8
Kellerberrin (S)	Christianity	Baptist	M	11
Kellerberrin (S)	Christianity	Catholic	F	101
Kellerberrin (S)	Christianity	Catholic	M	94
Kellerberrin (S)	Christianity	Oriental Orthodox	F	3
Kellerberrin (S)	Christianity	Oriental Orthodox	M	3
Kellerberrin (S)	Christianity	Presbyterian Reformed	F	14
Kellerberrin (S)	Christianity	Presbyterian Reformed	M	10
Kellerberrin (S)	Christianity	Protestant (Other)	F	3
Kellerberrin (S)	Christianity	Protestant (Other)	M	4
Kellerberrin (S)	Christianity	Salvation Army	F	7
Kellerberrin (S)	Christianity	Salvation Army	M	3
Kellerberrin (S)	Christianity	Seventh Day Adventist	F	8
Kellerberrin (S)	Christianity	Seventh Day Adventist	M	5
Kellerberrin (S)	Christianity	Uniting Church	F	42
Kellerberrin (S)	Christianity	Uniting Church	M	49
Kellerberrin (S)	Hinduism		M	3
Kellerberrin (S)	No religion		F	162
Kellerberrin (S)	No religion		M	191
Kent (S)	(Other)		F	41
Kent (S)	(Other)		M	60
Kent (S)	(Other)	(Other)	F	3
Kent (S)	(Other)	(Other)	M	4
Kent (S)	Christianity		F	10
Kent (S)	Christianity		M	17
Kent (S)	Christianity	(Other)	F	3
Kent (S)	Christianity	Anglican	F	43
Kent (S)	Christianity	Anglican	M	55
Kent (S)	Christianity	Baptist	F	5
Kent (S)	Christianity	Baptist	M	11
Kent (S)	Christianity	Catholic	F	37
Kent (S)	Christianity	Catholic	M	39
Kent (S)	Christianity	Jehovah's Witnesses	M	3
Kent (S)	Christianity	Lutheran	M	3
Kent (S)	Christianity	Presbyterian Reformed	F	6
Kent (S)	Christianity	Presbyterian Reformed	M	8
Kent (S)	Christianity	Protestant (Other)	F	3
Kent (S)	Christianity	Protestant (Other)	M	3
Kent (S)	Christianity	Uniting Church	F	24
Kent (S)	Christianity	Uniting Church	M	20
Kent (S)	No religion		F	78
Kent (S)	No religion		M	95
Kojonup (S)	(Other)		F	128
Kojonup (S)	(Other)		M	121
Kojonup (S)	(Other)	(Other)	F	3
Kojonup (S)	(Other)	Other spiritual beliefs	M	4
Kojonup (S)	(Other)	Secular beliefs	F	3
Kojonup (S)	Buddhism		F	3
Kojonup (S)	Buddhism		M	3
Kojonup (S)	Christianity		F	29
Kojonup (S)	Christianity		M	25
Kojonup (S)	Christianity	Anglican	F	256
Kojonup (S)	Christianity	Anglican	M	259
Kojonup (S)	Christianity	Baptist	F	23
Kojonup (S)	Christianity	Baptist	M	38
Kojonup (S)	Christianity	Catholic	F	152
Kojonup (S)	Christianity	Catholic	M	169
Kojonup (S)	Christianity	Jehovah's Witnesses	F	3
Kojonup (S)	Christianity	Jehovah's Witnesses	M	3
Kojonup (S)	Christianity	Lutheran	F	10
Kojonup (S)	Christianity	Lutheran	M	10
Kojonup (S)	Christianity	Pentecostal	F	7
Kojonup (S)	Christianity	Pentecostal	M	4
Kojonup (S)	Christianity	Presbyterian Reformed	F	17
Kojonup (S)	Christianity	Presbyterian Reformed	M	5
Kojonup (S)	Christianity	Uniting Church	F	74
Kojonup (S)	Christianity	Uniting Church	M	49
Kojonup (S)	Islam		F	3
Kojonup (S)	No religion		F	256
Kojonup (S)	No religion		M	305
Kondinin (S)	(Other)		F	49
Kondinin (S)	(Other)		M	58
Kondinin (S)	Christianity		F	11
Kondinin (S)	Christianity		M	20
Kondinin (S)	Christianity	Anglican	F	89
Kondinin (S)	Christianity	Anglican	M	107
Kondinin (S)	Christianity	Baptist	F	3
Kondinin (S)	Christianity	Baptist	M	6
Kondinin (S)	Christianity	Catholic	F	67
Kondinin (S)	Christianity	Catholic	M	76
Kondinin (S)	Christianity	Churches Of Christ	F	3
Kondinin (S)	Christianity	Churches Of Christ	M	6
Kondinin (S)	Christianity	Eastern Orthodox	F	3
Kondinin (S)	Christianity	Presbyterian Reformed	F	15
Kondinin (S)	Christianity	Presbyterian Reformed	M	15
Kondinin (S)	Christianity	Protestant (Other)	M	4
Kondinin (S)	Christianity	Seventh Day Adventist	F	5
Kondinin (S)	Christianity	Seventh Day Adventist	M	5
Kondinin (S)	Christianity	Uniting Church	F	37
Kondinin (S)	Christianity	Uniting Church	M	35
Kondinin (S)	Islam		F	3
Kondinin (S)	Islam		M	6
Kondinin (S)	No religion		F	100
Kondinin (S)	No religion		M	144
Koorda (S)	(Other)		F	19
Koorda (S)	(Other)		M	18
Koorda (S)	Christianity		F	4
Koorda (S)	Christianity		M	3
Koorda (S)	Christianity	Anglican	F	55
Koorda (S)	Christianity	Anglican	M	56
Koorda (S)	Christianity	Catholic	F	42
Koorda (S)	Christianity	Catholic	M	48
Koorda (S)	Christianity	Lutheran	M	3
Koorda (S)	Christianity	Presbyterian Reformed	F	7
Koorda (S)	Christianity	Presbyterian Reformed	M	10
Koorda (S)	Christianity	Uniting Church	F	6
Koorda (S)	Christianity	Uniting Church	M	11
Koorda (S)	No religion		F	62
Koorda (S)	No religion		M	71
Kulin (S)	(Other)		F	35
Kulin (S)	(Other)		M	47
Kulin (S)	(Other)	(Other)	F	3
Kulin (S)	(Other)	(Other)	M	3
Kulin (S)	Christianity		F	3
Kulin (S)	Christianity		M	3
Kulin (S)	Christianity	Anglican	F	118
Kulin (S)	Christianity	Anglican	M	108
Kulin (S)	Christianity	Baptist	F	3
Kulin (S)	Christianity	Catholic	F	75
Kulin (S)	Christianity	Catholic	M	63
Kulin (S)	Christianity	Lutheran	F	3
Kulin (S)	Christianity	Presbyterian Reformed	F	7
Kulin (S)	Christianity	Presbyterian Reformed	M	4
Kulin (S)	Christianity	Seventh Day Adventist	F	4
Kulin (S)	Christianity	Uniting Church	F	25
Kulin (S)	Christianity	Uniting Church	M	38
Kulin (S)	No religion		F	84
Kulin (S)	No religion		M	131
Kwinana (C)	(Other)		F	1889
Kwinana (C)	(Other)		M	3058
Kwinana (C)	(Other)	(Other)	F	107
Kwinana (C)	(Other)	(Other)	M	77
Kwinana (C)	(Other)	Other spiritual beliefs	F	42
Kwinana (C)	(Other)	Other spiritual beliefs	M	28
Kwinana (C)	(Other)	Secular beliefs	F	62
Kwinana (C)	(Other)	Secular beliefs	M	60
Kwinana (C)	(Other)	Sikhism	F	222
Kwinana (C)	(Other)	Sikhism	M	280
Kwinana (C)	Buddhism		F	319
Kwinana (C)	Buddhism		M	198
Kwinana (C)	Christianity		F	863
Kwinana (C)	Christianity		M	773
Kwinana (C)	Christianity	(Other)	F	42
Kwinana (C)	Christianity	(Other)	M	40
Kwinana (C)	Christianity	Anglican	F	2610
Kwinana (C)	Christianity	Anglican	M	2231
Kwinana (C)	Christianity	Baptist	F	284
Kwinana (C)	Christianity	Baptist	M	302
Kwinana (C)	Christianity	Brethren	M	3
Kwinana (C)	Christianity	Catholic	F	3801
Kwinana (C)	Christianity	Catholic	M	3650
Kwinana (C)	Christianity	Churches Of Christ	F	38
Kwinana (C)	Christianity	Churches Of Christ	M	41
Kwinana (C)	Christianity	Eastern Orthodox	F	132
Kwinana (C)	Christianity	Eastern Orthodox	M	136
Kwinana (C)	Christianity	Jehovah's Witnesses	F	206
Kwinana (C)	Christianity	Jehovah's Witnesses	M	156
Kwinana (C)	Christianity	Latter Day Saints	F	80
Kwinana (C)	Christianity	Latter Day Saints	M	68
Kwinana (C)	Christianity	Lutheran	F	52
Kwinana (C)	Christianity	Lutheran	M	41
Kwinana (C)	Christianity	Oriental Orthodox	F	17
Kwinana (C)	Christianity	Oriental Orthodox	M	16
Kwinana (C)	Christianity	Pentecostal	F	336
Kwinana (C)	Christianity	Pentecostal	M	271
Kwinana (C)	Christianity	Presbyterian Reformed	F	310
Kwinana (C)	Christianity	Presbyterian Reformed	M	273
Kwinana (C)	Christianity	Protestant (Other)	F	173
Kwinana (C)	Christianity	Protestant (Other)	M	179
Kwinana (C)	Christianity	Salvation Army	F	70
Kwinana (C)	Christianity	Salvation Army	M	56
Kwinana (C)	Christianity	Seventh Day Adventist	F	74
Kwinana (C)	Christianity	Seventh Day Adventist	M	68
Kwinana (C)	Christianity	Uniting Church	F	314
Kwinana (C)	Christianity	Uniting Church	M	250
Kwinana (C)	Hinduism		F	465
Kwinana (C)	Hinduism		M	502
Kwinana (C)	Islam		F	246
Kwinana (C)	Islam		M	257
Kwinana (C)	Judaism		F	3
Kwinana (C)	Judaism		M	10
Kwinana (C)	No religion		F	6181
Kwinana (C)	No religion		M	6934
Lake Grace (S)	(Other)		F	73
Lake Grace (S)	(Other)		M	83
Lake Grace (S)	(Other)	(Other)	F	4
Lake Grace (S)	(Other)	(Other)	M	3
Lake Grace (S)	Christianity		F	26
Lake Grace (S)	Christianity		M	23
Lake Grace (S)	Christianity	Anglican	F	126
Lake Grace (S)	Christianity	Anglican	M	156
Lake Grace (S)	Christianity	Baptist	F	9
Lake Grace (S)	Christianity	Baptist	M	8
Lake Grace (S)	Christianity	Catholic	F	114
Lake Grace (S)	Christianity	Catholic	M	128
Lake Grace (S)	Christianity	Eastern Orthodox	M	3
Lake Grace (S)	Christianity	Jehovah's Witnesses	F	3
Lake Grace (S)	Christianity	Jehovah's Witnesses	M	9
Lake Grace (S)	Christianity	Latter Day Saints	F	3
Lake Grace (S)	Christianity	Lutheran	F	4
Lake Grace (S)	Christianity	Lutheran	M	4
Lake Grace (S)	Christianity	Pentecostal	F	3
Lake Grace (S)	Christianity	Presbyterian Reformed	F	16
Lake Grace (S)	Christianity	Presbyterian Reformed	M	17
Lake Grace (S)	Christianity	Protestant (Other)	F	3
Lake Grace (S)	Christianity	Uniting Church	F	48
Lake Grace (S)	Christianity	Uniting Church	M	37
Lake Grace (S)	No religion		F	168
Lake Grace (S)	No religion		M	191
Laverton (S)	(Other)		F	75
Laverton (S)	(Other)		M	189
Laverton (S)	(Other)	Australian Aboriginal Traditional	F	5
Laverton (S)	(Other)	Australian Aboriginal Traditional	M	3
Laverton (S)	Buddhism		F	4
Laverton (S)	Buddhism		M	12
Laverton (S)	Christianity		F	28
Laverton (S)	Christianity		M	25
Laverton (S)	Christianity	Anglican	F	21
Laverton (S)	Christianity	Anglican	M	79
Laverton (S)	Christianity	Baptist	F	5
Laverton (S)	Christianity	Baptist	M	8
Laverton (S)	Christianity	Catholic	F	39
Laverton (S)	Christianity	Catholic	M	112
Laverton (S)	Christianity	Churches Of Christ	F	79
Laverton (S)	Christianity	Churches Of Christ	M	71
Laverton (S)	Christianity	Eastern Orthodox	M	3
Laverton (S)	Christianity	Jehovah's Witnesses	M	3
Laverton (S)	Christianity	Oriental Orthodox	F	3
Laverton (S)	Christianity	Pentecostal	F	4
Laverton (S)	Christianity	Pentecostal	M	3
Laverton (S)	Christianity	Presbyterian Reformed	F	3
Laverton (S)	Christianity	Presbyterian Reformed	M	9
Laverton (S)	Christianity	Protestant (Other)	F	3
Laverton (S)	Christianity	Protestant (Other)	M	3
Laverton (S)	Christianity	Seventh Day Adventist	M	3
Laverton (S)	Christianity	Uniting Church	F	5
Laverton (S)	Christianity	Uniting Church	M	17
Laverton (S)	Hinduism		M	3
Laverton (S)	Islam		M	3
Laverton (S)	No religion		F	89
Laverton (S)	No religion		M	229
Leonora (S)	(Other)		F	108
Leonora (S)	(Other)		M	252
Leonora (S)	(Other)	(Other)	F	4
Leonora (S)	(Other)	(Other)	M	4
Leonora (S)	(Other)	Australian Aboriginal Traditional	F	3
Leonora (S)	(Other)	Australian Aboriginal Traditional	M	9
Leonora (S)	(Other)	Other spiritual beliefs	F	3
Leonora (S)	(Other)	Secular beliefs	M	3
Leonora (S)	Buddhism		F	13
Leonora (S)	Buddhism		M	4
Leonora (S)	Christianity		F	17
Leonora (S)	Christianity		M	31
Leonora (S)	Christianity	Anglican	F	65
Leonora (S)	Christianity	Anglican	M	90
Leonora (S)	Christianity	Baptist	F	3
Leonora (S)	Christianity	Baptist	M	10
Leonora (S)	Christianity	Catholic	F	64
Leonora (S)	Christianity	Catholic	M	131
Leonora (S)	Christianity	Churches Of Christ	F	14
Leonora (S)	Christianity	Churches Of Christ	M	8
Leonora (S)	Christianity	Eastern Orthodox	F	3
Leonora (S)	Christianity	Eastern Orthodox	M	5
Leonora (S)	Christianity	Jehovah's Witnesses	F	3
Leonora (S)	Christianity	Jehovah's Witnesses	M	3
Leonora (S)	Christianity	Latter Day Saints	M	4
Leonora (S)	Christianity	Lutheran	F	4
Leonora (S)	Christianity	Lutheran	M	3
Leonora (S)	Christianity	Pentecostal	M	3
Leonora (S)	Christianity	Presbyterian Reformed	F	10
Leonora (S)	Christianity	Presbyterian Reformed	M	13
Leonora (S)	Christianity	Seventh Day Adventist	F	4
Leonora (S)	Christianity	Seventh Day Adventist	M	6
Leonora (S)	Christianity	Uniting Church	F	14
Leonora (S)	Christianity	Uniting Church	M	19
Leonora (S)	Hinduism		M	3
Leonora (S)	Islam		M	3
Leonora (S)	No religion		F	186
Leonora (S)	No religion		M	293
Mandurah (C)	(Other)		F	3585
Mandurah (C)	(Other)		M	3887
Mandurah (C)	(Other)	(Other)	F	197
Mandurah (C)	(Other)	(Other)	M	99
Mandurah (C)	(Other)	Australian Aboriginal Traditional	F	5
Mandurah (C)	(Other)	Australian Aboriginal Traditional	M	4
Mandurah (C)	(Other)	Other spiritual beliefs	F	115
Mandurah (C)	(Other)	Other spiritual beliefs	M	44
Mandurah (C)	(Other)	Secular beliefs	F	93
Mandurah (C)	(Other)	Secular beliefs	M	153
Mandurah (C)	(Other)	Sikhism	F	60
Mandurah (C)	(Other)	Sikhism	M	73
Mandurah (C)	Buddhism		F	594
Mandurah (C)	Buddhism		M	350
Mandurah (C)	Christianity		F	1475
Mandurah (C)	Christianity		M	1248
Mandurah (C)	Christianity	(Other)	F	63
Mandurah (C)	Christianity	(Other)	M	40
Mandurah (C)	Christianity	Anglican	F	9524
Mandurah (C)	Christianity	Anglican	M	7932
Mandurah (C)	Christianity	Baptist	F	851
Mandurah (C)	Christianity	Baptist	M	790
Mandurah (C)	Christianity	Brethren	F	3
Mandurah (C)	Christianity	Brethren	M	4
Mandurah (C)	Christianity	Catholic	F	7972
Mandurah (C)	Christianity	Catholic	M	6946
Mandurah (C)	Christianity	Churches Of Christ	F	124
Mandurah (C)	Christianity	Churches Of Christ	M	78
Mandurah (C)	Christianity	Eastern Orthodox	F	126
Mandurah (C)	Christianity	Eastern Orthodox	M	115
Mandurah (C)	Christianity	Jehovah's Witnesses	F	354
Mandurah (C)	Christianity	Jehovah's Witnesses	M	254
Mandurah (C)	Christianity	Latter Day Saints	F	184
Mandurah (C)	Christianity	Latter Day Saints	M	184
Mandurah (C)	Christianity	Lutheran	F	219
Mandurah (C)	Christianity	Lutheran	M	154
Mandurah (C)	Christianity	Oriental Orthodox	F	11
Mandurah (C)	Christianity	Oriental Orthodox	M	12
Mandurah (C)	Christianity	Pentecostal	F	416
Mandurah (C)	Christianity	Pentecostal	M	338
Mandurah (C)	Christianity	Presbyterian Reformed	F	991
Mandurah (C)	Christianity	Presbyterian Reformed	M	939
Mandurah (C)	Christianity	Protestant (Other)	F	232
Mandurah (C)	Christianity	Protestant (Other)	M	177
Mandurah (C)	Christianity	Salvation Army	F	131
Mandurah (C)	Christianity	Salvation Army	M	93
Mandurah (C)	Christianity	Seventh Day Adventist	F	80
Mandurah (C)	Christianity	Seventh Day Adventist	M	38
Mandurah (C)	Christianity	Uniting Church	F	1310
Mandurah (C)	Christianity	Uniting Church	M	897
Mandurah (C)	Hinduism		F	184
Mandurah (C)	Hinduism		M	199
Mandurah (C)	Islam		F	144
Mandurah (C)	Islam		M	124
Mandurah (C)	Judaism		F	27
Mandurah (C)	Judaism		M	20
Mandurah (C)	No religion		F	12565
Mandurah (C)	No religion		M	14017
Manjimup (S)	(Other)		F	527
Manjimup (S)	(Other)		M	529
Manjimup (S)	(Other)	(Other)	F	27
Manjimup (S)	(Other)	(Other)	M	9
Manjimup (S)	(Other)	Other spiritual beliefs	F	9
Manjimup (S)	(Other)	Other spiritual beliefs	M	5
Manjimup (S)	(Other)	Secular beliefs	F	9
Manjimup (S)	(Other)	Secular beliefs	M	12
Manjimup (S)	(Other)	Sikhism	M	3
Manjimup (S)	Buddhism		F	47
Manjimup (S)	Buddhism		M	23
Manjimup (S)	Christianity		F	115
Manjimup (S)	Christianity		M	115
Manjimup (S)	Christianity	(Other)	F	9
Manjimup (S)	Christianity	(Other)	M	3
Manjimup (S)	Christianity	Anglican	F	785
Manjimup (S)	Christianity	Anglican	M	775
Manjimup (S)	Christianity	Baptist	F	72
Manjimup (S)	Christianity	Baptist	M	80
Manjimup (S)	Christianity	Catholic	F	1004
Manjimup (S)	Christianity	Catholic	M	891
Manjimup (S)	Christianity	Churches Of Christ	F	5
Manjimup (S)	Christianity	Churches Of Christ	M	3
Manjimup (S)	Christianity	Eastern Orthodox	F	43
Manjimup (S)	Christianity	Eastern Orthodox	M	46
Manjimup (S)	Christianity	Jehovah's Witnesses	F	37
Manjimup (S)	Christianity	Jehovah's Witnesses	M	19
Manjimup (S)	Christianity	Latter Day Saints	F	13
Manjimup (S)	Christianity	Latter Day Saints	M	11
Manjimup (S)	Christianity	Lutheran	F	13
Manjimup (S)	Christianity	Lutheran	M	3
Manjimup (S)	Christianity	Pentecostal	F	21
Manjimup (S)	Christianity	Pentecostal	M	18
Manjimup (S)	Christianity	Presbyterian Reformed	F	45
Manjimup (S)	Christianity	Presbyterian Reformed	M	62
Manjimup (S)	Christianity	Protestant (Other)	F	19
Manjimup (S)	Christianity	Protestant (Other)	M	12
Manjimup (S)	Christianity	Salvation Army	F	11
Manjimup (S)	Christianity	Salvation Army	M	4
Manjimup (S)	Christianity	Seventh Day Adventist	F	48
Manjimup (S)	Christianity	Seventh Day Adventist	M	30
Manjimup (S)	Christianity	Uniting Church	F	179
Manjimup (S)	Christianity	Uniting Church	M	139
Manjimup (S)	Hinduism		F	7
Manjimup (S)	Hinduism		M	5
Manjimup (S)	Islam		F	14
Manjimup (S)	Islam		M	29
Manjimup (S)	Judaism		F	3
Manjimup (S)	Judaism		M	3
Manjimup (S)	No religion		F	1563
Manjimup (S)	No religion		M	1834
Meekatharra (S)	(Other)		F	121
Meekatharra (S)	(Other)		M	177
Meekatharra (S)	Buddhism		F	3
Meekatharra (S)	Buddhism		M	10
Meekatharra (S)	Christianity		F	3
Meekatharra (S)	Christianity		M	5
Meekatharra (S)	Christianity	Anglican	F	35
Meekatharra (S)	Christianity	Anglican	M	53
Meekatharra (S)	Christianity	Baptist	F	3
Meekatharra (S)	Christianity	Catholic	F	59
Meekatharra (S)	Christianity	Catholic	M	96
Meekatharra (S)	Christianity	Eastern Orthodox	M	5
Meekatharra (S)	Christianity	Pentecostal	F	3
Meekatharra (S)	Christianity	Pentecostal	M	3
Meekatharra (S)	Christianity	Presbyterian Reformed	F	4
Meekatharra (S)	Christianity	Presbyterian Reformed	M	6
Meekatharra (S)	Christianity	Protestant (Other)	M	5
Meekatharra (S)	Christianity	Seventh Day Adventist	F	54
Meekatharra (S)	Christianity	Seventh Day Adventist	M	48
Meekatharra (S)	Christianity	Uniting Church	F	8
Meekatharra (S)	Christianity	Uniting Church	M	9
Meekatharra (S)	No religion		F	139
Meekatharra (S)	No religion		M	207
Melville (C)	(Other)		F	4017
Melville (C)	(Other)		M	4034
Melville (C)	(Other)	(Other)	F	249
Melville (C)	(Other)	(Other)	M	217
Melville (C)	(Other)	Australian Aboriginal Traditional	F	3
Melville (C)	(Other)	Australian Aboriginal Traditional	M	3
Melville (C)	(Other)	Other spiritual beliefs	F	91
Melville (C)	(Other)	Other spiritual beliefs	M	69
Melville (C)	(Other)	Secular beliefs	F	137
Melville (C)	(Other)	Secular beliefs	M	145
Melville (C)	(Other)	Sikhism	F	149
Melville (C)	(Other)	Sikhism	M	153
Melville (C)	Buddhism		F	1619
Melville (C)	Buddhism		M	1190
Melville (C)	Christianity		F	1592
Melville (C)	Christianity		M	1245
Melville (C)	Christianity	(Other)	F	44
Melville (C)	Christianity	(Other)	M	37
Melville (C)	Christianity	Anglican	F	7749
Melville (C)	Christianity	Anglican	M	6183
Melville (C)	Christianity	Baptist	F	1052
Melville (C)	Christianity	Baptist	M	890
Melville (C)	Christianity	Brethren	F	62
Melville (C)	Christianity	Brethren	M	60
Melville (C)	Christianity	Catholic	F	13344
Melville (C)	Christianity	Catholic	M	11579
Melville (C)	Christianity	Churches Of Christ	F	120
Melville (C)	Christianity	Churches Of Christ	M	81
Melville (C)	Christianity	Eastern Orthodox	F	427
Melville (C)	Christianity	Eastern Orthodox	M	369
Melville (C)	Christianity	Jehovah's Witnesses	F	136
Melville (C)	Christianity	Jehovah's Witnesses	M	90
Melville (C)	Christianity	Latter Day Saints	F	51
Melville (C)	Christianity	Latter Day Saints	M	36
Melville (C)	Christianity	Lutheran	F	177
Melville (C)	Christianity	Lutheran	M	156
Melville (C)	Christianity	Oriental Orthodox	F	34
Melville (C)	Christianity	Oriental Orthodox	M	39
Melville (C)	Christianity	Pentecostal	F	478
Melville (C)	Christianity	Pentecostal	M	405
Melville (C)	Christianity	Presbyterian Reformed	F	1363
Melville (C)	Christianity	Presbyterian Reformed	M	1192
Melville (C)	Christianity	Protestant (Other)	F	294
Melville (C)	Christianity	Protestant (Other)	M	276
Melville (C)	Christianity	Salvation Army	F	58
