LGA_NAME16	CountryOfBirth	Sex	persons
Greater Geraldton (C)	ZAF	M	249
Greater Geraldton (C)	ZWE	F	65
Greater Geraldton (C)	ZWE	M	53
Halls Creek (S)		F	195
Halls Creek (S)		M	207
Halls Creek (S)	AUS	F	1383
Halls Creek (S)	AUS	M	1300
Halls Creek (S)	CHN	F	4
Halls Creek (S)	CHN	M	3
Halls Creek (S)	DEU	F	6
Halls Creek (S)	DEU	M	8
Halls Creek (S)	FJI	M	3
Halls Creek (S)	FRA	M	3
Halls Creek (S)	GBR	F	12
Halls Creek (S)	GBR	M	12
Halls Creek (S)	IDN	M	4
Halls Creek (S)	IND	F	7
Halls Creek (S)	IND	M	8
Halls Creek (S)	JPN	M	3
Halls Creek (S)	LKA	M	3
Halls Creek (S)	NZL	F	23
Halls Creek (S)	NZL	M	18
Halls Creek (S)	PAK	M	3
Halls Creek (S)	PHL	F	5
Halls Creek (S)	PNG	M	3
Halls Creek (S)	THA	F	3
Halls Creek (S)	TWN	F	3
Halls Creek (S)	USA	M	3
Halls Creek (S)	ZAF	F	3
Halls Creek (S)	ZAF	M	3
Harvey (S)		F	1149
Harvey (S)		M	1216
Harvey (S)	AUS	F	9650
Harvey (S)	AUS	M	9687
Harvey (S)	BIH	F	5
Harvey (S)	CAN	F	13
Harvey (S)	CAN	M	15
Harvey (S)	CHN	F	35
Harvey (S)	CHN	M	31
Harvey (S)	DEU	F	53
Harvey (S)	DEU	M	32
Harvey (S)	FJI	M	6
Harvey (S)	FRA	F	8
Harvey (S)	FRA	M	11
Harvey (S)	GBR	F	937
Harvey (S)	GBR	M	889
Harvey (S)	HKG	F	3
Harvey (S)	HKG	M	5
Harvey (S)	IDN	F	19
Harvey (S)	IDN	M	10
Harvey (S)	IND	F	39
Harvey (S)	IND	M	40
Harvey (S)	IRL	F	51
Harvey (S)	IRL	M	46
Harvey (S)	IRN	F	7
Harvey (S)	IRN	M	5
Harvey (S)	IRQ	F	3
Harvey (S)	ITA	F	80
Harvey (S)	ITA	M	98
Harvey (S)	JPN	F	7
Harvey (S)	JPN	M	3
Harvey (S)	KHM	F	3
Harvey (S)	KOR	F	14
Harvey (S)	KOR	M	16
Harvey (S)	LKA	F	9
Harvey (S)	LKA	M	8
Harvey (S)	MLT	M	3
Harvey (S)	MMR	F	4
Harvey (S)	MMR	M	6
Harvey (S)	MUS	F	4
Harvey (S)	MUS	M	3
Harvey (S)	MYS	F	19
Harvey (S)	MYS	M	16
Harvey (S)	NLD	F	48
Harvey (S)	NLD	M	59
Harvey (S)	NZL	F	481
Harvey (S)	NZL	M	537
Harvey (S)	PAK	F	6
Harvey (S)	PAK	M	3
Harvey (S)	PHL	F	205
Harvey (S)	PHL	M	189
Harvey (S)	PNG	F	3
Harvey (S)	PNG	M	9
Harvey (S)	POL	F	7
Harvey (S)	POL	M	4
Harvey (S)	SGP	F	7
Harvey (S)	SGP	M	18
Harvey (S)	THA	F	21
Harvey (S)	THA	M	4
Harvey (S)	TWN	F	46
Harvey (S)	TWN	M	37
Harvey (S)	USA	F	31
Harvey (S)	USA	M	22
Harvey (S)	VNM	F	7
Harvey (S)	VNM	M	3
Harvey (S)	ZAF	F	210
Harvey (S)	ZAF	M	187
Harvey (S)	ZWE	F	70
Harvey (S)	ZWE	M	67
Irwin (S)		F	152
Irwin (S)		M	167
Irwin (S)	AUS	F	1370
Irwin (S)	AUS	M	1418
Irwin (S)	CHN	F	3
Irwin (S)	DEU	F	13
Irwin (S)	DEU	M	10
Irwin (S)	GBR	F	136
Irwin (S)	GBR	M	109
Irwin (S)	IND	F	3
Irwin (S)	IND	M	3
Irwin (S)	IRL	F	11
Irwin (S)	IRL	M	3
Irwin (S)	ITA	F	4
Irwin (S)	ITA	M	4
Irwin (S)	MMR	M	3
Irwin (S)	NLD	F	10
Irwin (S)	NLD	M	6
Irwin (S)	NZL	F	53
Irwin (S)	NZL	M	56
Irwin (S)	PHL	F	10
Irwin (S)	THA	F	14
Irwin (S)	USA	F	3
Irwin (S)	ZAF	M	3
Irwin (S)	ZWE	M	5
Jerramungup (S)		F	77
Jerramungup (S)		M	91
Jerramungup (S)	AUS	F	361
Jerramungup (S)	AUS	M	465
Jerramungup (S)	DEU	F	6
Jerramungup (S)	GBR	F	26
Jerramungup (S)	GBR	M	7
Jerramungup (S)	ITA	M	3
Jerramungup (S)	NLD	F	3
Jerramungup (S)	NLD	M	3
Jerramungup (S)	NZL	F	28
Jerramungup (S)	NZL	M	33
Jerramungup (S)	PHL	F	4
Jerramungup (S)	PHL	M	5
Jerramungup (S)	ZAF	F	3
Jerramungup (S)	ZAF	M	3
Joondalup (C)		F	5385
Joondalup (C)		M	5534
Joondalup (C)	AFG	F	44
Joondalup (C)	AFG	M	37
Joondalup (C)	AUS	F	45061
Joondalup (C)	AUS	M	44452
Joondalup (C)	BGD	F	24
Joondalup (C)	BGD	M	26
Joondalup (C)	BIH	F	49
Joondalup (C)	BIH	M	46
Joondalup (C)	CAN	F	249
Joondalup (C)	CAN	M	202
Joondalup (C)	CHL	F	41
Joondalup (C)	CHL	M	29
Joondalup (C)	CHN	F	517
Joondalup (C)	CHN	M	407
Joondalup (C)	DEU	F	474
Joondalup (C)	DEU	M	439
Joondalup (C)	EGY	F	134
Joondalup (C)	EGY	M	126
Joondalup (C)	FJI	F	31
Joondalup (C)	FJI	M	15
Joondalup (C)	FRA	F	98
Joondalup (C)	FRA	M	85
Joondalup (C)	GBR	F	13601
Joondalup (C)	GBR	M	13834
Joondalup (C)	GRC	F	62
Joondalup (C)	GRC	M	72
Joondalup (C)	HKG	F	154
Joondalup (C)	HKG	M	110
Joondalup (C)	HRV	F	87
Joondalup (C)	HRV	M	103
Joondalup (C)	IDN	F	238
Joondalup (C)	IDN	M	103
Joondalup (C)	IND	F	630
Joondalup (C)	IND	M	660
Joondalup (C)	IRL	F	1140
Joondalup (C)	IRL	M	1181
Joondalup (C)	IRN	F	171
Joondalup (C)	IRN	M	167
Joondalup (C)	IRQ	F	20
Joondalup (C)	IRQ	M	20
Joondalup (C)	ITA	F	331
Joondalup (C)	ITA	M	456
Joondalup (C)	JPN	F	168
Joondalup (C)	JPN	M	75
Joondalup (C)	KHM	F	23
Joondalup (C)	KHM	M	14
Joondalup (C)	KOR	F	89
Joondalup (C)	KOR	M	56
Joondalup (C)	LBN	F	33
Joondalup (C)	LBN	M	23
Joondalup (C)	LKA	F	67
Joondalup (C)	LKA	M	85
Joondalup (C)	MKD	F	53
Joondalup (C)	MKD	M	70
Joondalup (C)	MLT	F	27
Joondalup (C)	MLT	M	27
Joondalup (C)	MMR	F	144
Joondalup (C)	MMR	M	102
Joondalup (C)	MUS	F	104
Joondalup (C)	MUS	M	100
Joondalup (C)	MYS	F	536
Joondalup (C)	MYS	M	389
Joondalup (C)	NLD	F	298
Joondalup (C)	NLD	M	327
Joondalup (C)	NPL	F	17
Joondalup (C)	NPL	M	15
Joondalup (C)	NZL	F	2090
Joondalup (C)	NZL	M	2293
Joondalup (C)	PAK	F	41
Joondalup (C)	PAK	M	57
Joondalup (C)	PHL	F	443
Joondalup (C)	PHL	M	217
Joondalup (C)	PNG	F	57
Joondalup (C)	PNG	M	54
Joondalup (C)	POL	F	354
Joondalup (C)	POL	M	247
Joondalup (C)	SGP	F	442
Joondalup (C)	SGP	M	307
Joondalup (C)	THA	F	272
Joondalup (C)	THA	M	84
Joondalup (C)	TUR	F	12
Joondalup (C)	TUR	M	24
Joondalup (C)	TWN	F	82
Joondalup (C)	TWN	M	51
Joondalup (C)	USA	F	309
Joondalup (C)	USA	M	323
Joondalup (C)	VNM	F	198
Joondalup (C)	VNM	M	141
Joondalup (C)	ZAF	F	2838
Joondalup (C)	ZAF	M	2707
Joondalup (C)	ZWE	F	668
Joondalup (C)	ZWE	M	639
Kalamunda (S)		F	2315
Kalamunda (S)		M	2353
Kalamunda (S)	AFG	F	109
Kalamunda (S)	AFG	M	153
Kalamunda (S)	AUS	F	18649
Kalamunda (S)	AUS	M	18612
Kalamunda (S)	BGD	F	71
Kalamunda (S)	BGD	M	66
Kalamunda (S)	BIH	F	6
Kalamunda (S)	BIH	M	6
Kalamunda (S)	CAN	F	46
Kalamunda (S)	CAN	M	44
Kalamunda (S)	CHL	F	17
Kalamunda (S)	CHL	M	19
Kalamunda (S)	CHN	F	177
Kalamunda (S)	CHN	M	110
Kalamunda (S)	DEU	F	165
Kalamunda (S)	DEU	M	140
Kalamunda (S)	EGY	F	6
Kalamunda (S)	EGY	M	16
Kalamunda (S)	FJI	F	15
Kalamunda (S)	FJI	M	14
Kalamunda (S)	FRA	F	34
Kalamunda (S)	FRA	M	23
Kalamunda (S)	GBR	F	3085
Kalamunda (S)	GBR	M	2972
Kalamunda (S)	GRC	F	7
Kalamunda (S)	GRC	M	10
Kalamunda (S)	HKG	F	41
Kalamunda (S)	HKG	M	32
Kalamunda (S)	HRV	F	25
Kalamunda (S)	HRV	M	18
Kalamunda (S)	IDN	F	108
Kalamunda (S)	IDN	M	62
Kalamunda (S)	IND	F	484
Kalamunda (S)	IND	M	544
Kalamunda (S)	IRL	F	198
Kalamunda (S)	IRL	M	199
Kalamunda (S)	IRN	F	13
Kalamunda (S)	IRN	M	10
Kalamunda (S)	IRQ	F	3
Kalamunda (S)	IRQ	M	3
Kalamunda (S)	ITA	F	215
Kalamunda (S)	ITA	M	209
Kalamunda (S)	JPN	F	37
Kalamunda (S)	JPN	M	12
Kalamunda (S)	KHM	F	4
Kalamunda (S)	KHM	M	6
Kalamunda (S)	KOR	F	23
Kalamunda (S)	KOR	M	18
Kalamunda (S)	LBN	F	13
Kalamunda (S)	LBN	M	15
Kalamunda (S)	LKA	F	63
Kalamunda (S)	LKA	M	62
Kalamunda (S)	MKD	M	3
Kalamunda (S)	MLT	F	18
Kalamunda (S)	MLT	M	9
Kalamunda (S)	MMR	F	86
Kalamunda (S)	MMR	M	66
Kalamunda (S)	MUS	F	52
Kalamunda (S)	MUS	M	58
Kalamunda (S)	MYS	F	232
Kalamunda (S)	MYS	M	146
Kalamunda (S)	NLD	F	146
Kalamunda (S)	NLD	M	139
Kalamunda (S)	NPL	F	6
Kalamunda (S)	NPL	M	12
Kalamunda (S)	NZL	F	1067
Kalamunda (S)	NZL	M	1138
Kalamunda (S)	PAK	F	29
Kalamunda (S)	PAK	M	29
Kalamunda (S)	PHL	F	417
Kalamunda (S)	PHL	M	309
Kalamunda (S)	PNG	F	42
Kalamunda (S)	PNG	M	24
Kalamunda (S)	POL	F	41
Kalamunda (S)	POL	M	43
Kalamunda (S)	SGP	F	145
Kalamunda (S)	SGP	M	122
Kalamunda (S)	THA	F	120
Kalamunda (S)	THA	M	30
Kalamunda (S)	TUR	F	11
Kalamunda (S)	TUR	M	10
Kalamunda (S)	TWN	F	20
Kalamunda (S)	TWN	M	14
Kalamunda (S)	USA	F	85
Kalamunda (S)	USA	M	80
Kalamunda (S)	VNM	F	36
Kalamunda (S)	VNM	M	20
Kalamunda (S)	ZAF	F	339
Kalamunda (S)	ZAF	M	309
Kalamunda (S)	ZWE	F	163
Kalamunda (S)	ZWE	M	167
Kalgoorlie/Boulder (C)		F	1658
Kalgoorlie/Boulder (C)		M	1981
Kalgoorlie/Boulder (C)	AFG	F	3
Kalgoorlie/Boulder (C)	AFG	M	18
Kalgoorlie/Boulder (C)	AUS	F	9454
Kalgoorlie/Boulder (C)	AUS	M	10300
Kalgoorlie/Boulder (C)	BGD	F	8
Kalgoorlie/Boulder (C)	BGD	M	6
Kalgoorlie/Boulder (C)	BIH	M	9
Kalgoorlie/Boulder (C)	CAN	F	29
Kalgoorlie/Boulder (C)	CAN	M	10
Kalgoorlie/Boulder (C)	CHL	F	8
Kalgoorlie/Boulder (C)	CHL	M	7
Kalgoorlie/Boulder (C)	CHN	F	55
Kalgoorlie/Boulder (C)	CHN	M	117
Kalgoorlie/Boulder (C)	DEU	F	40
Kalgoorlie/Boulder (C)	DEU	M	34
Kalgoorlie/Boulder (C)	EGY	F	4
Kalgoorlie/Boulder (C)	EGY	M	3
Kalgoorlie/Boulder (C)	FJI	F	45
Kalgoorlie/Boulder (C)	FJI	M	55
Kalgoorlie/Boulder (C)	FRA	F	13
Kalgoorlie/Boulder (C)	FRA	M	9
Kalgoorlie/Boulder (C)	GBR	F	462
Kalgoorlie/Boulder (C)	GBR	M	490
Kalgoorlie/Boulder (C)	GRC	F	3
Kalgoorlie/Boulder (C)	GRC	M	5
Kalgoorlie/Boulder (C)	HKG	F	3
Kalgoorlie/Boulder (C)	HKG	M	3
Kalgoorlie/Boulder (C)	HRV	F	12
Kalgoorlie/Boulder (C)	HRV	M	24
Kalgoorlie/Boulder (C)	IDN	F	37
Kalgoorlie/Boulder (C)	IDN	M	20
Kalgoorlie/Boulder (C)	IND	F	161
Kalgoorlie/Boulder (C)	IND	M	189
Kalgoorlie/Boulder (C)	IRL	F	64
Kalgoorlie/Boulder (C)	IRL	M	73
Kalgoorlie/Boulder (C)	IRN	F	12
Kalgoorlie/Boulder (C)	IRN	M	24
Kalgoorlie/Boulder (C)	IRQ	F	3
Kalgoorlie/Boulder (C)	IRQ	M	3
Kalgoorlie/Boulder (C)	ITA	F	17
Kalgoorlie/Boulder (C)	ITA	M	29
Kalgoorlie/Boulder (C)	JPN	F	4
Kalgoorlie/Boulder (C)	JPN	M	5
Kalgoorlie/Boulder (C)	KHM	F	7
Kalgoorlie/Boulder (C)	KOR	F	10
Kalgoorlie/Boulder (C)	KOR	M	15
Kalgoorlie/Boulder (C)	LBN	M	3
Kalgoorlie/Boulder (C)	LKA	F	24
Kalgoorlie/Boulder (C)	LKA	M	21
Kalgoorlie/Boulder (C)	MKD	M	3
Kalgoorlie/Boulder (C)	MMR	F	16
Kalgoorlie/Boulder (C)	MMR	M	9
Kalgoorlie/Boulder (C)	MUS	M	3
Kalgoorlie/Boulder (C)	MYS	F	19
Kalgoorlie/Boulder (C)	MYS	M	24
Kalgoorlie/Boulder (C)	NLD	F	13
Kalgoorlie/Boulder (C)	NLD	M	18
Kalgoorlie/Boulder (C)	NPL	F	4
Kalgoorlie/Boulder (C)	NPL	M	7
Kalgoorlie/Boulder (C)	NZL	F	1114
Kalgoorlie/Boulder (C)	NZL	M	1268
Kalgoorlie/Boulder (C)	PAK	F	16
Kalgoorlie/Boulder (C)	PAK	M	19
Kalgoorlie/Boulder (C)	PHL	F	367
Kalgoorlie/Boulder (C)	PHL	M	278
Kalgoorlie/Boulder (C)	PNG	F	89
Kalgoorlie/Boulder (C)	PNG	M	71
Kalgoorlie/Boulder (C)	POL	F	13
Kalgoorlie/Boulder (C)	POL	M	14
Kalgoorlie/Boulder (C)	SGP	F	14
Kalgoorlie/Boulder (C)	SGP	M	18
Kalgoorlie/Boulder (C)	THA	F	95
Kalgoorlie/Boulder (C)	THA	M	22
Kalgoorlie/Boulder (C)	TUR	F	3
Kalgoorlie/Boulder (C)	TUR	M	7
Kalgoorlie/Boulder (C)	TWN	F	10
Kalgoorlie/Boulder (C)	TWN	M	3
Kalgoorlie/Boulder (C)	USA	F	26
Kalgoorlie/Boulder (C)	USA	M	24
Kalgoorlie/Boulder (C)	VNM	F	11
Kalgoorlie/Boulder (C)	VNM	M	10
Kalgoorlie/Boulder (C)	ZAF	F	295
Kalgoorlie/Boulder (C)	ZAF	M	279
Kalgoorlie/Boulder (C)	ZWE	F	146
Kalgoorlie/Boulder (C)	ZWE	M	156
Karratha (C)		F	1193
Karratha (C)		M	1855
Karratha (C)	AFG	F	3
Karratha (C)	AFG	M	3
Karratha (C)	AUS	F	6468
Karratha (C)	AUS	M	7829
Karratha (C)	BGD	F	7
Karratha (C)	BGD	M	12
Karratha (C)	BIH	F	7
Karratha (C)	BIH	M	5
Karratha (C)	CAN	F	23
Karratha (C)	CAN	M	15
Karratha (C)	CHL	F	3
Karratha (C)	CHL	M	3
Karratha (C)	CHN	F	40
Karratha (C)	CHN	M	107
Karratha (C)	DEU	F	26
Karratha (C)	DEU	M	22
Karratha (C)	EGY	M	3
Karratha (C)	FJI	F	11
Karratha (C)	FJI	M	16
Karratha (C)	FRA	F	19
Karratha (C)	FRA	M	26
Karratha (C)	GBR	F	312
Karratha (C)	GBR	M	439
Karratha (C)	HKG	F	8
Karratha (C)	HKG	M	11
Karratha (C)	HRV	F	3
Karratha (C)	HRV	M	7
Karratha (C)	IDN	F	41
Karratha (C)	IDN	M	14
Karratha (C)	IND	F	104
Karratha (C)	IND	M	142
Karratha (C)	IRL	F	46
Karratha (C)	IRL	M	72
Karratha (C)	IRN	M	4
Karratha (C)	IRQ	F	5
Karratha (C)	ITA	F	4
Karratha (C)	ITA	M	6
Karratha (C)	JPN	F	15
Karratha (C)	JPN	M	3
Karratha (C)	KHM	F	3
Karratha (C)	KHM	M	5
Karratha (C)	KOR	F	16
Karratha (C)	KOR	M	6
Karratha (C)	LKA	F	13
Karratha (C)	LKA	M	26
Karratha (C)	MKD	F	7
Karratha (C)	MKD	M	10
Karratha (C)	MLT	M	5
Karratha (C)	MMR	F	9
Karratha (C)	MMR	M	3
Karratha (C)	MUS	M	3
Karratha (C)	MYS	F	19
Karratha (C)	MYS	M	22
Karratha (C)	NLD	F	9
Karratha (C)	NLD	M	12
Karratha (C)	NPL	F	11
Karratha (C)	NPL	M	13
Karratha (C)	NZL	F	461
Karratha (C)	NZL	M	624
Karratha (C)	PAK	F	19
Karratha (C)	PAK	M	18
Karratha (C)	PHL	F	276
Karratha (C)	PHL	M	264
Karratha (C)	PNG	F	7
Karratha (C)	PNG	M	10
Karratha (C)	POL	F	12
Karratha (C)	POL	M	7
Karratha (C)	SGP	F	12
Karratha (C)	SGP	M	13
Karratha (C)	THA	F	89
Karratha (C)	THA	M	25
Karratha (C)	TUR	M	3
Karratha (C)	TWN	F	21
Karratha (C)	TWN	M	9
Karratha (C)	USA	F	16
Karratha (C)	USA	M	28
Karratha (C)	VNM	F	14
Karratha (C)	VNM	M	13
Karratha (C)	ZAF	F	131
Karratha (C)	ZAF	M	155
Karratha (C)	ZWE	F	39
Karratha (C)	ZWE	M	53
Katanning (S)		F	311
Katanning (S)		M	317
Katanning (S)	AFG	F	14
Katanning (S)	AFG	M	57
Katanning (S)	AUS	F	1337
Katanning (S)	AUS	M	1388
Katanning (S)	CAN	F	3
Katanning (S)	CHN	F	13
Katanning (S)	CHN	M	16
Katanning (S)	DEU	F	4
Katanning (S)	DEU	M	5
Katanning (S)	EGY	M	3
Katanning (S)	GBR	F	66
Katanning (S)	GBR	M	49
Katanning (S)	IDN	F	11
Katanning (S)	IDN	M	4
Katanning (S)	IND	F	12
Katanning (S)	IND	M	14
Katanning (S)	ITA	F	6
Katanning (S)	ITA	M	11
Katanning (S)	KOR	M	3
Katanning (S)	LKA	M	7
Katanning (S)	MMR	F	64
Katanning (S)	MMR	M	94
Katanning (S)	MYS	F	10
Katanning (S)	MYS	M	11
Katanning (S)	NLD	F	8
Katanning (S)	NLD	M	7
Katanning (S)	NZL	F	64
Katanning (S)	NZL	M	70
Katanning (S)	PAK	F	3
Katanning (S)	PAK	M	4
Katanning (S)	PHL	F	21
Katanning (S)	PHL	M	8
Katanning (S)	PNG	M	3
Katanning (S)	SGP	F	10
Katanning (S)	SGP	M	3
Katanning (S)	THA	F	38
Katanning (S)	THA	M	33
Katanning (S)	TWN	F	3
Katanning (S)	USA	F	3
Katanning (S)	USA	M	3
Katanning (S)	ZAF	F	19
Katanning (S)	ZAF	M	18
Katanning (S)	ZWE	M	3
Kellerberrin (S)		F	81
Kellerberrin (S)		M	66
Kellerberrin (S)	AUS	F	466
Kellerberrin (S)	AUS	M	484
Kellerberrin (S)	GBR	F	26
Kellerberrin (S)	GBR	M	27
Kellerberrin (S)	IND	F	4
Kellerberrin (S)	IRL	M	3
Kellerberrin (S)	ITA	M	7
Kellerberrin (S)	NLD	F	3
Kellerberrin (S)	NLD	M	4
Kellerberrin (S)	NPL	M	3
Kellerberrin (S)	NZL	F	10
Kellerberrin (S)	NZL	M	12
Kellerberrin (S)	PHL	F	3
Kellerberrin (S)	PHL	M	3
Kellerberrin (S)	ZWE	M	6
Kent (S)		F	30
Kent (S)		M	47
Kent (S)	AUS	F	182
Kent (S)	AUS	M	247
Kent (S)	GBR	F	9
Kent (S)	GBR	M	3
Kent (S)	NLD	F	3
Kent (S)	NZL	F	9
Kent (S)	NZL	M	7
Kojonup (S)		F	114
Kojonup (S)		M	108
Kojonup (S)	AUS	F	743
Kojonup (S)	AUS	M	781
Kojonup (S)	CAN	F	4
Kojonup (S)	DEU	F	3
Kojonup (S)	FRA	M	3
Kojonup (S)	GBR	F	37
Kojonup (S)	GBR	M	29
Kojonup (S)	IRL	M	3
Kojonup (S)	ITA	F	4
Kojonup (S)	ITA	M	3
Kojonup (S)	NZL	F	47
Kojonup (S)	NZL	M	44
Kojonup (S)	PHL	F	15
Kojonup (S)	PHL	M	15
Kojonup (S)	POL	M	3
Kojonup (S)	USA	F	3
Kojonup (S)	ZAF	F	5
Kondinin (S)		F	51
Kondinin (S)		M	47
Kondinin (S)	AUS	F	301
Kondinin (S)	AUS	M	371
Kondinin (S)	BGD	F	3
Kondinin (S)	BGD	M	3
Kondinin (S)	CAN	M	4
Kondinin (S)	GBR	F	12
Kondinin (S)	GBR	M	20
Kondinin (S)	IDN	F	3
Kondinin (S)	IND	F	3
Kondinin (S)	IRL	M	4
Kondinin (S)	ITA	F	3
Kondinin (S)	NZL	F	13
Kondinin (S)	NZL	M	19
Kondinin (S)	PHL	F	4
Kondinin (S)	PHL	M	4
Kondinin (S)	ZAF	F	3
Kondinin (S)	ZAF	M	3
Koorda (S)		F	17
Koorda (S)		M	19
Koorda (S)	AUS	F	158
Koorda (S)	AUS	M	181
Koorda (S)	GBR	F	10
Koorda (S)	GBR	M	9
Koorda (S)	MYS	F	3
Koorda (S)	NZL	F	3
Koorda (S)	NZL	M	7
Koorda (S)	PHL	F	3
Kulin (S)		F	34
Kulin (S)		M	37
Kulin (S)	AUS	F	300
Kulin (S)	AUS	M	330
Kulin (S)	GBR	F	12
Kulin (S)	GBR	M	13
Kulin (S)	IRL	F	4
Kulin (S)	NZL	F	7
Kulin (S)	NZL	M	12
Kulin (S)	ZWE	F	3
Kwinana (C)		F	2039
Kwinana (C)		M	2180
Kwinana (C)	AFG	F	4
Kwinana (C)	AFG	M	16
Kwinana (C)	AUS	F	10858
Kwinana (C)	AUS	M	11684
Kwinana (C)	BGD	F	33
Kwinana (C)	BGD	M	27
Kwinana (C)	BIH	F	17
Kwinana (C)	BIH	M	14
Kwinana (C)	CAN	F	32
Kwinana (C)	CAN	M	46
Kwinana (C)	CHL	F	29
Kwinana (C)	CHL	M	31
Kwinana (C)	CHN	F	145
Kwinana (C)	CHN	M	111
Kwinana (C)	DEU	F	78
Kwinana (C)	DEU	M	62
Kwinana (C)	EGY	F	3
Kwinana (C)	EGY	M	5
Kwinana (C)	FJI	F	25
Kwinana (C)	FJI	M	26
Kwinana (C)	FRA	F	16
Kwinana (C)	FRA	M	16
Kwinana (C)	GBR	F	1679
Kwinana (C)	GBR	M	1681
Kwinana (C)	GRC	F	3
Kwinana (C)	HKG	F	22
Kwinana (C)	HKG	M	23
Kwinana (C)	HRV	F	46
Kwinana (C)	HRV	M	50
Kwinana (C)	IDN	F	76
Kwinana (C)	IDN	M	43
Kwinana (C)	IND	F	600
Kwinana (C)	IND	M	678
Kwinana (C)	IRL	F	53
Kwinana (C)	IRL	M	91
Kwinana (C)	IRN	F	27
Kwinana (C)	IRN	M	32
Kwinana (C)	IRQ	F	13
Kwinana (C)	IRQ	M	12
Kwinana (C)	ITA	F	39
Kwinana (C)	ITA	M	62
Kwinana (C)	JPN	F	35
Kwinana (C)	JPN	M	9
Kwinana (C)	KHM	F	9
Kwinana (C)	KHM	M	3
Kwinana (C)	KOR	F	55
Kwinana (C)	KOR	M	59
Kwinana (C)	LBN	M	5
Kwinana (C)	LKA	F	64
Kwinana (C)	LKA	M	66
Kwinana (C)	MKD	F	10
Kwinana (C)	MKD	M	3
Kwinana (C)	MLT	F	5
Kwinana (C)	MLT	M	12
Kwinana (C)	MMR	F	18
Kwinana (C)	MMR	M	21
Kwinana (C)	MUS	F	21
Kwinana (C)	MUS	M	32
Kwinana (C)	MYS	F	151
Kwinana (C)	MYS	M	120
Kwinana (C)	NLD	F	54
Kwinana (C)	NLD	M	55
Kwinana (C)	NPL	F	26
Kwinana (C)	NPL	M	21
Kwinana (C)	NZL	F	949
Kwinana (C)	NZL	M	1073
Kwinana (C)	PAK	F	44
Kwinana (C)	PAK	M	61
Kwinana (C)	PHL	F	909
Kwinana (C)	PHL	M	847
Kwinana (C)	PNG	F	15
Kwinana (C)	PNG	M	14
Kwinana (C)	POL	F	32
Kwinana (C)	POL	M	25
Kwinana (C)	SGP	F	101
Kwinana (C)	SGP	M	95
Kwinana (C)	THA	F	93
Kwinana (C)	THA	M	16
Kwinana (C)	TUR	M	7
Kwinana (C)	TWN	F	27
Kwinana (C)	TWN	M	14
Kwinana (C)	USA	F	40
Kwinana (C)	USA	M	64
Kwinana (C)	VNM	F	45
Kwinana (C)	VNM	M	43
Kwinana (C)	ZAF	F	275
Kwinana (C)	ZAF	M	281
Kwinana (C)	ZWE	F	132
Kwinana (C)	ZWE	M	121
Lake Grace (S)		F	70
Lake Grace (S)		M	67
Lake Grace (S)	AUS	F	466
Lake Grace (S)	AUS	M	530
Lake Grace (S)	CHN	F	3
Lake Grace (S)	CHN	M	3
Lake Grace (S)	GBR	F	26
Lake Grace (S)	GBR	M	21
Lake Grace (S)	IRL	M	3
Lake Grace (S)	NLD	M	3
Lake Grace (S)	NZL	F	10
Lake Grace (S)	NZL	M	18
Lake Grace (S)	PHL	F	3
Lake Grace (S)	PHL	M	7
Lake Grace (S)	ZAF	F	4
Lake Grace (S)	ZAF	M	4
Lake Grace (S)	ZWE	F	3
Laverton (S)		F	52
Laverton (S)		M	179
Laverton (S)	AUS	F	266
Laverton (S)	AUS	M	444
Laverton (S)	CAN	F	3
Laverton (S)	CAN	M	3
Laverton (S)	DEU	M	3
Laverton (S)	GBR	F	9
Laverton (S)	GBR	M	38
Laverton (S)	IDN	M	3
Laverton (S)	IND	F	3
Laverton (S)	IND	M	3
Laverton (S)	IRL	M	4
Laverton (S)	NZL	F	24
Laverton (S)	NZL	M	76
Laverton (S)	PHL	M	3
Laverton (S)	THA	F	3
Laverton (S)	ZAF	M	3
Laverton (S)	ZWE	M	3
Leonora (S)		F	111
Leonora (S)		M	248
Leonora (S)	AUS	F	325
Leonora (S)	AUS	M	487
Leonora (S)	DEU	M	4
Leonora (S)	FJI	M	3
Leonora (S)	GBR	F	15
Leonora (S)	GBR	M	26
Leonora (S)	IND	M	3
Leonora (S)	IRL	M	7
Leonora (S)	MYS	F	4
Leonora (S)	NLD	F	5
Leonora (S)	NLD	M	3
Leonora (S)	NZL	F	38
Leonora (S)	NZL	M	56
Leonora (S)	PHL	F	11
Leonora (S)	PHL	M	3
Leonora (S)	THA	F	5
Leonora (S)	ZAF	F	7
Leonora (S)	ZAF	M	9
Leonora (S)	ZWE	M	3
Mandurah (C)		F	3486
Mandurah (C)		M	3486
Mandurah (C)	AFG	M	8
Mandurah (C)	AUS	F	27097
Mandurah (C)	AUS	M	25792
Mandurah (C)	BGD	F	12
Mandurah (C)	BGD	M	15
Mandurah (C)	BIH	F	4
Mandurah (C)	BIH	M	10
Mandurah (C)	CAN	F	76
Mandurah (C)	CAN	M	69
Mandurah (C)	CHL	F	17
Mandurah (C)	CHL	M	12
Mandurah (C)	CHN	F	118
Mandurah (C)	CHN	M	62
Mandurah (C)	DEU	F	208
Mandurah (C)	DEU	M	136
Mandurah (C)	EGY	F	13
Mandurah (C)	EGY	M	20
