POA_CODE_2016	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA5070	Person not in same household	0	30
POA5070	Person not in same household	3937	3
POA5070	Person not in same household	5250	25
POA5070	Person not in same household	7875	58
POA5070	Person not in same household	10500	30
POA5070	Person not in same household	11812	123
POA5070	Person not in same household	14437	146
POA5070	Person not in same household	18375	111
POA5070	Person not in same household	23625	24
POA5070	Person not in same household	28875	5
POA5070	Person not in same household	34125	4
POA5070	Person not in same household	49875	3
POA5070	Real estate agent	5250	5
POA5070	Real estate agent	7875	18
POA5070	Real estate agent	10500	31
POA5070	Real estate agent	11812	194
POA5070	Real estate agent	14437	373
POA5070	Real estate agent	18375	236
POA5070	Real estate agent	23625	72
POA5070	Real estate agent	28875	23
POA5070	Real estate agent	34125	4
POA5070	Real estate agent	39375	5
POA5070	Real estate agent	44625	4
POA5070	Real estate agent	49875	3
POA5070	State or territory housing authority	0	10
POA5070	State or territory housing authority	3937	52
POA5070	State or territory housing authority	5250	100
POA5070	State or territory housing authority	7875	36
POA5070	State or territory housing authority	10500	15
POA5070	State or territory housing authority	11812	13
POA5070	State or territory housing authority	14437	9
POA5070	State or territory housing authority	49875	4
POA5072		0	13
POA5072		7875	3
POA5072		18375	3
POA5072	(Other)	5250	7
POA5072	(Other)	14437	3
POA5072	Co-op/church group etc	3937	3
POA5072	Co-op/church group etc	5250	9
POA5072	Co-op/church group etc	7875	4
POA5072	Co-op/church group etc	14437	4
POA5072	Co-op/church group etc	23625	3
POA5072	Person not in same household	0	23
POA5072	Person not in same household	5250	18
POA5072	Person not in same household	7875	34
POA5072	Person not in same household	10500	23
POA5072	Person not in same household	11812	40
POA5072	Person not in same household	14437	82
POA5072	Person not in same household	18375	69
POA5072	Person not in same household	23625	25
POA5072	Person not in same household	28875	10
POA5072	Person not in same household	39375	3
POA5072	Real estate agent	5250	4
POA5072	Real estate agent	7875	19
POA5072	Real estate agent	10500	14
POA5072	Real estate agent	11812	78
POA5072	Real estate agent	14437	210
POA5072	Real estate agent	18375	162
POA5072	Real estate agent	23625	91
POA5072	Real estate agent	28875	26
POA5072	Real estate agent	34125	5
POA5072	Real estate agent	39375	7
POA5072	State or territory housing authority	0	10
POA5072	State or territory housing authority	3937	27
POA5072	State or territory housing authority	5250	57
POA5072	State or territory housing authority	7875	16
POA5072	State or territory housing authority	10500	4
POA5072	State or territory housing authority	11812	13
POA5072	State or territory housing authority	14437	5
POA5073		0	20
POA5073	(Other)	0	3
POA5073	(Other)	5250	3
POA5073	(Other)	7875	4
POA5073	(Other)	10500	6
POA5073	(Other)	11812	7
POA5073	(Other)	14437	14
POA5073	(Other)	18375	5
POA5073	(Other)	28875	3
POA5073	Co-op/church group etc	5250	9
POA5073	Co-op/church group etc	7875	13
POA5073	Co-op/church group etc	10500	3
POA5073	Co-op/church group etc	11812	4
POA5073	Co-op/church group etc	14437	5
POA5073	Person not in same household	0	24
POA5073	Person not in same household	5250	33
POA5073	Person not in same household	7875	40
POA5073	Person not in same household	10500	30
POA5073	Person not in same household	11812	81
POA5073	Person not in same household	14437	120
POA5073	Person not in same household	18375	110
POA5073	Person not in same household	23625	24
POA5073	Person not in same household	28875	6
POA5073	Person not in same household	34125	3
POA5073	Real estate agent	0	3
POA5073	Real estate agent	7875	4
POA5073	Real estate agent	10500	23
POA5073	Real estate agent	11812	104
POA5073	Real estate agent	14437	252
POA5073	Real estate agent	18375	264
POA5073	Real estate agent	23625	66
POA5073	Real estate agent	28875	23
POA5073	Real estate agent	34125	4
POA5073	State or territory housing authority	0	7
POA5073	State or territory housing authority	3937	31
POA5073	State or territory housing authority	5250	72
POA5073	State or territory housing authority	7875	22
POA5073	State or territory housing authority	10500	8
POA5073	State or territory housing authority	11812	10
POA5073	State or territory housing authority	14437	3
POA5073	State or territory housing authority	18375	3
POA5074		0	10
POA5074		3937	3
POA5074		5250	5
POA5074		11812	3
POA5074		14437	5
POA5074		18375	3
POA5074	(Other)	0	3
POA5074	(Other)	3937	3
POA5074	(Other)	5250	4
POA5074	(Other)	11812	19
POA5074	(Other)	14437	12
POA5074	(Other)	18375	6
POA5074	Co-op/church group etc	0	7
POA5074	Co-op/church group etc	3937	16
POA5074	Co-op/church group etc	5250	17
POA5074	Co-op/church group etc	7875	19
POA5074	Co-op/church group etc	10500	15
POA5074	Co-op/church group etc	11812	9
POA5074	Co-op/church group etc	14437	7
POA5074	Co-op/church group etc	18375	4
POA5074	Person not in same household	0	23
POA5074	Person not in same household	5250	20
POA5074	Person not in same household	7875	20
POA5074	Person not in same household	10500	28
POA5074	Person not in same household	11812	71
POA5074	Person not in same household	14437	152
POA5074	Person not in same household	18375	98
POA5074	Person not in same household	23625	9
POA5074	Person not in same household	28875	5
POA5074	Real estate agent	0	7
POA5074	Real estate agent	5250	6
POA5074	Real estate agent	7875	15
POA5074	Real estate agent	10500	22
POA5074	Real estate agent	11812	115
POA5074	Real estate agent	14437	292
POA5074	Real estate agent	18375	218
POA5074	Real estate agent	23625	33
POA5074	Real estate agent	28875	3
POA5074	State or territory housing authority	0	11
POA5074	State or territory housing authority	3937	65
POA5074	State or territory housing authority	5250	73
POA5074	State or territory housing authority	7875	48
POA5074	State or territory housing authority	10500	9
POA5074	State or territory housing authority	11812	12
POA5074	State or territory housing authority	14437	16
POA5074	State or territory housing authority	18375	8
POA5075		0	17
POA5075	(Other)	5250	3
POA5075	(Other)	7875	3
POA5075	(Other)	14437	3
POA5075	(Other)	18375	5
POA5075	Co-op/church group etc	5250	5
POA5075	Co-op/church group etc	7875	4
POA5075	Person not in same household	0	17
POA5075	Person not in same household	3937	3
POA5075	Person not in same household	5250	14
POA5075	Person not in same household	7875	16
POA5075	Person not in same household	10500	11
POA5075	Person not in same household	11812	29
POA5075	Person not in same household	14437	99
POA5075	Person not in same household	18375	47
POA5075	Person not in same household	23625	12
POA5075	Person not in same household	28875	4
POA5075	Person not in same household	39375	3
POA5075	Real estate agent	7875	9
POA5075	Real estate agent	10500	6
POA5075	Real estate agent	11812	50
POA5075	Real estate agent	14437	190
POA5075	Real estate agent	18375	156
POA5075	Real estate agent	23625	19
POA5075	Real estate agent	28875	3
POA5075	State or territory housing authority	0	6
POA5075	State or territory housing authority	3937	14
POA5075	State or territory housing authority	5250	39
POA5075	State or territory housing authority	7875	17
POA5075	State or territory housing authority	10500	4
POA5075	State or territory housing authority	11812	16
POA5075	State or territory housing authority	14437	3
POA5075	State or territory housing authority	18375	3
POA5076		0	3
POA5076	(Other)	11812	3
POA5076	(Other)	14437	5
POA5076	Co-op/church group etc	5250	5
POA5076	Co-op/church group etc	7875	3
POA5076	Person not in same household	0	17
POA5076	Person not in same household	5250	3
POA5076	Person not in same household	7875	3
POA5076	Person not in same household	10500	11
POA5076	Person not in same household	11812	12
POA5076	Person not in same household	14437	59
POA5076	Person not in same household	18375	45
POA5076	Person not in same household	23625	10
POA5076	Real estate agent	11812	14
POA5076	Real estate agent	14437	76
POA5076	Real estate agent	18375	101
POA5076	Real estate agent	23625	17
POA5076	State or territory housing authority	5250	3
POA5081		0	11
POA5081		5250	4
POA5081	(Other)	7875	3
POA5081	(Other)	11812	5
POA5081	(Other)	14437	5
POA5081	(Other)	18375	3
POA5081	Co-op/church group etc	3937	5
POA5081	Co-op/church group etc	5250	8
POA5081	Co-op/church group etc	7875	3
POA5081	Person not in same household	0	26
POA5081	Person not in same household	5250	14
POA5081	Person not in same household	7875	17
POA5081	Person not in same household	10500	16
POA5081	Person not in same household	11812	34
POA5081	Person not in same household	14437	74
POA5081	Person not in same household	18375	61
POA5081	Person not in same household	23625	25
POA5081	Person not in same household	28875	10
POA5081	Person not in same household	34125	7
POA5081	Person not in same household	49875	3
POA5081	Real estate agent	7875	7
POA5081	Real estate agent	10500	9
POA5081	Real estate agent	11812	67
POA5081	Real estate agent	14437	137
POA5081	Real estate agent	18375	168
POA5081	Real estate agent	23625	83
POA5081	Real estate agent	28875	24
POA5081	Real estate agent	34125	20
POA5081	Real estate agent	39375	4
POA5081	Real estate agent	44625	4
POA5081	Real estate agent	49875	7
POA5081	State or territory housing authority	0	27
POA5081	State or territory housing authority	3937	44
POA5081	State or territory housing authority	5250	66
POA5081	State or territory housing authority	7875	12
POA5081	State or territory housing authority	10500	14
POA5081	State or territory housing authority	11812	6
POA5081	State or territory housing authority	14437	3
POA5081	State or territory housing authority	23625	3
POA5082		0	15
POA5082		7875	5
POA5082		14437	4
POA5082	(Other)	7875	10
POA5082	(Other)	10500	3
POA5082	(Other)	11812	16
POA5082	(Other)	14437	9
POA5082	(Other)	18375	4
POA5082	(Other)	23625	3
POA5082	Co-op/church group etc	0	3
POA5082	Co-op/church group etc	3937	8
POA5082	Co-op/church group etc	5250	18
POA5082	Co-op/church group etc	7875	28
POA5082	Co-op/church group etc	10500	3
POA5082	Co-op/church group etc	11812	3
POA5082	Co-op/church group etc	14437	4
POA5082	Co-op/church group etc	18375	4
POA5082	Person not in same household	0	33
POA5082	Person not in same household	5250	27
POA5082	Person not in same household	7875	28
POA5082	Person not in same household	10500	28
POA5082	Person not in same household	11812	98
POA5082	Person not in same household	14437	117
POA5082	Person not in same household	18375	119
POA5082	Person not in same household	23625	35
POA5082	Person not in same household	28875	7
POA5082	Person not in same household	39375	3
POA5082	Real estate agent	5250	6
POA5082	Real estate agent	7875	21
POA5082	Real estate agent	10500	29
POA5082	Real estate agent	11812	183
POA5082	Real estate agent	14437	286
POA5082	Real estate agent	18375	282
POA5082	Real estate agent	23625	86
POA5082	Real estate agent	28875	26
POA5082	Real estate agent	34125	11
POA5082	Real estate agent	39375	7
POA5082	Real estate agent	44625	8
POA5082	State or territory housing authority	0	15
POA5082	State or territory housing authority	3937	29
POA5082	State or territory housing authority	5250	70
POA5082	State or territory housing authority	7875	27
POA5082	State or territory housing authority	10500	6
POA5082	State or territory housing authority	11812	17
POA5082	State or territory housing authority	14437	12
POA5082	State or territory housing authority	18375	7
POA5083		0	10
POA5083		23625	4
POA5083	(Other)	7875	3
POA5083	(Other)	11812	3
POA5083	(Other)	14437	13
POA5083	(Other)	18375	4
POA5083	Co-op/church group etc	3937	3
POA5083	Co-op/church group etc	7875	16
POA5083	Co-op/church group etc	10500	3
POA5083	Co-op/church group etc	11812	3
POA5083	Co-op/church group etc	14437	7
POA5083	Person not in same household	0	24
POA5083	Person not in same household	5250	12
POA5083	Person not in same household	7875	19
POA5083	Person not in same household	10500	21
POA5083	Person not in same household	11812	55
POA5083	Person not in same household	14437	84
POA5083	Person not in same household	18375	46
POA5083	Person not in same household	23625	14
POA5083	Real estate agent	5250	4
POA5083	Real estate agent	7875	3
POA5083	Real estate agent	10500	6
POA5083	Real estate agent	11812	102
POA5083	Real estate agent	14437	205
POA5083	Real estate agent	18375	137
POA5083	Real estate agent	23625	33
POA5083	Real estate agent	28875	4
POA5083	Real estate agent	34125	4
POA5083	Real estate agent	39375	3
POA5083	State or territory housing authority	0	3
POA5083	State or territory housing authority	3937	28
POA5083	State or territory housing authority	5250	42
POA5083	State or territory housing authority	7875	32
POA5083	State or territory housing authority	10500	6
POA5083	State or territory housing authority	11812	10
POA5083	State or territory housing authority	14437	11
POA5083	State or territory housing authority	18375	3
POA5083	State or territory housing authority	23625	3
POA5084		0	7
POA5084		11812	3
POA5084		14437	3
POA5084	(Other)	0	7
POA5084	(Other)	5250	7
POA5084	(Other)	7875	11
POA5084	(Other)	10500	6
POA5084	(Other)	11812	22
POA5084	(Other)	14437	29
POA5084	(Other)	18375	9
