SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Adelaide - North	35-44		1	2015	45
Adelaide - North	35-44		1	2016	28
Adelaide - North	35-44	Speaks English well or very well	0		127
Adelaide - North	35-44	Speaks English well or very well	0	2000	2452
Adelaide - North	35-44	Speaks English well or very well	0	2005	1710
Adelaide - North	35-44	Speaks English well or very well	0	2010	3908
Adelaide - North	35-44	Speaks English well or very well	0	2011	466
Adelaide - North	35-44	Speaks English well or very well	0	2012	469
Adelaide - North	35-44	Speaks English well or very well	0	2013	413
Adelaide - North	35-44	Speaks English well or very well	0	2014	282
Adelaide - North	35-44	Speaks English well or very well	0	2015	291
Adelaide - North	35-44	Speaks English well or very well	0	2016	143
Adelaide - North	35-44	Speaks English not well or not at all	0		58
Adelaide - North	35-44	Speaks English not well or not at all	0	2000	305
Adelaide - North	35-44	Speaks English not well or not at all	0	2005	289
Adelaide - North	35-44	Speaks English not well or not at all	0	2010	711
Adelaide - North	35-44	Speaks English not well or not at all	0	2011	157
Adelaide - North	35-44	Speaks English not well or not at all	0	2012	212
Adelaide - North	35-44	Speaks English not well or not at all	0	2013	250
Adelaide - North	35-44	Speaks English not well or not at all	0	2014	137
Adelaide - North	35-44	Speaks English not well or not at all	0	2015	108
Adelaide - North	35-44	Speaks English not well or not at all	0	2016	118
Adelaide - North	45-54				39
Adelaide - North	45-54			2000	18
Adelaide - North	45-54		0		10
Adelaide - North	45-54		0	2000	24
Adelaide - North	45-54		0	2005	8
Adelaide - North	45-54		0	2010	7
Adelaide - North	45-54		0	2012	3
Adelaide - North	45-54		0	2013	4
Adelaide - North	45-54		1		242
Adelaide - North	45-54		1	2000	7764
Adelaide - North	45-54		1	2005	524
Adelaide - North	45-54		1	2010	590
Adelaide - North	45-54		1	2011	63
Adelaide - North	45-54		1	2012	51
Adelaide - North	45-54		1	2013	42
Adelaide - North	45-54		1	2014	29
Adelaide - North	45-54		1	2015	22
Adelaide - North	45-54		1	2016	10
Adelaide - North	45-54	Speaks English well or very well	0		85
Adelaide - North	45-54	Speaks English well or very well	0	2000	2903
Adelaide - North	45-54	Speaks English well or very well	0	2005	825
Adelaide - North	45-54	Speaks English well or very well	0	2010	1130
Adelaide - North	45-54	Speaks English well or very well	0	2011	111
Adelaide - North	45-54	Speaks English well or very well	0	2012	110
Adelaide - North	45-54	Speaks English well or very well	0	2013	84
Adelaide - North	45-54	Speaks English well or very well	0	2014	63
Adelaide - North	45-54	Speaks English well or very well	0	2015	47
Adelaide - North	45-54	Speaks English well or very well	0	2016	16
Adelaide - North	45-54	Speaks English not well or not at all	0		83
Adelaide - North	45-54	Speaks English not well or not at all	0	2000	801
Adelaide - North	45-54	Speaks English not well or not at all	0	2005	282
Adelaide - North	45-54	Speaks English not well or not at all	0	2010	593
Adelaide - North	45-54	Speaks English not well or not at all	0	2011	133
Adelaide - North	45-54	Speaks English not well or not at all	0	2012	150
Adelaide - North	45-54	Speaks English not well or not at all	0	2013	179
Adelaide - North	45-54	Speaks English not well or not at all	0	2014	84
Adelaide - North	45-54	Speaks English not well or not at all	0	2015	81
Adelaide - North	45-54	Speaks English not well or not at all	0	2016	66
Adelaide - North	55-64				18
Adelaide - North	55-64			2000	21
Adelaide - North	55-64		0		6
Adelaide - North	55-64		0	2000	35
Adelaide - North	55-64		0	2011	4
Adelaide - North	55-64		1		244
Adelaide - North	55-64		1	2000	10284
Adelaide - North	55-64		1	2005	198
Adelaide - North	55-64		1	2010	143
Adelaide - North	55-64		1	2011	26
Adelaide - North	55-64		1	2012	22
Adelaide - North	55-64		1	2013	16
Adelaide - North	55-64		1	2014	18
Adelaide - North	55-64		1	2015	8
Adelaide - North	55-64		1	2016	3
Adelaide - North	55-64	Speaks English well or very well	0		96
Adelaide - North	55-64	Speaks English well or very well	0	2000	3416
Adelaide - North	55-64	Speaks English well or very well	0	2005	265
Adelaide - North	55-64	Speaks English well or very well	0	2010	179
Adelaide - North	55-64	Speaks English well or very well	0	2011	26
Adelaide - North	55-64	Speaks English well or very well	0	2012	24
Adelaide - North	55-64	Speaks English well or very well	0	2013	30
Adelaide - North	55-64	Speaks English well or very well	0	2014	7
Adelaide - North	55-64	Speaks English well or very well	0	2015	17
Adelaide - North	55-64	Speaks English well or very well	0	2016	8
Adelaide - North	55-64	Speaks English not well or not at all	0		126
Adelaide - North	55-64	Speaks English not well or not at all	0	2000	1219
Adelaide - North	55-64	Speaks English not well or not at all	0	2005	178
Adelaide - North	55-64	Speaks English not well or not at all	0	2010	274
Adelaide - North	55-64	Speaks English not well or not at all	0	2011	91
Adelaide - North	55-64	Speaks English not well or not at all	0	2012	78
Adelaide - North	55-64	Speaks English not well or not at all	0	2013	82
Adelaide - North	55-64	Speaks English not well or not at all	0	2014	96
Adelaide - North	55-64	Speaks English not well or not at all	0	2015	99
Adelaide - North	55-64	Speaks English not well or not at all	0	2016	74
Adelaide - North	65-74				20
Adelaide - North	65-74			2000	35
Adelaide - North	65-74		0		10
Adelaide - North	65-74		0	2000	28
Adelaide - North	65-74		1		190
Adelaide - North	65-74		1	2000	9493
Adelaide - North	65-74		1	2005	62
Adelaide - North	65-74		1	2010	52
Adelaide - North	65-74		1	2011	7
Adelaide - North	65-74		1	2012	10
Adelaide - North	65-74		1	2013	4
Adelaide - North	65-74		1	2014	3
Adelaide - North	65-74		1	2015	5
Adelaide - North	65-74	Speaks English well or very well	0		85
Adelaide - North	65-74	Speaks English well or very well	0	2000	2831
Adelaide - North	65-74	Speaks English well or very well	0	2005	51
Adelaide - North	65-74	Speaks English well or very well	0	2010	32
Adelaide - North	65-74	Speaks English well or very well	0	2011	16
Adelaide - North	65-74	Speaks English well or very well	0	2012	5
Adelaide - North	65-74	Speaks English well or very well	0	2013	13
Adelaide - North	65-74	Speaks English well or very well	0	2014	4
Adelaide - North	65-74	Speaks English well or very well	0	2015	8
Adelaide - North	65-74	Speaks English well or very well	0	2016	5
Adelaide - North	65-74	Speaks English not well or not at all	0		73
Adelaide - North	65-74	Speaks English not well or not at all	0	2000	875
Adelaide - North	65-74	Speaks English not well or not at all	0	2005	82
Adelaide - North	65-74	Speaks English not well or not at all	0	2010	127
Adelaide - North	65-74	Speaks English not well or not at all	0	2011	31
Adelaide - North	65-74	Speaks English not well or not at all	0	2012	31
Adelaide - North	65-74	Speaks English not well or not at all	0	2013	49
Adelaide - North	65-74	Speaks English not well or not at all	0	2014	19
Adelaide - North	65-74	Speaks English not well or not at all	0	2015	39
Adelaide - North	65-74	Speaks English not well or not at all	0	2016	34
Adelaide - North	75-84				34
Adelaide - North	75-84			2000	59
Adelaide - North	75-84		0		9
Adelaide - North	75-84		0	2000	22
Adelaide - North	75-84		1		197
Adelaide - North	75-84		1	2000	6268
Adelaide - North	75-84		1	2005	39
Adelaide - North	75-84		1	2010	14
Adelaide - North	75-84		1	2011	3
Adelaide - North	75-84		1	2012	6
Adelaide - North	75-84		1	2015	3
Adelaide - North	75-84	Speaks English well or very well	0		59
Adelaide - North	75-84	Speaks English well or very well	0	2000	1954
Adelaide - North	75-84	Speaks English well or very well	0	2005	10
Adelaide - North	75-84	Speaks English well or very well	0	2010	10
Adelaide - North	75-84	Speaks English well or very well	0	2014	3
Adelaide - North	75-84	Speaks English not well or not at all	0		48
Adelaide - North	75-84	Speaks English not well or not at all	0	2000	916
Adelaide - North	75-84	Speaks English not well or not at all	0	2005	41
Adelaide - North	75-84	Speaks English not well or not at all	0	2010	52
Adelaide - North	75-84	Speaks English not well or not at all	0	2011	20
Adelaide - North	75-84	Speaks English not well or not at all	0	2012	10
Adelaide - North	75-84	Speaks English not well or not at all	0	2013	6
Adelaide - North	75-84	Speaks English not well or not at all	0	2014	12
Adelaide - North	75-84	Speaks English not well or not at all	0	2015	3
Adelaide - North	75-84	Speaks English not well or not at all	0	2016	12
Adelaide - North	85+				45
Adelaide - North	85+			2000	23
Adelaide - North	85+		0		4
Adelaide - North	85+		0	2000	13
Adelaide - North	85+		1		195
Adelaide - North	85+		1	2000	2222
Adelaide - North	85+		1	2005	17
Adelaide - North	85+		1	2010	7
Adelaide - North	85+	Speaks English well or very well	0		52
Adelaide - North	85+	Speaks English well or very well	0	2000	680
Adelaide - North	85+	Speaks English well or very well	0	2005	3
Adelaide - North	85+	Speaks English well or very well	0	2010	6
Adelaide - North	85+	Speaks English not well or not at all	0		49
Adelaide - North	85+	Speaks English not well or not at all	0	2000	500
Adelaide - North	85+	Speaks English not well or not at all	0	2005	10
Adelaide - North	85+	Speaks English not well or not at all	0	2010	22
Adelaide - North	85+	Speaks English not well or not at all	0	2013	5
Adelaide - South	0-14				3
Adelaide - South	0-14			2015	3
Adelaide - South	0-14			2016	3
Adelaide - South	0-14		0	2012	3
Adelaide - South	0-14		0	2013	5
Adelaide - South	0-14		0	2014	3
Adelaide - South	0-14		0	2015	6
Adelaide - South	0-14		1		93
Adelaide - South	0-14		1	2005	264
Adelaide - South	0-14		1	2010	1165
Adelaide - South	0-14		1	2011	266
Adelaide - South	0-14		1	2012	372
Adelaide - South	0-14		1	2013	219
Adelaide - South	0-14		1	2014	241
Adelaide - South	0-14		1	2015	216
Adelaide - South	0-14		1	2016	100
Adelaide - South	0-14	Speaks English well or very well	0		64
Adelaide - South	0-14	Speaks English well or very well	0	2005	67
Adelaide - South	0-14	Speaks English well or very well	0	2010	554
Adelaide - South	0-14	Speaks English well or very well	0	2011	145
Adelaide - South	0-14	Speaks English well or very well	0	2012	211
Adelaide - South	0-14	Speaks English well or very well	0	2013	248
Adelaide - South	0-14	Speaks English well or very well	0	2014	232
Adelaide - South	0-14	Speaks English well or very well	0	2015	224
Adelaide - South	0-14	Speaks English well or very well	0	2016	104
Adelaide - South	0-14	Speaks English not well or not at all	0		25
Adelaide - South	0-14	Speaks English not well or not at all	0	2010	4
Adelaide - South	0-14	Speaks English not well or not at all	0	2011	4
Adelaide - South	0-14	Speaks English not well or not at all	0	2012	12
Adelaide - South	0-14	Speaks English not well or not at all	0	2013	32
Adelaide - South	0-14	Speaks English not well or not at all	0	2014	65
Adelaide - South	0-14	Speaks English not well or not at all	0	2015	136
Adelaide - South	0-14	Speaks English not well or not at all	0	2016	185
Adelaide - South	15-24				3
Adelaide - South	15-24		0	2010	7
Adelaide - South	15-24		0	2015	5
Adelaide - South	15-24		1		98
Adelaide - South	15-24		1	2000	463
Adelaide - South	15-24		1	2005	1036
Adelaide - South	15-24		1	2010	1327
Adelaide - South	15-24		1	2011	160
Adelaide - South	15-24		1	2012	134
Adelaide - South	15-24		1	2013	84
Adelaide - South	15-24		1	2014	73
Adelaide - South	15-24		1	2015	104
Adelaide - South	15-24		1	2016	76
Adelaide - South	15-24	Speaks English well or very well	0		101
Adelaide - South	15-24	Speaks English well or very well	0	2000	162
Adelaide - South	15-24	Speaks English well or very well	0	2005	404
Adelaide - South	15-24	Speaks English well or very well	0	2010	814
Adelaide - South	15-24	Speaks English well or very well	0	2011	157
Adelaide - South	15-24	Speaks English well or very well	0	2012	182
Adelaide - South	15-24	Speaks English well or very well	0	2013	220
Adelaide - South	15-24	Speaks English well or very well	0	2014	354
Adelaide - South	15-24	Speaks English well or very well	0	2015	388
Adelaide - South	15-24	Speaks English well or very well	0	2016	312
Adelaide - South	15-24	Speaks English not well or not at all	0		37
Adelaide - South	15-24	Speaks English not well or not at all	0	2005	6
Adelaide - South	15-24	Speaks English not well or not at all	0	2010	7
Adelaide - South	15-24	Speaks English not well or not at all	0	2011	8
Adelaide - South	15-24	Speaks English not well or not at all	0	2012	14
Adelaide - South	15-24	Speaks English not well or not at all	0	2013	24
Adelaide - South	15-24	Speaks English not well or not at all	0	2014	57
Adelaide - South	15-24	Speaks English not well or not at all	0	2015	78
Adelaide - South	15-24	Speaks English not well or not at all	0	2016	87
Adelaide - South	25-34				8
Adelaide - South	25-34			2000	6
Adelaide - South	25-34			2005	3
Adelaide - South	25-34		0		3
Adelaide - South	25-34		0	2000	6
Adelaide - South	25-34		0	2005	7
Adelaide - South	25-34		0	2010	9
Adelaide - South	25-34		0	2013	4
Adelaide - South	25-34		0	2015	3
Adelaide - South	25-34		0	2016	3
Adelaide - South	25-34		1		122
Adelaide - South	25-34		1	2000	1428
Adelaide - South	25-34		1	2005	395
Adelaide - South	25-34		1	2010	686
Adelaide - South	25-34		1	2011	184
Adelaide - South	25-34		1	2012	204
Adelaide - South	25-34		1	2013	139
Adelaide - South	25-34		1	2014	124
Adelaide - South	25-34		1	2015	145
Adelaide - South	25-34		1	2016	89
Adelaide - South	25-34	Speaks English well or very well	0		94
Adelaide - South	25-34	Speaks English well or very well	0	2000	458
Adelaide - South	25-34	Speaks English well or very well	0	2005	552
Adelaide - South	25-34	Speaks English well or very well	0	2010	2002
Adelaide - South	25-34	Speaks English well or very well	0	2011	341
Adelaide - South	25-34	Speaks English well or very well	0	2012	419
Adelaide - South	25-34	Speaks English well or very well	0	2013	485
Adelaide - South	25-34	Speaks English well or very well	0	2014	507
Adelaide - South	25-34	Speaks English well or very well	0	2015	546
Adelaide - South	25-34	Speaks English well or very well	0	2016	346
Adelaide - South	25-34	Speaks English not well or not at all	0		20
Adelaide - South	25-34	Speaks English not well or not at all	0	2000	3
Adelaide - South	25-34	Speaks English not well or not at all	0	2005	12
Adelaide - South	25-34	Speaks English not well or not at all	0	2010	78
Adelaide - South	25-34	Speaks English not well or not at all	0	2011	33
Adelaide - South	25-34	Speaks English not well or not at all	0	2012	36
Adelaide - South	25-34	Speaks English not well or not at all	0	2013	48
Adelaide - South	25-34	Speaks English not well or not at all	0	2014	71
Adelaide - South	25-34	Speaks English not well or not at all	0	2015	95
Adelaide - South	25-34	Speaks English not well or not at all	0	2016	83
Adelaide - South	35-44				4
Adelaide - South	35-44			2000	3
Adelaide - South	35-44			2010	4
Adelaide - South	35-44		0	2000	3
Adelaide - South	35-44		0	2005	3
Adelaide - South	35-44		0	2010	13
Adelaide - South	35-44		0	2011	5
Adelaide - South	35-44		0	2015	3
