SA2_NAME16	IndigenousStatus	persons
Wembley - West Leederville - Glendalough	Aboriginal	68
Wembley - West Leederville - Glendalough	Both Aboriginal & Torres Strait Islander	4
Wembley - West Leederville - Glendalough	Non-indigenous	17772
Wembley - West Leederville - Glendalough	Torres Strait Islander	5
Bassendean - Eden Hill - Ashfield	Aboriginal	353
Bassendean - Eden Hill - Ashfield	Both Aboriginal & Torres Strait Islander	22
Bassendean - Eden Hill - Ashfield	Non-indigenous	14703
Bassendean - Eden Hill - Ashfield	Torres Strait Islander	14
Bayswater - Embleton - Bedford	Aboriginal	381
Bayswater - Embleton - Bedford	Both Aboriginal & Torres Strait Islander	18
Bayswater - Embleton - Bedford	Non-indigenous	22545
Bayswater - Embleton - Bedford	Torres Strait Islander	14
Maylands	Aboriginal	111
Maylands	Both Aboriginal & Torres Strait Islander	4
Maylands	Non-indigenous	12595
Maylands	Torres Strait Islander	4
Morley	Aboriginal	232
Morley	Both Aboriginal & Torres Strait Islander	21
Morley	Non-indigenous	21448
Morley	Torres Strait Islander	11
Noranda	Aboriginal	53
Noranda	Both Aboriginal & Torres Strait Islander	3
Noranda	Non-indigenous	7920
Noranda	Torres Strait Islander	3
Chidlow	Aboriginal	557
Chidlow	Both Aboriginal & Torres Strait Islander	28
Chidlow	Non-indigenous	4130
Glen Forrest - Darlington	Aboriginal	70
Glen Forrest - Darlington	Non-indigenous	6984
Helena Valley - Koongamia	Aboriginal	129
Helena Valley - Koongamia	Non-indigenous	5182
Helena Valley - Koongamia	Torres Strait Islander	3
Malmalling - Reservoir	Non-indigenous	11
Mundaring	Aboriginal	166
Mundaring	Both Aboriginal & Torres Strait Islander	4
Mundaring	Non-indigenous	12692
Mundaring	Torres Strait Islander	3
Swan View - Greenmount - Midvale	Aboriginal	524
Swan View - Greenmount - Midvale	Both Aboriginal & Torres Strait Islander	3
Swan View - Greenmount - Midvale	Non-indigenous	11542
Swan View - Greenmount - Midvale	Torres Strait Islander	6
Avon Valley National Park	Non-indigenous	6
Ballajura	Aboriginal	338
Ballajura	Non-indigenous	18407
Beechboro	Aboriginal	539
Beechboro	Both Aboriginal & Torres Strait Islander	21
Beechboro	Non-indigenous	17524
Beechboro	Torres Strait Islander	13
Bullsbrook	Aboriginal	84
Bullsbrook	Non-indigenous	5096
Bullsbrook	Torres Strait Islander	5
Ellenbrook	Aboriginal	826
Ellenbrook	Both Aboriginal & Torres Strait Islander	27
Ellenbrook	Non-indigenous	35243
Ellenbrook	Torres Strait Islander	18
Gidgegannup	Aboriginal	18
Gidgegannup	Non-indigenous	2725
Hazelmere - Guildford	Aboriginal	64
Hazelmere - Guildford	Non-indigenous	4120
Lockridge - Kiara	Aboriginal	360
Lockridge - Kiara	Both Aboriginal & Torres Strait Islander	5
Lockridge - Kiara	Non-indigenous	10198
Lockridge - Kiara	Torres Strait Islander	14
Malaga	Non-indigenous	6
Middle Swan - Herne Hill	Aboriginal	221
Middle Swan - Herne Hill	Both Aboriginal & Torres Strait Islander	11
Middle Swan - Herne Hill	Non-indigenous	5182
Midland - Guildford	Aboriginal	448
Midland - Guildford	Both Aboriginal & Torres Strait Islander	11
Midland - Guildford	Non-indigenous	10200
Midland - Guildford	Torres Strait Islander	15
Stratton - Jane Brook	Aboriginal	278
Stratton - Jane Brook	Non-indigenous	6608
The Vines	Aboriginal	175
The Vines	Non-indigenous	9713
The Vines	Torres Strait Islander	16
Craigie - Beldon	Aboriginal	132
Craigie - Beldon	Non-indigenous	9669
Currambine - Kinross	Aboriginal	72
Currambine - Kinross	Non-indigenous	13726
Duncraig	Aboriginal	50
Duncraig	Non-indigenous	15214
Duncraig	Torres Strait Islander	4
Greenwood - Warwick	Aboriginal	120
Greenwood - Warwick	Both Aboriginal & Torres Strait Islander	3
Greenwood - Warwick	Non-indigenous	13220
Greenwood - Warwick	Torres Strait Islander	4
Heathridge - Connolly	Aboriginal	93
Heathridge - Connolly	Both Aboriginal & Torres Strait Islander	10
Heathridge - Connolly	Non-indigenous	10203
Hillarys	Aboriginal	50
Hillarys	Non-indigenous	10758
Iluka - Burns Beach	Aboriginal	26
Iluka - Burns Beach	Non-indigenous	8612
Iluka - Burns Beach	Torres Strait Islander	6
Joondalup - Edgewater	Aboriginal	89
Joondalup - Edgewater	Both Aboriginal & Torres Strait Islander	14
Joondalup - Edgewater	Non-indigenous	13488
Joondalup - Edgewater	Torres Strait Islander	11
Kingsley	Aboriginal	64
Kingsley	Non-indigenous	12992
Kingsley	Torres Strait Islander	3
Mullaloo - Kallaroo	Aboriginal	35
Mullaloo - Kallaroo	Non-indigenous	11128
Mullaloo - Kallaroo	Torres Strait Islander	3
Ocean Reef	Aboriginal	46
Ocean Reef	Non-indigenous	7790
Ocean Reef	Torres Strait Islander	4
Padbury	Aboriginal	79
Padbury	Non-indigenous	8100
Padbury	Torres Strait Islander	4
Sorrento - Marmion	Aboriginal	30
Sorrento - Marmion	Both Aboriginal & Torres Strait Islander	3
Sorrento - Marmion	Non-indigenous	9588
Sorrento - Marmion	Torres Strait Islander	4
Woodvale	Aboriginal	41
Woodvale	Non-indigenous	9235
Balcatta - Hamersley	Aboriginal	139
Balcatta - Hamersley	Non-indigenous	15225
Balga - Mirrabooka	Aboriginal	623
Balga - Mirrabooka	Both Aboriginal & Torres Strait Islander	7
Balga - Mirrabooka	Non-indigenous	19398
Balga - Mirrabooka	Torres Strait Islander	22
Dianella	Aboriginal	160
Dianella	Non-indigenous	23966
Dianella	Torres Strait Islander	4
Innaloo - Doubleview	Aboriginal	200
Innaloo - Doubleview	Non-indigenous	16356
Innaloo - Doubleview	Torres Strait Islander	3
Karrinyup - Gwelup - Carine	Aboriginal	89
Karrinyup - Gwelup - Carine	Both Aboriginal & Torres Strait Islander	6
Karrinyup - Gwelup - Carine	Non-indigenous	20205
Karrinyup - Gwelup - Carine	Torres Strait Islander	4
Nollamara - Westminster	Aboriginal	272
Nollamara - Westminster	Both Aboriginal & Torres Strait Islander	3
Nollamara - Westminster	Non-indigenous	17485
Nollamara - Westminster	Torres Strait Islander	10
Osborne Park Industrial	Non-indigenous	8
Scarborough	Aboriginal	114
Scarborough	Non-indigenous	15304
Scarborough	Torres Strait Islander	3
Stirling - Osborne Park	Aboriginal	92
Stirling - Osborne Park	Both Aboriginal & Torres Strait Islander	3
Stirling - Osborne Park	Non-indigenous	13650
Stirling - Osborne Park	Torres Strait Islander	3
Trigg - North Beach - Watermans Bay	Aboriginal	57
Trigg - North Beach - Watermans Bay	Non-indigenous	7464
Trigg - North Beach - Watermans Bay	Torres Strait Islander	3
Tuart Hill - Joondanna	Aboriginal	97
Tuart Hill - Joondanna	Non-indigenous	11794
Tuart Hill - Joondanna	Torres Strait Islander	4
Wembley Downs - Churchlands - Woodlands	Aboriginal	56
Wembley Downs - Churchlands - Woodlands	Non-indigenous	13889
Wembley Downs - Churchlands - Woodlands	Torres Strait Islander	7
Yokine - Coolbinia - Menora	Aboriginal	95
Yokine - Coolbinia - Menora	Both Aboriginal & Torres Strait Islander	9
Yokine - Coolbinia - Menora	Non-indigenous	15610
Alexander Heights - Koondoola	Aboriginal	282
Alexander Heights - Koondoola	Both Aboriginal & Torres Strait Islander	8
Alexander Heights - Koondoola	Non-indigenous	11685
Butler - Merriwa - Ridgewood	Aboriginal	445
Butler - Merriwa - Ridgewood	Both Aboriginal & Torres Strait Islander	13
Butler - Merriwa - Ridgewood	Non-indigenous	22967
Butler - Merriwa - Ridgewood	Torres Strait Islander	14
Carramar	Aboriginal	184
Carramar	Both Aboriginal & Torres Strait Islander	5
Carramar	Non-indigenous	16424
Carramar	Torres Strait Islander	3
Clarkson	Aboriginal	215
Clarkson	Both Aboriginal & Torres Strait Islander	4
Clarkson	Non-indigenous	12748
Clarkson	Torres Strait Islander	4
Girrawheen	Aboriginal	287
Girrawheen	Both Aboriginal & Torres Strait Islander	5
Girrawheen	Non-indigenous	8457
Girrawheen	Torres Strait Islander	10
Madeley - Darch - Landsdale	Aboriginal	127
Madeley - Darch - Landsdale	Non-indigenous	25266
Madeley - Darch - Landsdale	Torres Strait Islander	13
Marangaroo	Aboriginal	171
Marangaroo	Both Aboriginal & Torres Strait Islander	9
Marangaroo	Non-indigenous	10412
Mindarie - Quinns Rocks - Jindalee	Aboriginal	197
Mindarie - Quinns Rocks - Jindalee	Both Aboriginal & Torres Strait Islander	3
Mindarie - Quinns Rocks - Jindalee	Non-indigenous	18570
Mindarie - Quinns Rocks - Jindalee	Torres Strait Islander	5
Neerabup National Park	Non-indigenous	7
Tapping - Ashby - Sinagra	Aboriginal	67
Tapping - Ashby - Sinagra	Non-indigenous	13188
Tapping - Ashby - Sinagra	Torres Strait Islander	5
Wanneroo	Aboriginal	288
Wanneroo	Both Aboriginal & Torres Strait Islander	4
Wanneroo	Non-indigenous	25324
Wanneroo	Torres Strait Islander	6
Alkimos - Eglinton	Aboriginal	77
Alkimos - Eglinton	Non-indigenous	7868
Carabooda - Pinjar	Aboriginal	8
Carabooda - Pinjar	Non-indigenous	722
Two Rocks	Aboriginal	64
Two Rocks	Both Aboriginal & Torres Strait Islander	3
Two Rocks	Non-indigenous	2930
Yanchep	Aboriginal	158
Yanchep	Both Aboriginal & Torres Strait Islander	6
Yanchep	Non-indigenous	8675
Yanchep	Torres Strait Islander	20
Armadale - Wungong - Brookdale	Aboriginal	863
Armadale - Wungong - Brookdale	Both Aboriginal & Torres Strait Islander	15
Armadale - Wungong - Brookdale	Non-indigenous	18152
Armadale - Wungong - Brookdale	Torres Strait Islander	15
Ashendon - Lesley	Non-indigenous	15
Camillo - Champion Lakes	Aboriginal	190
Camillo - Champion Lakes	Both Aboriginal & Torres Strait Islander	3
Camillo - Champion Lakes	Non-indigenous	5336
Camillo - Champion Lakes	Torres Strait Islander	3
Forrestdale - Harrisdale - Piara Waters	Aboriginal	121
Forrestdale - Harrisdale - Piara Waters	Non-indigenous	19135
Forrestdale - Harrisdale - Piara Waters	Torres Strait Islander	3
Kelmscott	Aboriginal	275
Kelmscott	Both Aboriginal & Torres Strait Islander	3
Kelmscott	Non-indigenous	10193
Kelmscott	Torres Strait Islander	9
Mount Nasura - Mount Richon - Bedfordale	Aboriginal	86
Mount Nasura - Mount Richon - Bedfordale	Non-indigenous	7868
Roleystone	Aboriginal	47
Roleystone	Non-indigenous	6986
Seville Grove	Aboriginal	376
Seville Grove	Both Aboriginal & Torres Strait Islander	3
Seville Grove	Non-indigenous	9881
Seville Grove	Torres Strait Islander	10
Belmont - Ascot - Redcliffe	Aboriginal	333
Belmont - Ascot - Redcliffe	Both Aboriginal & Torres Strait Islander	14
Belmont - Ascot - Redcliffe	Non-indigenous	13965
Belmont - Ascot - Redcliffe	Torres Strait Islander	9
East Victoria Park - Carlisle	Aboriginal	318
East Victoria Park - Carlisle	Both Aboriginal & Torres Strait Islander	3
East Victoria Park - Carlisle	Non-indigenous	16224
East Victoria Park - Carlisle	Torres Strait Islander	6
Kewdale Commercial	Non-indigenous	4
Perth Airport	Non-indigenous	28
Rivervale - Kewdale - Cloverdale	Aboriginal	615
Rivervale - Kewdale - Cloverdale	Both Aboriginal & Torres Strait Islander	17
Rivervale - Kewdale - Cloverdale	Non-indigenous	24680
Rivervale - Kewdale - Cloverdale	Torres Strait Islander	9
Victoria Park - Lathlain - Burswood	Aboriginal	128
Victoria Park - Lathlain - Burswood	Both Aboriginal & Torres Strait Islander	3
Victoria Park - Lathlain - Burswood	Non-indigenous	14349
Bentley - Wilson - St James	Aboriginal	309
Bentley - Wilson - St James	Both Aboriginal & Torres Strait Islander	3
Bentley - Wilson - St James	Non-indigenous	19741
Bentley - Wilson - St James	Torres Strait Islander	9
Canning Vale - West	Aboriginal	56
Canning Vale - West	Non-indigenous	9934
Canning Vale - West	Torres Strait Islander	3
Cannington - Queens Park	Aboriginal	236
Cannington - Queens Park	Both Aboriginal & Torres Strait Islander	11
Cannington - Queens Park	Non-indigenous	17796
Cannington - Queens Park	Torres Strait Islander	5
Parkwood - Ferndale - Lynwood	Aboriginal	178
Parkwood - Ferndale - Lynwood	Non-indigenous	13625
Riverton - Shelley - Rossmoyne	Aboriginal	51
Riverton - Shelley - Rossmoyne	Both Aboriginal & Torres Strait Islander	4
Riverton - Shelley - Rossmoyne	Non-indigenous	13431
Welshpool	Non-indigenous	19
Willetton	Aboriginal	87
Willetton	Non-indigenous	18100
Beckenham - Kenwick - Langford	Aboriginal	497
Beckenham - Kenwick - Langford	Both Aboriginal & Torres Strait Islander	7
Beckenham - Kenwick - Langford	Non-indigenous	18359
Beckenham - Kenwick - Langford	Torres Strait Islander	10
Canning Vale - East	Aboriginal	384
Canning Vale - East	Both Aboriginal & Torres Strait Islander	11
Canning Vale - East	Non-indigenous	22670
Gosnells	Aboriginal	717
Gosnells	Both Aboriginal & Torres Strait Islander	20
Gosnells	Non-indigenous	19539
Gosnells	Torres Strait Islander	9
Huntingdale - Southern River	Aboriginal	247
Huntingdale - Southern River	Both Aboriginal & Torres Strait Islander	3
Huntingdale - Southern River	Non-indigenous	18779
Huntingdale - Southern River	Torres Strait Islander	9
Maddington - Orange Grove - Martin	Aboriginal	398
Maddington - Orange Grove - Martin	Both Aboriginal & Torres Strait Islander	3
Maddington - Orange Grove - Martin	Non-indigenous	13245
Maddington - Orange Grove - Martin	Torres Strait Islander	4
Thornlie	Aboriginal	428
Thornlie	Both Aboriginal & Torres Strait Islander	3
Thornlie	Non-indigenous	22715
Thornlie	Torres Strait Islander	7
Forrestfield - Wattle Grove	Aboriginal	426
Forrestfield - Wattle Grove	Both Aboriginal & Torres Strait Islander	3
Forrestfield - Wattle Grove	Non-indigenous	18221
Forrestfield - Wattle Grove	Torres Strait Islander	11
High Wycombe	Aboriginal	318
High Wycombe	Both Aboriginal & Torres Strait Islander	4
High Wycombe	Non-indigenous	11983
High Wycombe	Torres Strait Islander	3
Kalamunda - Maida Vale - Gooseberry Hill	Aboriginal	116
Kalamunda - Maida Vale - Gooseberry Hill	Both Aboriginal & Torres Strait Islander	6
Kalamunda - Maida Vale - Gooseberry Hill	Non-indigenous	14757
Kalamunda - Maida Vale - Gooseberry Hill	Torres Strait Islander	10
Lesmurdie - Bickley - Carmel	Aboriginal	136
Lesmurdie - Bickley - Carmel	Both Aboriginal & Torres Strait Islander	3
Lesmurdie - Bickley - Carmel	Non-indigenous	11441
Lesmurdie - Bickley - Carmel	Torres Strait Islander	6
Byford	Aboriginal	355
Byford	Both Aboriginal & Torres Strait Islander	7
Byford	Non-indigenous	15739
Byford	Torres Strait Islander	11
Mundijong	Aboriginal	67
Mundijong	Non-indigenous	6277
Mundijong	Torres Strait Islander	7
Serpentine - Jarrahdale	Aboriginal	99
Serpentine - Jarrahdale	Non-indigenous	4317
Como	Aboriginal	150
Como	Non-indigenous	13864
Manning - Waterford	Aboriginal	176
Manning - Waterford	Both Aboriginal & Torres Strait Islander	6
Manning - Waterford	Non-indigenous	11272
Manning - Waterford	Torres Strait Islander	3
South Perth - Kensington	Aboriginal	185
South Perth - Kensington	Both Aboriginal & Torres Strait Islander	5
South Perth - Kensington	Non-indigenous	16380
South Perth - Kensington	Torres Strait Islander	6
Banjup	Aboriginal	198
Banjup	Both Aboriginal & Torres Strait Islander	11
Banjup	Non-indigenous	17319
Banjup	Torres Strait Islander	5
Bibra Industrial	Non-indigenous	6
Coogee	Aboriginal	87
Coogee	Both Aboriginal & Torres Strait Islander	3
Coogee	Non-indigenous	8678
Coolbellup	Aboriginal	170
Coolbellup	Both Aboriginal & Torres Strait Islander	4
Coolbellup	Non-indigenous	7968
Coolbellup	Torres Strait Islander	5
Hamilton Hill	Aboriginal	209
Hamilton Hill	Both Aboriginal & Torres Strait Islander	12
Hamilton Hill	Non-indigenous	10166
Henderson	Non-indigenous	14
North Coogee	Aboriginal	12
North Coogee	Non-indigenous	2376
South Lake - Cockburn Central	Aboriginal	271
South Lake - Cockburn Central	Both Aboriginal & Torres Strait Islander	3
South Lake - Cockburn Central	Non-indigenous	11188
South Lake - Cockburn Central	Torres Strait Islander	6
Spearwood	Aboriginal	120
Spearwood	Non-indigenous	9983
Spearwood	Torres Strait Islander	4
Success - Hammond Park	Aboriginal	151
Success - Hammond Park	Both Aboriginal & Torres Strait Islander	7
Success - Hammond Park	Non-indigenous	14743
Success - Hammond Park	Torres Strait Islander	3
Yangebup	Aboriginal	126
Yangebup	Both Aboriginal & Torres Strait Islander	3
Yangebup	Non-indigenous	7350
Beeliar - Wattleup	Aboriginal	144
Beeliar - Wattleup	Non-indigenous	8084
Jandakot	Aboriginal	19
Jandakot	Both Aboriginal & Torres Strait Islander	5
Jandakot	Non-indigenous	2569
East Fremantle	Aboriginal	39
East Fremantle	Non-indigenous	7337
Fremantle	Aboriginal	184
Fremantle	Both Aboriginal & Torres Strait Islander	5
Fremantle	Non-indigenous	14652
Fremantle	Torres Strait Islander	5
Fremantle - South	Aboriginal	246
Fremantle - South	Non-indigenous	14120
Fremantle - South	Torres Strait Islander	6
O'Connor (WA)	Non-indigenous	15
Bertram - Wellard (West)	Aboriginal	271
Bertram - Wellard (West)	Both Aboriginal & Torres Strait Islander	4
Bertram - Wellard (West)	Non-indigenous	13736
Bertram - Wellard (West)	Torres Strait Islander	5
Calista	Aboriginal	289
Calista	Non-indigenous	7375
Calista	Torres Strait Islander	3
Hope Valley - Postans	Aboriginal	8
Hope Valley - Postans	Non-indigenous	54
Kwinana Industrial	Non-indigenous	25
Parmelia - Orelia	Aboriginal	427
Parmelia - Orelia	Both Aboriginal & Torres Strait Islander	3
Parmelia - Orelia	Non-indigenous	10529
Casuarina - Wandi	Aboriginal	377
Casuarina - Wandi	Both Aboriginal & Torres Strait Islander	13
Casuarina - Wandi	Non-indigenous	5794
Applecross - Ardross	Aboriginal	34
Applecross - Ardross	Non-indigenous	11000
Bateman	Aboriginal	12
Bateman	Non-indigenous	3705
Bicton - Palmyra	Aboriginal	109
Bicton - Palmyra	Non-indigenous	13571
Booragoon	Aboriginal	93
Booragoon	Non-indigenous	14361
Bull Creek	Aboriginal	28
Bull Creek	Non-indigenous	7718
Leeming	Aboriginal	36
Leeming	Non-indigenous	10694
Melville	Aboriginal	71
Melville	Non-indigenous	16207
Murdoch - Kardinya	Aboriginal	92
Murdoch - Kardinya	Both Aboriginal & Torres Strait Islander	3
Murdoch - Kardinya	Non-indigenous	12154
Murdoch - Kardinya	Torres Strait Islander	8
Willagee	Aboriginal	201
Willagee	Both Aboriginal & Torres Strait Islander	4
Willagee	Non-indigenous	4664
Willagee	Torres Strait Islander	3
Winthrop	Non-indigenous	5907
Baldivis	Aboriginal	465
Baldivis	Both Aboriginal & Torres Strait Islander	13
Baldivis	Non-indigenous	32534
Baldivis	Torres Strait Islander	16
Cooloongup	Aboriginal	324
Cooloongup	Both Aboriginal & Torres Strait Islander	7
Cooloongup	Non-indigenous	8254
Cooloongup	Torres Strait Islander	6
Port Kennedy	Aboriginal	348
Port Kennedy	Both Aboriginal & Torres Strait Islander	6
Port Kennedy	Non-indigenous	13410
Port Kennedy	Torres Strait Islander	13
Rockingham	Aboriginal	268
Rockingham	Both Aboriginal & Torres Strait Islander	5
Rockingham	Non-indigenous	15154
Rockingham	Torres Strait Islander	8
Rockingham Lakes	Non-indigenous	8
Safety Bay - Shoalwater	Aboriginal	156
Safety Bay - Shoalwater	Both Aboriginal & Torres Strait Islander	3
Safety Bay - Shoalwater	Non-indigenous	11338
Safety Bay - Shoalwater	Torres Strait Islander	11
Singleton - Golden Bay - Secret Harbour	Aboriginal	267
Singleton - Golden Bay - Secret Harbour	Non-indigenous	19333
Singleton - Golden Bay - Secret Harbour	Torres Strait Islander	7
Waikiki	Aboriginal	288
Waikiki	Both Aboriginal & Torres Strait Islander	11
Waikiki	Non-indigenous	12143
Waikiki	Torres Strait Islander	12
Warnbro	Aboriginal	328
Warnbro	Both Aboriginal & Torres Strait Islander	3
Warnbro	Non-indigenous	10366
Warnbro	Torres Strait Islander	4
Albany	Aboriginal	390
Albany	Both Aboriginal & Torres Strait Islander	4
Albany	Non-indigenous	13852
Albany	Torres Strait Islander	7
