SA2_NAME16	MotorVehicles.min	occupied_private_dwellings
Belmont - Ascot - Redcliffe	0	338
Belmont - Ascot - Redcliffe	1	1810
Belmont - Ascot - Redcliffe	2	1985
Belmont - Ascot - Redcliffe	3	583
Belmont - Ascot - Redcliffe	4	319
East Victoria Park - Carlisle		215
East Victoria Park - Carlisle	0	486
East Victoria Park - Carlisle	1	2463
East Victoria Park - Carlisle	2	2360
East Victoria Park - Carlisle	3	597
East Victoria Park - Carlisle	4	243
Rivervale - Kewdale - Cloverdale		416
Rivervale - Kewdale - Cloverdale	0	736
Rivervale - Kewdale - Cloverdale	1	3685
Rivervale - Kewdale - Cloverdale	2	3205
Rivervale - Kewdale - Cloverdale	3	911
Rivervale - Kewdale - Cloverdale	4	492
Victoria Park - Lathlain - Burswood		179
Victoria Park - Lathlain - Burswood	0	475
Victoria Park - Lathlain - Burswood	1	2524
Victoria Park - Lathlain - Burswood	2	1953
Victoria Park - Lathlain - Burswood	3	523
Victoria Park - Lathlain - Burswood	4	219
Bentley - Wilson - St James		336
Bentley - Wilson - St James	0	813
Bentley - Wilson - St James	1	2595
Bentley - Wilson - St James	2	2191
Bentley - Wilson - St James	3	735
Bentley - Wilson - St James	4	425
Canning Vale - West		56
Canning Vale - West	0	20
Canning Vale - West	1	541
Canning Vale - West	2	1389
Canning Vale - West	3	633
Canning Vale - West	4	420
Cannington - Queens Park		205
Cannington - Queens Park	0	381
Cannington - Queens Park	1	2115
Cannington - Queens Park	2	2221
Cannington - Queens Park	3	717
Cannington - Queens Park	4	387
Parkwood - Ferndale - Lynwood		121
Parkwood - Ferndale - Lynwood	0	227
Parkwood - Ferndale - Lynwood	1	1788
Parkwood - Ferndale - Lynwood	2	1979
Parkwood - Ferndale - Lynwood	3	702
Parkwood - Ferndale - Lynwood	4	379
Riverton - Shelley - Rossmoyne		100
Riverton - Shelley - Rossmoyne	0	190
Riverton - Shelley - Rossmoyne	1	1382
Riverton - Shelley - Rossmoyne	2	1959
Riverton - Shelley - Rossmoyne	3	719
Riverton - Shelley - Rossmoyne	4	333
Willetton		101
Willetton	0	136
Willetton	1	1542
Willetton	2	2608
Willetton	3	970
Willetton	4	513
Beckenham - Kenwick - Langford		218
Beckenham - Kenwick - Langford	0	281
Beckenham - Kenwick - Langford	1	2141
Beckenham - Kenwick - Langford	2	2328
Beckenham - Kenwick - Langford	3	895
Beckenham - Kenwick - Langford	4	563
Canning Vale - East		102
Canning Vale - East	0	95
Canning Vale - East	1	1552
Canning Vale - East	2	3122
Canning Vale - East	3	1188
Canning Vale - East	4	642
Gosnells		258
Gosnells	0	531
Gosnells	1	2676
Gosnells	2	2378
Gosnells	3	879
Gosnells	4	508
Huntingdale - Southern River		111
Huntingdale - Southern River	0	96
Huntingdale - Southern River	1	1425
Huntingdale - Southern River	2	2731
Huntingdale - Southern River	3	1027
Huntingdale - Southern River	4	547
Maddington - Orange Grove - Martin		165
Maddington - Orange Grove - Martin	0	294
Maddington - Orange Grove - Martin	1	1569
Maddington - Orange Grove - Martin	2	1543
Maddington - Orange Grove - Martin	3	609
Maddington - Orange Grove - Martin	4	498
Thornlie		218
Thornlie	0	307
Thornlie	1	2456
Thornlie	2	3071
Thornlie	3	1245
Thornlie	4	717
Forrestfield - Wattle Grove		168
Forrestfield - Wattle Grove	0	197
Forrestfield - Wattle Grove	1	1826
Forrestfield - Wattle Grove	2	2604
Forrestfield - Wattle Grove	3	1031
Forrestfield - Wattle Grove	4	641
High Wycombe		119
High Wycombe	0	108
High Wycombe	1	1317
High Wycombe	2	1680
High Wycombe	3	741
High Wycombe	4	380
Kalamunda - Maida Vale - Gooseberry Hill		140
Kalamunda - Maida Vale - Gooseberry Hill	0	152
Kalamunda - Maida Vale - Gooseberry Hill	1	1356
Kalamunda - Maida Vale - Gooseberry Hill	2	2141
Kalamunda - Maida Vale - Gooseberry Hill	3	968
Kalamunda - Maida Vale - Gooseberry Hill	4	734
Lesmurdie - Bickley - Carmel		74
Lesmurdie - Bickley - Carmel	0	68
Lesmurdie - Bickley - Carmel	1	786
Lesmurdie - Bickley - Carmel	2	1487
Lesmurdie - Bickley - Carmel	3	755
Lesmurdie - Bickley - Carmel	4	614
Byford		99
Byford	0	62
Byford	1	1092
Byford	2	2401
Byford	3	910
Byford	4	538
Mundijong		35
Mundijong	0	15
Mundijong	1	228
Mundijong	2	630
Mundijong	3	431
Mundijong	4	605
Serpentine - Jarrahdale		47
Serpentine - Jarrahdale	0	9
Serpentine - Jarrahdale	1	255
Serpentine - Jarrahdale	2	460
Serpentine - Jarrahdale	3	297
Serpentine - Jarrahdale	4	299
Como		136
Como	0	370
Como	1	2654
Como	2	2221
Como	3	495
Como	4	204
Manning - Waterford		100
Manning - Waterford	0	189
Manning - Waterford	1	1045
Manning - Waterford	2	1541
Manning - Waterford	3	538
Manning - Waterford	4	284
South Perth - Kensington		155
South Perth - Kensington	0	404
South Perth - Kensington	1	2659
South Perth - Kensington	2	2435
South Perth - Kensington	3	612
South Perth - Kensington	4	301
Banjup		82
Banjup	0	60
Banjup	1	1214
Banjup	2	2701
Banjup	3	846
Banjup	4	475
Coogee		79
Coogee	0	88
Coogee	1	763
Coogee	2	1289
Coogee	3	514
Coogee	4	327
Coolbellup		127
Coolbellup	0	201
Coolbellup	1	1096
Coolbellup	2	1150
Coolbellup	3	397
Coolbellup	4	188
Hamilton Hill		164
Hamilton Hill	0	358
Hamilton Hill	1	1567
Hamilton Hill	2	1445
Hamilton Hill	3	411
Hamilton Hill	4	187
Henderson	1	3
North Coogee		22
North Coogee	0	7
North Coogee	1	252
North Coogee	2	429
North Coogee	3	101
North Coogee	4	58
South Lake - Cockburn Central		113
South Lake - Cockburn Central	0	235
South Lake - Cockburn Central	1	1470
South Lake - Cockburn Central	2	1600
South Lake - Cockburn Central	3	599
South Lake - Cockburn Central	4	317
Spearwood		173
Spearwood	0	261
Spearwood	1	1297
Spearwood	2	1380
Spearwood	3	496
Spearwood	4	252
Success - Hammond Park		102
Success - Hammond Park	0	127
Success - Hammond Park	1	1377
Success - Hammond Park	2	2314
Success - Hammond Park	3	663
Success - Hammond Park	4	292
Yangebup		59
Yangebup	0	87
Yangebup	1	663
Yangebup	2	1095
Yangebup	3	440
Yangebup	4	216
Beeliar - Wattleup		64
Beeliar - Wattleup	0	63
Beeliar - Wattleup	1	634
Beeliar - Wattleup	2	1272
Beeliar - Wattleup	3	416
Beeliar - Wattleup	4	273
Jandakot		19
Jandakot	0	5
Jandakot	1	141
Jandakot	2	391
Jandakot	3	150
Jandakot	4	124
East Fremantle		60
East Fremantle	0	121
East Fremantle	1	861
East Fremantle	2	1145
East Fremantle	3	361
East Fremantle	4	163
Fremantle		200
Fremantle	0	639
Fremantle	1	2451
Fremantle	2	1945
Fremantle	3	503
Fremantle	4	182
Fremantle - South		208
Fremantle - South	0	411
Fremantle - South	1	2077
Fremantle - South	2	2029
Fremantle - South	3	620
Fremantle - South	4	276
Bertram - Wellard (West)		85
Bertram - Wellard (West)	0	128
Bertram - Wellard (West)	1	1323
Bertram - Wellard (West)	2	2013
Bertram - Wellard (West)	3	623
Bertram - Wellard (West)	4	259
Calista		127
Calista	0	221
Calista	1	1101
Calista	2	890
Calista	3	299
Calista	4	136
Hope Valley - Postans	1	3
Hope Valley - Postans	3	3
Hope Valley - Postans	4	7
Parmelia - Orelia		125
Parmelia - Orelia	0	260
Parmelia - Orelia	1	1435
Parmelia - Orelia	2	1393
Parmelia - Orelia	3	465
Parmelia - Orelia	4	244
Casuarina - Wandi		34
Casuarina - Wandi	0	20
Casuarina - Wandi	1	348
Casuarina - Wandi	2	760
Casuarina - Wandi	3	314
Casuarina - Wandi	4	264
Applecross - Ardross		87
Applecross - Ardross	0	132
Applecross - Ardross	1	1268
Applecross - Ardross	2	1706
Applecross - Ardross	3	579
Applecross - Ardross	4	293
Bateman		19
Bateman	0	25
Bateman	1	331
Bateman	2	525
Bateman	3	228
Bateman	4	111
Bicton - Palmyra		147
Bicton - Palmyra	0	356
Bicton - Palmyra	1	2114
Bicton - Palmyra	2	2212
Bicton - Palmyra	3	555
Bicton - Palmyra	4	248
Booragoon		120
Booragoon	0	257
Booragoon	1	1787
Booragoon	2	2187
Booragoon	3	670
Booragoon	4	369
Bull Creek		64
Bull Creek	0	106
Bull Creek	1	881
Bull Creek	2	1098
Bull Creek	3	418
Bull Creek	4	191
Leeming		57
Leeming	0	71
Leeming	1	829
Leeming	2	1646
Leeming	3	714
Leeming	4	376
Melville		118
Melville	0	256
Melville	1	1787
Melville	2	2632
Melville	3	757
Melville	4	393
Murdoch - Kardinya		98
Murdoch - Kardinya	0	171
Murdoch - Kardinya	1	1298
Murdoch - Kardinya	2	1561
Murdoch - Kardinya	3	691
Murdoch - Kardinya	4	402
Willagee		62
Willagee	0	172
Willagee	1	706
Willagee	2	676
Willagee	3	169
Willagee	4	82
Winthrop		28
Winthrop	0	21
Winthrop	1	318
Winthrop	2	914
Winthrop	3	399
Winthrop	4	217
Baldivis		208
Baldivis	0	140
Baldivis	1	2876
Baldivis	2	4963
Baldivis	3	1482
Baldivis	4	719
Cooloongup		125
Cooloongup	0	180
Cooloongup	1	1133
Cooloongup	2	1108
Cooloongup	3	385
Cooloongup	4	208
Port Kennedy		117
Port Kennedy	0	106
Port Kennedy	1	1168
Port Kennedy	2	1819
Port Kennedy	3	690
Port Kennedy	4	338
Rockingham		244
Rockingham	0	583
Rockingham	1	2708
Rockingham	2	1842
Rockingham	3	597
Rockingham	4	259
Safety Bay - Shoalwater		157
Safety Bay - Shoalwater	0	248
Safety Bay - Shoalwater	1	1628
Safety Bay - Shoalwater	2	1657
Safety Bay - Shoalwater	3	607
Safety Bay - Shoalwater	4	292
Singleton - Golden Bay - Secret Harbour		128
Singleton - Golden Bay - Secret Harbour	0	65
Singleton - Golden Bay - Secret Harbour	1	1415
Singleton - Golden Bay - Secret Harbour	2	2777
Singleton - Golden Bay - Secret Harbour	3	1047
Singleton - Golden Bay - Secret Harbour	4	515
Waikiki		117
Waikiki	0	150
Waikiki	1	1300
Waikiki	2	1759
Waikiki	3	628
Waikiki	4	296
Warnbro		116
Warnbro	0	158
Warnbro	1	1168
Warnbro	2	1406
Warnbro	3	523
Warnbro	4	318
Albany		249
Albany	0	399
Albany	1	2191
Albany	2	1994
Albany	3	582
Albany	4	277
Albany Region		41
Albany Region	0	11
Albany Region	1	201
Albany Region	2	419
Albany Region	3	254
Albany Region	4	239
Bayonet Head - Lower King		42
Bayonet Head - Lower King	0	38
Bayonet Head - Lower King	1	485
Bayonet Head - Lower King	2	745
Bayonet Head - Lower King	3	266
Bayonet Head - Lower King	4	140
Denmark		60
Denmark	0	65
Denmark	1	691
Denmark	2	902
Denmark	3	305
Denmark	4	164
Gnowangerup		44
Gnowangerup	0	24
Gnowangerup	1	225
Gnowangerup	2	342
Gnowangerup	3	196
Gnowangerup	4	173
Katanning		84
Katanning	0	88
Katanning	1	429
Katanning	2	527
Katanning	3	254
Katanning	4	169
Kojonup		65
Kojonup	0	58
Kojonup	1	332
Kojonup	2	500
Kojonup	3	237
Kojonup	4	301
Little Grove - Elleker		25
Little Grove - Elleker	0	19
Little Grove - Elleker	1	269
Little Grove - Elleker	2	497
Little Grove - Elleker	3	190
Little Grove - Elleker	4	176
McKail - Willyung		142
McKail - Willyung	0	143
McKail - Willyung	1	1048
McKail - Willyung	2	1330
McKail - Willyung	3	613
McKail - Willyung	4	408
Plantagenet		80
Plantagenet	0	63
Plantagenet	1	486
Plantagenet	2	655
Plantagenet	3	326
Plantagenet	4	260
Chittering		61
Chittering	0	14
Chittering	1	274
Chittering	2	629
Chittering	3	413
Chittering	4	381
Cunderdin		70
Cunderdin	0	67
Cunderdin	1	413
Cunderdin	2	502
Cunderdin	3	201
Cunderdin	4	212
Dowerin		52
Dowerin	0	61
Dowerin	1	461
Dowerin	2	581
Dowerin	3	241
Dowerin	4	197
Gingin - Dandaragan		139
Gingin - Dandaragan	0	60
Gingin - Dandaragan	1	766
Gingin - Dandaragan	2	1176
Gingin - Dandaragan	3	550
Gingin - Dandaragan	4	415
Merredin		92
Merredin	0	122
Merredin	1	516
Merredin	2	674
Merredin	3	286
Merredin	4	211
Moora		76
Moora	0	64
Moora	1	436
Moora	2	592
Moora	3	287
Moora	4	262
Mukinbudin		51
Mukinbudin	0	28
Mukinbudin	1	300
Mukinbudin	2	378
Mukinbudin	3	192
Mukinbudin	4	193
Northam		141
Northam	0	211
Northam	1	1157
Northam	2	1311
Northam	3	591
Northam	4	462
Toodyay		90
Toodyay	0	35
Toodyay	1	425
Toodyay	2	594
Toodyay	3	324
Toodyay	4	265
York - Beverley		90
York - Beverley	0	53
York - Beverley	1	624
York - Beverley	2	701
York - Beverley	3	348
York - Beverley	4	246
Brookton		66
Brookton	0	78
Brookton	1	392
Brookton	2	432
Brookton	3	209
Brookton	4	237
Kulin		86
Kulin	0	63
Kulin	1	379
Kulin	2	508
Kulin	3	278
Kulin	4	311
Murray		35
Murray	0	29
Murray	1	202
Murray	2	332
Murray	3	171
Murray	4	111
Narrogin		82
Narrogin	0	105
Narrogin	1	590
Narrogin	2	534
Narrogin	3	212
Narrogin	4	147
Wagin		88
Wagin	0	49
Wagin	1	468
Wagin	2	661
Wagin	3	302
Wagin	4	292
Broome		230
Broome	0	347
Broome	1	1396
Broome	2	1642
Broome	3	603
Broome	4	280
Derby - West Kimberley		131
Derby - West Kimberley	0	567
Derby - West Kimberley	1	654
Derby - West Kimberley	2	466
Derby - West Kimberley	3	137
Derby - West Kimberley	4	76
Halls Creek		54
Halls Creek	0	274
Halls Creek	1	214
Halls Creek	2	99
Halls Creek	3	29
Halls Creek	4	26
Kununurra		135
Kununurra	0	285
Kununurra	1	725
Kununurra	2	659
Kununurra	3	235
Kununurra	4	158
Roebuck		60
Roebuck	0	196
Roebuck	1	196
Roebuck	2	100
Roebuck	3	36
Roebuck	4	23
East Pilbara		61
East Pilbara	0	116
East Pilbara	1	147
East Pilbara	2	72
East Pilbara	3	23
East Pilbara	4	37
Newman		48
Newman	0	61
Newman	1	392
Newman	2	505
Newman	3	156
Newman	4	82
Port Hedland		70
Port Hedland	0	42
Port Hedland	1	349
Port Hedland	2	546
Port Hedland	3	232
Port Hedland	4	105
South Hedland		138
South Hedland	0	149
South Hedland	1	765
South Hedland	2	1091
South Hedland	3	448
South Hedland	4	185
Ashburton (WA)		74
Ashburton (WA)	0	81
Ashburton (WA)	1	700
Ashburton (WA)	2	719
Ashburton (WA)	3	210
Ashburton (WA)	4	124
Karratha		193
Karratha	0	166
Karratha	1	1204
Karratha	2	2015
Karratha	3	852
Karratha	4	418
Roebourne		53
Roebourne	0	96
Roebourne	1	308
Roebourne	2	537
Roebourne	3	210
Roebourne	4	118
Esperance		206
Esperance	0	230
Esperance	1	1216
Esperance	2	1597
Esperance	3	622
Esperance	4	365
Esperance Region		50
Esperance Region	0	32
Esperance Region	1	282
Esperance Region	2	415
Esperance Region	3	194
Esperance Region	4	230
Carnarvon		119
Carnarvon	0	157
Carnarvon	1	555
Carnarvon	2	574
Carnarvon	3	216
Carnarvon	4	145
Exmouth		114
Exmouth	0	69
Exmouth	1	495
Exmouth	2	462
Exmouth	3	210
Exmouth	4	127
Boulder		98
Boulder	0	136
Boulder	1	764
Boulder	2	844
Boulder	3	341
Boulder	4	193
Kalgoorlie		170
Kalgoorlie	0	229
Kalgoorlie	1	1430
Kalgoorlie	2	1687
Kalgoorlie	3	703
Kalgoorlie	4	365
Kalgoorlie - North		98
Kalgoorlie - North	0	94
Kalgoorlie - North	1	834
Kalgoorlie - North	2	1265
Kalgoorlie - North	3	458
Kalgoorlie - North	4	217
Kambalda - Coolgardie - Norseman		105
Kambalda - Coolgardie - Norseman	0	89
Kambalda - Coolgardie - Norseman	1	475
Kambalda - Coolgardie - Norseman	2	522
Kambalda - Coolgardie - Norseman	3	205
Kambalda - Coolgardie - Norseman	4	130
Leinster - Leonora		84
Leinster - Leonora	0	258
Leinster - Leonora	1	342
Leinster - Leonora	2	173
Leinster - Leonora	3	48
Leinster - Leonora	4	29
Geraldton		209
Geraldton	0	450
Geraldton	1	1864
Geraldton	2	1481
Geraldton	3	443
Geraldton	4	197
Geraldton - East		111
Geraldton - East	0	153
Geraldton - East	1	604
Geraldton - East	2	866
Geraldton - East	3	426
Geraldton - East	4	323
Geraldton - North		82
Geraldton - North	0	46
Geraldton - North	1	624
Geraldton - North	2	1138
Geraldton - North	3	478
Geraldton - North	4	283
Geraldton - South		88
Geraldton - South	0	69
Geraldton - South	1	1015
Geraldton - South	2	1540
Geraldton - South	3	554
Geraldton - South	4	220
Irwin		66
Irwin	0	50
Irwin	1	408
Irwin	2	512
Irwin	3	247
Irwin	4	126
Meekatharra		46
Meekatharra	0	91
Meekatharra	1	233
Meekatharra	2	169
Meekatharra	3	70
Meekatharra	4	51
Morawa		63
Morawa	0	43
Morawa	1	415
Morawa	2	532
Morawa	3	212
Morawa	4	208
Northampton - Mullewa - Greenough		96
Northampton - Mullewa - Greenough	0	81
Northampton - Mullewa - Greenough	1	596
Northampton - Mullewa - Greenough	2	754
Northampton - Mullewa - Greenough	3	362
Northampton - Mullewa - Greenough	4	326
Bridgewater - Gagebrook		178
Bridgewater - Gagebrook	0	374
Bridgewater - Gagebrook	1	933
Bridgewater - Gagebrook	2	681
Bridgewater - Gagebrook	3	243
Bridgewater - Gagebrook	4	147
Brighton - Pontville		57
Brighton - Pontville	0	46
Brighton - Pontville	1	521
Brighton - Pontville	2	686
Brighton - Pontville	3	365
Brighton - Pontville	4	251
Old Beach - Otago		33
Old Beach - Otago	0	22
Old Beach - Otago	1	366
Old Beach - Otago	2	632
Old Beach - Otago	3	302
Old Beach - Otago	4	172
Bellerive - Rosny		75
Bellerive - Rosny	0	220
Bellerive - Rosny	1	1014
Bellerive - Rosny	2	874
Bellerive - Rosny	3	272
Bellerive - Rosny	4	97
Cambridge		68
Cambridge	0	43
Cambridge	1	557
Cambridge	2	1148
Cambridge	3	518
Cambridge	4	373
Geilston Bay - Risdon		39
Geilston Bay - Risdon	0	45
Geilston Bay - Risdon	1	464
Geilston Bay - Risdon	2	526
Geilston Bay - Risdon	3	148
Geilston Bay - Risdon	4	99
Howrah - Tranmere		98
Howrah - Tranmere	0	185
Howrah - Tranmere	1	1423
Howrah - Tranmere	2	1756
Howrah - Tranmere	3	476
Howrah - Tranmere	4	191
Lindisfarne - Rose Bay		92
Lindisfarne - Rose Bay	0	153
Lindisfarne - Rose Bay	1	1131
Lindisfarne - Rose Bay	2	1064
Lindisfarne - Rose Bay	3	301
Lindisfarne - Rose Bay	4	126
Mornington - Warrane		77
Mornington - Warrane	0	222
Mornington - Warrane	1	760
Mornington - Warrane	2	556
Mornington - Warrane	3	179
Mornington - Warrane	4	60
Risdon Vale		55
Risdon Vale	0	97
Risdon Vale	1	384
Risdon Vale	2	289
Risdon Vale	3	108
Risdon Vale	4	50
Rokeby		78
Rokeby	0	247
Rokeby	1	947
Rokeby	2	731
Rokeby	3	233
Rokeby	4	67
South Arm		38
South Arm	0	15
South Arm	1	308
South Arm	2	652
South Arm	3	292
South Arm	4	194
Austins Ferry - Granton		43
Austins Ferry - Granton	0	39
Austins Ferry - Granton	1	401
Austins Ferry - Granton	2	581
Austins Ferry - Granton	3	215
Austins Ferry - Granton	4	165
Berriedale - Chigwell		94
Berriedale - Chigwell	0	201
Berriedale - Chigwell	1	762
Berriedale - Chigwell	2	723
Berriedale - Chigwell	3	234
Berriedale - Chigwell	4	147
Claremont (Tas.)		132
Claremont (Tas.)	0	321
Claremont (Tas.)	1	1203
Claremont (Tas.)	2	981
Claremont (Tas.)	3	333
Claremont (Tas.)	4	176
Derwent Park - Lutana		77
Derwent Park - Lutana	0	185
Derwent Park - Lutana	1	725
Derwent Park - Lutana	2	523
Derwent Park - Lutana	3	135
Derwent Park - Lutana	4	74
Glenorchy		220
Glenorchy	0	727
Glenorchy	1	1858
Glenorchy	2	1219
Glenorchy	3	374
Glenorchy	4	167
Montrose - Rosetta		66
Montrose - Rosetta	0	171
Montrose - Rosetta	1	728
Montrose - Rosetta	2	586
Montrose - Rosetta	3	230
Montrose - Rosetta	4	126
Moonah		79
Moonah	0	326
Moonah	1	888
Moonah	2	602
Moonah	3	171
Moonah	4	73
New Norfolk		120
New Norfolk	0	251
New Norfolk	1	903
New Norfolk	2	813
New Norfolk	3	314
New Norfolk	4	176
West Moonah		43
West Moonah	0	155
West Moonah	1	650
West Moonah	2	476
West Moonah	3	135
West Moonah	4	69
Kingston - Huntingfield		133
Kingston - Huntingfield	0	238
Kingston - Huntingfield	1	1671
Kingston - Huntingfield	2	1563
Kingston - Huntingfield	3	470
Kingston - Huntingfield	4	233
Kingston Beach - Blackmans Bay		75
Kingston Beach - Blackmans Bay	0	130
Kingston Beach - Blackmans Bay	1	1251
Kingston Beach - Blackmans Bay	2	1584
Kingston Beach - Blackmans Bay	3	548
Kingston Beach - Blackmans Bay	4	252
Margate - Snug		60
Margate - Snug	0	53
Margate - Snug	1	681
Margate - Snug	2	1198
Margate - Snug	3	433
Margate - Snug	4	256
Taroona - Bonnet Hill		29
Taroona - Bonnet Hill	0	49
Taroona - Bonnet Hill	1	446
Taroona - Bonnet Hill	2	545
Taroona - Bonnet Hill	3	166
Taroona - Bonnet Hill	4	56
Hobart		116
Hobart	0	617
Hobart	1	1539
Hobart	2	740
Hobart	3	169
Hobart	4	63
Lenah Valley - Mount Stuart		78
Lenah Valley - Mount Stuart	0	201
Lenah Valley - Mount Stuart	1	1311
Lenah Valley - Mount Stuart	2	1206
Lenah Valley - Mount Stuart	3	343
Lenah Valley - Mount Stuart	4	155
Mount Nelson - Dynnyrne		39
Mount Nelson - Dynnyrne	0	90
Mount Nelson - Dynnyrne	1	637
Mount Nelson - Dynnyrne	2	615
Mount Nelson - Dynnyrne	3	200
Mount Nelson - Dynnyrne	4	69
New Town		77
New Town	0	366
New Town	1	1061
New Town	2	630
New Town	3	202
New Town	4	75
Sandy Bay		125
Sandy Bay	0	394
Sandy Bay	1	1857
Sandy Bay	2	1487
Sandy Bay	3	440
Sandy Bay	4	206
South Hobart - Fern Tree		65
South Hobart - Fern Tree	0	190
South Hobart - Fern Tree	1	990
South Hobart - Fern Tree	2	806
South Hobart - Fern Tree	3	209
South Hobart - Fern Tree	4	87
West Hobart		54
West Hobart	0	253
West Hobart	1	1134
West Hobart	2	765
West Hobart	3	170
West Hobart	4	66
Dodges Ferry - Lewisham		106
Dodges Ferry - Lewisham	0	69
Dodges Ferry - Lewisham	1	912
Dodges Ferry - Lewisham	2	1105
Dodges Ferry - Lewisham	3	458
Dodges Ferry - Lewisham	4	242
Sorell - Richmond		105
Sorell - Richmond	0	117
Sorell - Richmond	1	1011
Sorell - Richmond	2	1255
Sorell - Richmond	3	484
Sorell - Richmond	4	290
Invermay		73
Invermay	0	260
Invermay	1	573
Invermay	2	343
Invermay	3	90
Invermay	4	46
Kings Meadows - Punchbowl		74
Kings Meadows - Punchbowl	0	175
Kings Meadows - Punchbowl	1	662
Kings Meadows - Punchbowl	2	550
Kings Meadows - Punchbowl	3	177
Kings Meadows - Punchbowl	4	76
Launceston		51
Launceston	0	282
Launceston	1	947
Launceston	2	611
Launceston	3	161
Launceston	4	63
Legana		36
Legana	0	38
Legana	1	400
Legana	2	600
Legana	3	222
Legana	4	147
Mowbray		71
Mowbray	0	214
Mowbray	1	546
Mowbray	2	373
Mowbray	3	135
Mowbray	4	63
Newnham - Mayfield		141
Newnham - Mayfield	0	315
Newnham - Mayfield	1	1288
Newnham - Mayfield	2	1018
Newnham - Mayfield	3	337
Newnham - Mayfield	4	164
Newstead		67
Newstead	0	258
Newstead	1	774
Newstead	2	670
Newstead	3	194
Newstead	4	69
Norwood (Tas.)		35
Norwood (Tas.)	0	74
Norwood (Tas.)	1	510
Norwood (Tas.)	2	554
Norwood (Tas.)	3	193
Norwood (Tas.)	4	85
Prospect Vale - Blackstone		76
Prospect Vale - Blackstone	0	144
Prospect Vale - Blackstone	1	854
Prospect Vale - Blackstone	2	883
Prospect Vale - Blackstone	3	331
Prospect Vale - Blackstone	4	187
Ravenswood		91
Ravenswood	0	207
Ravenswood	1	555
Ravenswood	2	400
Ravenswood	3	133
Ravenswood	4	65
Riverside		62
Riverside	0	105
Riverside	1	816
Riverside	2	925
Riverside	3	342
Riverside	4	187
South Launceston		65
South Launceston	0	240
South Launceston	1	801
South Launceston	2	556
South Launceston	3	150
South Launceston	4	69
Summerhill - Prospect		65
Summerhill - Prospect	0	112
Summerhill - Prospect	1	727
Summerhill - Prospect	2	666
Summerhill - Prospect	3	233
Summerhill - Prospect	4	100
Trevallyn		43
Trevallyn	0	79
Trevallyn	1	642
Trevallyn	2	729
Trevallyn	3	194
Trevallyn	4	89
