LGA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
LGA50350,210,159,62,41,68,33,14,597,125,108,48,36,32,9,4,367,104,73,35,18,36,18,4,295,367,363,181,117,146,56,32,1258,3,0,3,0,0,0,0,8,813,698,330,216,290,121,56,2527,25,23,17,5,23,3,4,104,11,25,23,13,17,7,3,99,11,20,10,3,5,7,0,64,68,106,69,38,50,13,7,356,6,14,3,4,0,0,0,26,126,188,118,66,101,36,20,655,942,887,450,282,390,159,73,3180
LGA50420,1271,1030,530,344,497,301,174,4131,350,320,147,86,113,66,28,1110,384,304,142,84,121,58,29,1119,1197,1086,531,315,384,184,68,3764,12,6,7,3,0,0,0,33,3208,2750,1352,826,1109,612,299,10165,115,137,97,81,142,82,43,684,35,81,45,23,44,25,9,264,36,66,26,28,39,16,4,212,164,242,173,117,154,65,30,942,14,16,9,11,3,0,0,54,359,535,346,262,376,193,89,2169,3572,3288,1702,1096,1487,802,390,12327
LGA50490,1043,743,347,233,250,150,76,2839,160,107,62,23,32,22,12,418,192,135,40,31,48,17,6,459,678,495,272,130,179,51,28,1829,10,10,7,3,3,0,0,41,2082,1478,729,422,515,236,124,5589,70,125,64,50,75,37,29,450,29,45,20,23,24,16,4,157,23,35,26,12,13,7,5,118,145,184,102,68,83,22,16,631,18,10,9,15,3,0,0,61,285,402,221,157,194,79,57,1409,2366,1888,947,580,710,321,183,6998
LGA50560,3,9,12,4,3,0,0,23,3,7,4,4,3,0,0,25,0,6,4,0,0,0,0,7,41,39,29,16,10,0,0,133,0,0,0,0,0,0,0,0,48,62,47,26,17,6,0,197,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,5,0,5,0,0,0,0,0,11,9,8,12,9,8,0,0,45,0,0,0,0,0,0,0,0,11,16,13,13,9,0,0,59,59,75,64,40,20,3,4,259
LGA50630,14,17,8,6,3,0,0,46,6,11,4,3,0,0,0,25,21,19,0,3,0,0,0,46,69,73,35,18,14,4,0,217,0,0,0,0,0,0,0,0,120,121,50,29,21,3,0,338,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,4,8,15,8,7,3,0,0,47,0,0,0,0,0,0,0,0,10,19,19,13,6,0,0,61,134,134,64,37,25,4,0,400
LGA50770,0,4,5,0,0,0,0,9,3,0,3,3,0,0,0,7,5,11,0,0,6,0,0,25,72,83,40,21,23,0,0,232,5,0,0,0,0,0,0,3,85,98,42,24,30,0,0,279,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,3,9,14,9,5,8,0,0,49,0,0,0,0,0,0,0,3,11,22,12,9,6,0,0,63,98,125,59,33,32,0,0,339
LGA50840,6,20,21,12,9,0,3,69,26,39,21,8,17,0,0,113,5,22,12,8,12,0,0,51,118,138,96,52,60,7,0,473,0,3,4,0,0,0,0,6,154,225,144,86,96,7,3,719,0,0,6,0,6,0,0,12,3,4,4,4,6,0,0,20,0,3,6,5,3,0,0,13,21,34,22,18,21,0,0,124,0,3,6,0,0,0,0,11,23,43,42,23,34,0,0,179,186,272,192,106,131,6,6,897
LGA50910,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,47,46,11,3,4,0,0,113,0,0,0,0,0,0,0,0,49,47,15,3,9,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,12,3,3,3,0,0,34,0,0,0,0,0,0,0,0,18,12,7,3,3,0,0,41,63,66,22,5,8,0,0,170
LGA50980,87,60,48,30,37,9,3,275,47,58,23,13,16,0,0,167,73,64,25,10,17,0,0,192,661,695,358,190,173,7,4,2098,8,4,0,0,0,0,0,11,880,888,459,252,250,19,3,2745,6,7,5,6,3,0,0,23,7,17,5,3,9,3,0,42,5,12,6,3,3,0,0,33,216,271,149,109,77,5,0,822,14,7,7,7,3,0,0,35,251,313,176,122,88,7,0,958,1125,1201,632,380,339,24,9,3697
LGA51080,3,6,0,0,0,0,0,10,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,10,62,53,26,12,9,0,0,164,0,0,0,0,3,0,0,3,65,70,27,13,16,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,15,18,10,3,3,0,0,47,0,0,0,0,0,0,0,0,15,17,14,6,3,0,0,61,80,86,44,15,17,0,0,249
LGA51120,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,8,36,51,34,14,9,0,0,143,0,0,0,0,0,0,0,0,39,60,34,16,8,0,0,157,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,19,47,70,35,16,7,0,0,179
LGA51190,251,257,139,87,121,17,8,880,99,100,56,41,54,7,3,359,136,100,66,36,61,9,0,406,819,804,452,247,342,28,12,2700,8,3,5,3,0,0,0,19,1305,1256,727,414,577,57,21,4363,18,36,24,16,33,7,0,131,39,55,15,20,27,7,3,172,26,30,32,13,28,3,3,132,282,367,193,175,190,28,9,1253,6,5,5,4,7,0,0,31,369,493,271,228,294,40,16,1708,1677,1750,995,639,869,98,39,6071
LGA51260,194,219,118,80,105,16,4,737,192,211,113,69,88,5,0,686,214,179,109,60,76,4,3,646,1191,1430,780,498,617,51,19,4580,16,14,6,3,4,0,0,42,1805,2062,1124,709,891,75,20,6688,11,16,15,16,26,7,0,89,18,37,24,18,37,3,0,144,24,47,37,22,28,0,3,166,188,324,200,166,203,18,6,1106,3,11,7,6,5,0,0,27,246,444,277,227,301,27,14,1535,2050,2506,1402,938,1197,98,33,8224
LGA51310,357,470,271,147,211,133,63,1649,199,264,148,80,113,67,31,913,200,241,144,78,117,68,32,883,618,876,522,312,416,215,131,3082,0,0,0,0,0,0,0,8,1382,1856,1087,618,855,479,261,6531,4,33,16,18,27,12,19,137,14,33,17,13,16,8,12,112,15,19,9,12,17,11,4,83,23,88,57,39,63,30,14,311,0,0,0,4,0,0,3,6,54,175,97,84,127,65,46,651,1433,2025,1184,708,980,546,305,7189
LGA51330,2659,2630,1539,984,1477,900,454,10653,322,360,194,137,178,111,45,1340,331,342,210,119,181,115,48,1339,1044,1176,682,386,594,298,125,4301,12,18,6,4,5,3,0,55,4370,4533,2630,1634,2437,1423,666,17688,171,271,186,151,268,161,122,1335,38,72,56,44,63,35,12,329,30,69,58,57,60,24,12,318,191,234,186,116,170,53,27,983,15,12,14,10,8,0,0,57,447,661,498,377,576,274,184,3022,4816,5190,3132,2007,3011,1701,852,20710
LGA51400,170,201,135,101,147,36,9,788,83,81,50,53,65,9,3,338,89,91,58,45,49,0,3,334,583,713,433,255,357,37,12,2386,4,5,8,4,0,3,0,25,925,1095,680,449,620,79,34,3883,9,16,13,12,11,3,0,66,15,24,18,16,19,0,3,99,11,19,14,16,25,3,0,81,128,183,108,75,93,9,6,600,3,3,3,0,0,0,0,16,167,238,161,129,149,18,6,867,1098,1339,839,576,771,96,40,4752
LGA51470,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,14,25,15,3,7,0,0,68,0,0,0,0,0,0,0,0,22,28,20,10,7,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,15,27,29,26,17,7,0,0,99
LGA51540,35,43,13,8,8,0,0,111,5,19,7,6,4,0,0,41,18,12,6,0,5,3,0,54,154,178,95,56,36,4,0,520,7,5,3,0,0,0,0,17,222,254,135,71,52,5,0,749,3,3,4,4,3,0,0,18,0,3,5,0,0,0,0,13,0,3,0,3,0,0,0,5,48,81,47,31,17,3,0,226,8,5,6,4,0,0,0,35,59,96,64,39,27,3,0,292,282,353,203,111,77,6,0,1040
LGA51610,3,7,0,0,6,3,0,20,0,4,0,0,9,0,0,13,0,0,0,3,3,0,0,11,63,95,51,21,23,0,0,249,0,0,0,0,0,0,0,6,64,102,53,27,36,3,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,9,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,9,3,0,4,0,0,28,71,119,57,30,44,3,0,318
LGA51680,16,37,27,20,44,18,6,166,18,22,14,12,17,8,4,97,28,27,24,14,19,4,0,120,166,233,107,74,96,20,5,708,0,0,0,0,0,0,0,3,230,324,179,124,182,43,11,1090,0,4,0,0,0,0,0,4,3,4,5,5,7,0,0,19,11,6,0,3,0,0,0,15,17,26,18,9,15,3,0,78,0,3,0,0,0,0,0,5,25,37,21,13,17,3,0,121,255,360,205,139,201,43,15,1217
LGA51750,89,107,76,56,92,49,21,487,55,37,33,22,45,21,11,235,49,54,28,17,26,13,8,204,151,221,134,92,121,69,30,820,0,5,0,0,0,0,0,5,347,421,274,192,284,156,71,1745,0,3,16,11,22,18,9,79,0,11,8,11,3,6,0,32,6,7,3,6,10,7,7,49,11,24,22,15,31,13,11,133,0,3,0,0,0,0,0,4,17,49,47,49,73,34,24,296,361,468,323,238,352,194,99,2042
LGA51820,2110,1760,948,593,918,458,271,7068,720,612,265,198,276,109,51,2236,728,642,296,178,229,106,29,2205,2750,2696,1323,840,1103,389,182,9283,16,25,16,11,10,11,0,93,6331,5738,2846,1821,2539,1070,529,20878,134,199,134,80,161,92,58,860,103,135,102,79,115,32,21,584,67,115,60,44,66,37,14,411,435,621,376,244,328,102,44,2158,19,24,29,16,15,3,0,105,760,1095,701,465,684,262,140,4108,7094,6834,3550,2282,3224,1330,668,24987
LGA51890,17,28,19,14,10,0,0,83,14,29,18,6,13,0,0,85,21,23,10,6,9,0,0,73,311,315,197,110,146,10,3,1099,0,0,6,0,3,0,0,10,363,396,247,142,191,12,0,1351,3,3,0,0,0,4,0,16,11,5,8,4,3,0,0,33,3,3,3,3,3,0,0,13,108,114,68,46,55,3,0,390,3,3,3,0,0,0,0,18,126,129,82,49,67,5,0,459,491,531,329,186,255,18,3,1817
LGA51960,28,31,24,15,19,3,0,129,20,12,3,6,3,0,0,44,25,17,7,8,3,0,0,58,144,113,59,34,48,4,0,397,3,0,0,0,0,0,0,4,216,183,99,61,77,6,0,637,3,3,6,0,3,0,0,12,0,5,3,0,0,0,0,7,0,0,3,0,0,0,0,5,46,46,29,27,8,0,0,149,3,0,0,4,3,0,0,11,51,55,41,31,16,0,0,191,263,239,136,90,94,5,0,827
LGA52030,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,12,3,4,3,0,0,0,0,10,33,33,23,7,3,0,0,95,0,0,0,0,0,0,0,0,40,43,29,7,3,0,0,117,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,7,0,0,21,0,0,0,0,0,0,0,0,3,11,5,3,8,0,0,32,41,48,32,8,12,0,0,148
LGA52100,4,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,51,22,9,5,0,0,130,0,0,0,0,0,0,0,0,46,53,22,10,5,0,0,143,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,20,5,3,4,0,0,50,0,0,0,0,0,0,0,0,16,22,4,3,8,0,0,57,60,79,30,11,16,0,0,197
LGA52170,56,81,47,42,43,18,8,292,49,54,32,30,38,12,4,224,38,45,29,23,27,13,11,177,169,214,147,89,116,71,34,830,0,0,0,0,0,0,0,4,302,396,254,179,223,121,55,1527,3,3,3,3,7,0,0,22,0,10,13,6,6,4,4,38,3,9,11,6,9,0,4,36,6,9,20,15,27,9,7,93,0,0,3,0,0,0,0,5,17,35,47,31,45,18,12,201,321,433,305,212,267,138,71,1733
LGA52240,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,6,10,3,3,0,0,0,0,12,39,53,22,17,9,0,0,140,0,0,0,0,0,0,0,0,54,74,26,14,7,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,4,0,4,0,0,0,10,52,85,26,16,11,0,0,190
LGA52310,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,4,4,3,0,0,0,0,0,9,25,44,23,5,3,0,0,107,0,0,3,0,0,0,0,3,32,54,28,10,5,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,18,34,55,28,8,11,0,0,143
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,9,6,9,3,0,0,0,0,16
LGA52450,5,12,11,10,9,0,0,47,3,4,0,0,0,0,0,7,4,4,0,0,3,0,0,15,53,66,28,13,6,0,0,168,0,0,0,0,0,0,0,0,69,91,43,23,13,0,0,240,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9,14,12,8,3,0,0,39,0,0,0,0,0,0,0,0,10,14,8,5,7,0,0,48,79,103,53,30,19,0,0,285
LGA52520,9,15,7,8,8,0,0,50,3,4,0,0,0,0,0,10,10,13,3,3,3,0,0,31,62,63,24,14,9,0,0,168,0,0,0,0,0,0,0,0,86,89,37,23,19,0,0,258,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,11,4,3,3,0,0,26,0,0,0,0,0,0,0,0,4,14,4,6,3,0,0,35,95,105,43,27,19,0,0,290
LGA52590,12,5,3,3,0,0,0,23,5,12,3,3,3,0,0,21,17,9,9,0,5,0,0,35,107,108,56,20,23,3,0,322,0,0,0,0,0,0,0,0,138,138,75,29,28,3,0,402,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,13,3,3,3,0,0,0,0,6,13,23,6,4,12,0,0,55,3,0,0,0,0,0,0,0,17,28,9,10,9,0,0,78,155,165,85,38,40,7,0,480
LGA52660,106,103,49,53,59,7,0,379,72,60,24,23,22,5,0,210,60,60,29,15,27,4,0,203,603,530,317,207,254,30,5,1951,6,0,0,0,3,0,0,11,845,753,420,295,368,54,10,2749,6,11,4,10,18,0,0,46,8,12,11,5,16,0,0,52,9,15,14,4,15,0,0,59,99,134,80,57,73,11,0,460,0,3,0,0,0,0,0,7,129,179,110,76,114,16,3,625,973,935,531,374,486,64,11,3377
LGA52730,11,20,17,13,18,0,0,70,28,22,20,11,16,0,0,91,28,35,26,9,16,0,0,116,143,178,92,57,71,3,0,553,6,0,3,0,0,0,0,11,215,257,161,82,119,3,0,845,0,3,5,6,0,0,0,21,4,11,3,3,4,0,0,28,4,3,5,5,10,0,0,26,11,42,42,20,43,0,0,164,0,0,0,0,0,0,0,5,18,62,58,36,64,4,0,234,237,318,212,122,184,10,0,1080
LGA52800,31,22,9,3,3,0,0,65,7,10,6,0,3,0,0,27,11,15,8,0,0,0,0,29,368,362,207,108,66,3,0,1110,6,3,7,3,0,0,0,23,422,412,231,113,75,3,0,1253,4,11,0,0,0,0,0,16,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,183,190,105,51,49,0,0,578,3,3,5,0,0,0,0,15,195,203,112,54,50,0,0,621,615,615,339,171,124,3,0,1875
LGA52870,15,21,10,9,11,0,0,72,20,33,16,7,11,0,0,91,31,24,12,8,8,0,0,82,185,197,129,91,93,10,3,705,0,0,0,0,0,0,0,7,253,278,169,110,133,14,3,964,0,0,0,0,3,0,0,13,0,4,0,4,3,0,0,16,0,0,3,0,3,0,0,7,23,41,32,13,20,4,0,128,6,0,0,0,0,0,0,13,29,49,40,22,31,3,3,175,286,326,212,132,165,16,9,1131
LGA52940,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,10,0,3,0,0,0,0,0,3,45,32,21,4,4,0,0,109,4,0,0,0,0,0,0,4,53,45,20,5,4,0,0,134,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,4,3,0,0,0,0,10,3,0,0,0,0,0,0,3,8,11,3,4,0,0,0,25,62,50,26,11,10,0,0,158
LGA53010,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,3,7,3,0,0,0,0,0,9,40,32,11,0,0,0,0,94,0,0,0,0,0,0,0,0,54,40,14,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,51,40,21,0,3,0,0,120
LGA53080,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,12,10,17,5,6,0,0,0,45,0,0,0,0,0,0,0,4,15,25,13,10,0,0,0,60,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,13,0,3,0,0,0,0,0,3,3,12,6,3,0,0,0,31,23,40,23,13,3,0,0,93
LGA53150,60,64,34,22,28,18,11,232,30,65,43,26,26,14,20,228,50,42,25,20,30,24,4,194,151,243,158,78,114,79,29,857,0,0,0,0,0,0,0,3,295,410,262,148,188,136,70,1516,0,0,3,3,10,3,4,34,3,15,9,12,9,0,0,50,3,13,6,3,12,0,0,37,8,18,22,17,20,11,4,99,0,0,0,0,0,0,0,3,24,45,43,37,48,16,11,222,323,460,299,184,237,154,75,1741
LGA53220,59,58,28,17,23,0,0,188,22,28,8,9,3,0,0,75,28,27,6,4,3,0,0,64,333,321,147,83,67,0,0,957,0,4,0,3,0,0,0,7,442,439,196,114,100,4,0,1292,3,7,0,5,0,0,0,13,4,0,3,0,0,0,0,6,0,3,0,0,0,0,0,7,50,53,35,30,16,0,0,190,5,0,0,0,0,0,0,3,64,64,42,32,18,0,0,218,502,506,233,146,117,3,0,1511
LGA53290,40,46,33,18,36,0,0,171,53,53,30,22,28,3,0,190,69,57,37,20,22,0,0,214,485,554,336,186,257,7,4,1834,3,8,7,0,3,0,0,19,656,721,437,246,347,18,4,2430,0,3,3,0,3,0,0,13,8,19,3,10,12,0,0,51,6,19,7,8,9,0,0,55,98,128,75,50,61,4,0,414,7,6,5,4,0,0,0,25,117,175,98,77,85,4,0,556,771,896,531,325,436,21,3,2985
LGA53360,13,11,4,5,7,0,0,43,12,3,3,4,3,0,0,29,15,16,6,0,3,0,0,37,109,111,69,32,35,0,0,355,0,0,0,0,0,0,0,3,147,141,85,38,52,0,0,464,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,7,3,4,3,0,7,0,0,12,12,13,19,10,11,0,0,61,0,3,0,0,0,0,0,3,20,23,21,14,19,3,0,96,173,156,109,50,65,3,0,557
LGA53430,236,168,104,61,101,35,24,735,189,178,104,45,62,36,11,630,189,162,73,52,62,24,12,577,593,499,258,168,242,91,47,1905,11,7,3,7,0,0,0,22,1210,1013,541,341,474,193,98,3864,8,27,24,6,35,21,9,128,29,37,27,22,36,12,13,171,4,36,23,18,25,14,3,133,114,121,76,78,86,37,22,530,7,3,8,3,0,0,0,27,165,230,166,119,180,92,38,991,1373,1244,700,461,658,280,138,4852
LGA53570,16,29,26,14,25,11,0,118,12,14,0,8,8,0,3,53,19,25,6,12,11,5,0,79,148,151,97,55,54,10,0,515,0,3,0,0,0,0,0,3,202,223,138,87,98,17,4,765,0,0,3,5,7,0,0,13,9,3,0,4,0,0,0,14,3,3,4,0,7,3,0,22,19,45,23,13,10,0,0,116,0,0,0,3,0,0,0,3,26,54,34,31,18,3,0,165,224,275,170,119,119,24,4,931
LGA53640,9,8,3,6,0,0,0,20,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,16,52,65,26,7,8,0,0,161,0,0,0,0,0,0,0,0,68,75,31,16,8,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,14,10,0,0,0,0,32,0,0,0,0,0,0,0,0,9,14,15,0,0,0,0,33,78,85,43,16,14,0,0,236
LGA53710,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,10,12,3,0,0,0,0,27,53,49,13,10,5,0,0,135,0,0,0,0,0,0,0,0,60,64,23,12,10,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,4,3,0,0,30,0,0,0,0,0,0,0,0,3,7,11,3,7,0,0,35,64,76,31,17,13,0,0,201
LGA53780,3966,3418,1850,1108,1602,957,477,13382,493,540,278,165,246,105,33,1862,581,509,251,145,239,95,42,1851,2042,2079,1144,709,852,234,95,7151,40,28,11,21,16,3,3,129,7125,6574,3536,2148,2952,1405,647,24375,245,364,245,160,288,138,103,1545,150,161,100,61,109,40,5,626,79,136,74,65,79,24,16,479,574,750,460,306,353,87,36,2570,50,47,21,9,16,6,3,158,1099,1467,906,601,844,301,163,5382,8223,8039,4441,2747,3795,1705,808,29750
LGA53800,227,247,136,97,138,25,7,869,124,136,61,41,73,5,0,442,92,121,92,56,58,9,0,428,1349,1377,756,487,636,63,10,4685,17,8,11,0,4,0,0,40,1815,1888,1053,690,902,97,23,6463,17,30,27,14,26,3,3,119,31,40,21,10,16,5,3,125,22,25,28,14,25,3,3,117,381,507,367,233,241,33,10,1774,29,32,16,14,9,3,0,92,484,632,455,279,324,45,16,2226,2294,2526,1504,963,1226,139,39,8691
LGA53920,3,3,0,0,0,0,0,9,5,3,0,0,0,0,0,8,3,0,0,0,0,0,0,3,116,111,77,28,16,0,3,358,0,0,0,0,0,0,0,3,130,121,81,33,16,0,3,388,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,88,70,44,18,0,0,294,0,7,3,3,0,0,0,12,72,96,72,50,18,3,0,310,209,215,153,78,37,3,3,698
LGA53990,161,236,161,98,120,25,5,808,133,139,74,56,73,7,0,483,133,127,73,35,43,4,0,423,1029,1087,620,401,493,57,18,3706,3,3,3,3,0,0,0,13,1468,1597,929,598,731,91,21,5436,17,17,10,11,23,3,3,85,18,23,22,22,19,3,0,100,11,30,21,8,10,0,0,84,154,236,159,98,123,14,3,786,11,8,12,9,4,0,0,40,210,308,226,147,181,22,4,1091,1674,1906,1154,737,910,110,28,6523
LGA54060,5,13,6,4,5,0,0,37,4,13,4,9,9,0,0,34,12,12,9,9,12,0,0,47,99,136,80,40,62,4,0,422,0,0,0,0,0,0,0,0,122,171,99,56,84,4,0,539,0,0,0,3,3,0,0,5,0,0,0,3,4,0,0,9,0,5,0,3,0,0,0,12,22,38,22,6,16,0,0,109,0,0,0,0,0,0,0,0,24,48,24,15,21,0,0,135,148,217,127,76,106,4,0,672
LGA54130,3,3,0,0,0,0,0,7,0,7,4,0,0,0,0,12,10,7,3,0,0,0,0,19,50,56,28,3,0,0,0,132,0,0,0,0,0,0,0,0,65,63,36,4,4,0,0,174,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,3,7,0,0,22,0,0,0,0,0,0,0,3,3,12,5,3,7,0,0,29,63,80,40,9,8,0,0,200
LGA54170,2217,2979,1914,1274,1983,1056,550,11970,1100,1085,667,376,515,205,116,4070,992,1073,559,342,506,236,114,3818,3377,3704,1997,1196,1658,813,399,13145,23,33,12,16,14,3,3,103,7708,8879,5155,3203,4673,2312,1179,33104,113,246,224,171,322,148,88,1312,88,182,103,84,146,53,26,691,92,177,102,89,118,43,18,648,336,595,394,301,420,149,92,2288,17,27,24,14,9,8,3,104,652,1223,847,662,1019,405,229,5036,8357,10096,6006,3867,5690,2712,1411,38146
LGA54200,733,797,433,244,411,189,80,2876,283,312,187,125,199,65,27,1194,324,304,161,88,147,43,30,1101,1581,1674,901,593,755,213,98,5821,10,7,7,4,12,0,0,38,2926,3090,1684,1057,1513,511,241,11028,50,87,49,40,85,19,15,351,55,74,61,36,59,25,13,320,25,63,35,39,47,17,9,239,212,369,238,165,235,54,31,1301,13,14,13,8,9,5,0,61,353,607,386,291,434,121,76,2270,3279,3695,2069,1350,1951,631,312,13295
