LGA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,3,3,0,0,0,0,0,0,28
LGA56930,0,0,0,0,8,4,19,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,22,13,18,25,12,12,0,3,5,0,12,4,144,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,8,11,8,3,0,4,5,7,4,8,62,4,20,31,38,34,65,79,46,22,4,26,21,18,20,14,424
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,13,14,10,13,3,8,9,0,0,0,5,80
LGA57080,0,0,0,6,19,32,77,45,17,18,8,12,6,5,7,254,0,0,0,3,10,18,16,9,5,3,3,8,6,0,0,74,0,0,0,0,5,6,27,42,6,5,12,22,12,17,15,166,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,5,3,0,5,8,3,4,0,0,4,4,0,38,0,34,75,255,145,189,169,204,75,100,94,113,116,66,55,1679,0,3,0,7,8,10,9,22,14,13,28,19,27,31,8,207,0,0,0,0,33,31,11,27,6,14,3,3,5,9,5,157,0,0,0,0,11,5,16,19,3,0,0,0,0,8,3,71,4,15,27,76,53,142,211,348,91,147,244,253,406,241,146,2402,11,118,186,520,561,916,1264,1768,624,774,922,1133,1356,1002,547,11703
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,43,9,8,0,5,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,12,0,9,22,55,26,22,10,10,0,0,0,0,0,0,3,156
LGA57210,0,0,3,0,4,5,17,25,0,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,179,80,47,27,16,0,0,0,3,0,0,14,444,0,0,0,5,3,8,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,8,26,11,11,15,35,6,15,12,7,4,4,6,167,3,53,77,249,144,102,94,101,12,24,33,24,9,5,45,978
LGA57280,0,0,0,4,8,6,47,70,16,15,4,3,3,0,11,187,0,0,0,0,0,0,3,7,4,0,3,3,16,3,0,45,0,0,0,0,0,6,17,19,4,7,8,5,0,0,6,70,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,4,30,70,45,46,39,64,12,24,15,8,10,0,13,383,0,0,0,5,0,0,0,6,3,0,0,5,3,0,0,29,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,21,0,0,0,0,3,3,17,46,14,3,14,8,4,0,4,114,0,0,5,30,22,21,50,69,20,28,16,25,29,0,19,332,0,9,53,168,196,271,374,759,184,217,198,187,154,55,121,2950
LGA57350,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,3,5,5,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,11,30,8,12,14,13,4,0,0,3,4,0,3,113
LGA57420,0,0,0,0,0,0,3,14,0,7,7,13,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,24,10,17,7,9,7,4,4,7,0,0,9,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,4,3,3,0,0,0,0,0,0,22,0,12,24,39,35,27,33,29,12,17,10,17,9,5,13,293
LGA57490,0,0,12,40,94,170,472,921,171,136,83,79,72,32,43,2331,0,5,0,3,5,9,8,16,0,11,4,0,0,3,0,69,0,0,0,0,23,39,50,80,34,20,22,18,26,7,15,333,0,0,0,3,4,8,6,4,0,0,0,0,0,0,0,28,0,0,3,3,4,0,0,7,0,0,0,0,0,0,3,16,31,446,1290,4978,1853,2151,2265,3511,651,928,620,502,352,77,460,20111,0,0,12,27,37,49,81,87,16,6,12,17,17,4,12,392,0,0,0,3,19,12,17,59,9,5,20,19,12,6,0,185,0,0,6,5,48,34,108,224,18,28,22,27,11,8,8,532,3,59,99,471,211,344,525,633,103,147,123,73,62,42,71,2968,47,940,1753,6357,3211,4175,5315,8568,1938,2379,1553,1183,876,362,1015,39655
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,11
LGA57700,0,0,0,8,31,30,107,132,29,15,15,21,17,5,8,420,0,0,0,0,6,4,4,10,0,5,8,0,0,0,0,46,0,0,0,0,0,6,8,15,3,3,0,3,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,55,206,895,385,415,369,260,46,51,23,16,12,15,96,2848,0,0,4,6,9,9,8,16,0,0,3,0,0,0,0,67,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,13,0,0,0,0,11,7,22,72,4,26,13,3,10,0,4,172,0,11,21,78,39,71,111,188,17,23,28,22,20,5,27,654,8,167,303,1147,686,825,1001,1314,254,305,213,152,103,77,237,6790
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,32,7,0,3,3,3,0,0,0,3,0,0,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,6,0,0,4,18,0,6,18,42,17,15,8,11,13,6,8,10,7,0,13,170
LGA57840,0,0,9,32,65,78,191,114,32,18,26,15,23,14,12,624,0,3,0,8,13,26,23,31,3,13,16,16,13,4,3,166,0,0,0,3,9,33,38,30,7,12,6,7,19,13,4,177,0,0,0,3,0,4,3,0,0,6,0,0,0,0,0,23,0,0,0,5,4,6,6,3,0,0,3,0,0,0,0,40,29,118,265,720,428,400,420,281,80,85,102,79,61,26,99,3195,0,0,8,21,25,26,30,45,9,15,14,14,16,9,11,245,0,0,0,3,71,39,10,23,3,7,11,17,13,14,6,223,0,3,4,0,38,29,52,46,3,3,10,9,8,4,0,208,0,51,52,178,132,289,364,405,94,125,128,161,155,100,103,2337,54,395,528,1464,1486,2038,2372,2071,622,731,766,771,807,534,497,15141
LGA57910,3,7,37,65,394,615,1252,814,109,138,99,76,76,32,51,3775,0,15,22,60,43,89,80,143,20,35,40,36,33,23,13,650,0,0,3,7,61,93,117,224,45,24,60,41,47,21,27,766,3,69,77,407,154,275,108,58,7,11,12,11,7,17,49,1264,0,3,0,14,6,24,78,31,11,5,17,5,3,4,4,202,77,595,1198,3007,1754,1834,1762,1492,395,442,411,251,193,87,368,13877,0,10,17,87,76,126,173,146,50,45,33,42,47,16,26,888,0,0,3,15,1083,988,298,402,65,90,170,132,99,68,132,3535,0,0,7,14,120,103,194,188,16,28,15,23,23,15,6,752,28,267,318,1074,716,1660,3038,3264,726,1022,944,990,1046,795,455,16341,218,3045,4015,7358,6992,9789,11952,13530,3357,4048,3761,3585,3366,2036,2297,79361
LGA57980,0,0,4,12,38,57,71,36,14,6,13,10,12,5,3,292,0,5,3,8,0,8,5,11,3,9,0,7,20,14,0,83,0,0,0,0,7,3,14,13,3,0,3,6,11,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,18,8,65,139,358,196,202,275,188,64,76,61,49,83,40,63,1871,0,0,5,20,19,16,33,33,17,15,7,8,14,22,7,217,0,0,0,3,25,11,7,14,3,11,7,5,3,9,4,102,0,0,3,0,10,9,24,13,0,5,0,0,7,3,3,67,0,20,34,76,73,99,149,230,55,66,79,89,122,58,35,1199,25,172,265,687,622,728,985,1080,327,414,476,527,715,448,259,7745
LGA58050,0,0,18,31,130,196,527,659,85,137,66,69,33,35,33,2014,0,10,3,46,25,99,50,116,21,24,24,12,11,12,4,460,0,0,0,0,40,77,73,132,23,28,13,16,18,3,14,444,0,0,8,40,22,49,31,34,4,7,8,3,3,0,5,210,0,0,3,0,3,3,8,7,0,4,0,3,0,0,0,30,14,257,806,2875,1194,1414,1302,1236,243,260,161,77,61,52,299,10269,0,3,4,42,34,37,82,54,10,8,10,15,5,5,20,337,0,0,0,11,441,641,283,304,47,64,48,49,56,20,72,2036,0,0,4,5,59,66,159,347,50,78,33,29,22,8,5,870,0,75,125,627,412,1027,1706,1883,243,305,235,172,175,110,197,7301,41,909,1671,4968,3810,6118,7275,9808,1821,2095,1459,1142,1001,659,1286,44057
LGA58190,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,9,3,7,6,0,0,0,0,9,0,0,47
LGA58260,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,3,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,8,17,3,6,6,22,3,3,3,7,0,13,6,98
LGA58330,0,0,0,6,8,7,8,5,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,199,81,59,30,19,8,6,5,0,7,0,23,523,0,0,0,4,4,3,3,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,7,0,9,13,21,12,4,3,4,0,0,0,0,3,0,4,74,0,62,101,283,168,101,84,55,13,9,3,4,11,5,49,952
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,16,7,0,3,0,0,0,0,0,0,0,5,40
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,7,0,3,5,0,0,0,0,0,20
LGA58510,0,0,6,14,35,38,77,62,8,14,3,7,3,4,6,275,4,0,4,9,11,12,23,47,7,7,15,25,15,6,7,195,0,0,0,0,6,13,34,39,4,11,10,13,17,11,9,166,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,4,3,9,6,4,0,3,0,0,0,3,49,18,101,228,611,277,298,268,239,73,101,68,53,30,19,116,2498,0,4,0,11,11,14,27,23,3,5,6,9,15,3,3,140,0,0,0,0,44,28,18,32,19,14,15,29,29,9,27,260,0,0,0,3,14,17,18,22,0,6,3,6,11,7,0,107,3,30,32,124,103,178,325,537,127,194,220,241,259,191,105,2685,35,339,520,1174,931,1300,1737,2495,660,879,860,929,921,630,608,14023
LGA58540,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,7,5,7,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,12,14,15,22,21,3,11,7,3,5,4,7,140
LGA58570,0,0,9,11,55,67,99,50,12,13,10,12,10,3,0,344,0,0,0,6,8,11,11,14,0,0,3,3,9,0,3,65,0,0,3,0,7,22,17,32,0,4,3,3,7,4,3,114,3,13,19,60,10,12,3,6,0,0,0,0,0,0,0,133,0,3,0,4,3,0,0,9,3,3,3,0,0,0,0,28,0,42,136,431,308,426,352,297,99,112,77,70,64,27,81,2530,0,0,8,16,23,32,31,50,13,11,13,26,28,25,29,308,0,0,0,0,262,122,30,34,7,8,11,12,18,5,21,529,0,0,3,3,12,15,17,26,3,0,3,0,0,0,0,79,0,28,46,163,104,207,239,297,82,136,170,147,175,117,106,2025,17,495,675,1147,1181,1527,1361,1558,462,608,570,576,630,362,469,11651
LGA58610,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,47,16,5,3,0,0,0,0,0,0,0,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,22,3,22,23,66,33,33,29,15,5,4,4,0,6,0,9,253
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,0,3,9,19,9,7,7,5,0,0,0,0,0,0,3,53
LGA58760,0,0,16,40,161,236,1312,2430,424,472,283,209,186,93,91,5952,0,4,4,30,16,43,58,59,5,19,15,14,3,0,6,272,0,0,0,10,29,86,111,208,41,43,33,38,48,22,26,694,0,8,17,218,113,227,151,60,5,11,5,3,8,6,27,854,0,0,0,3,0,9,13,5,3,0,3,0,0,0,0,36,15,350,1073,3991,2541,3673,4828,7213,1332,1551,895,609,480,223,715,29477,0,3,7,35,39,63,134,95,20,20,27,11,8,8,10,488,0,5,0,10,665,1108,472,455,70,86,144,96,73,41,143,3356,0,0,6,5,79,105,380,585,69,90,50,32,34,18,27,1477,0,74,146,808,627,1518,2944,2756,414,440,414,328,345,185,274,11275,33,1069,1856,6494,5997,10095,14499,19447,3683,4168,2889,2002,1844,982,2075,77127
LGA58820,0,0,0,0,3,0,5,11,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,119,37,26,21,25,3,0,6,0,0,0,16,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,14,0,5,3,0,5,4,3,8,0,0,0,0,0,0,0,38,6,78,65,155,71,48,58,98,14,10,16,5,9,0,36,674
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,20,10,13,3,8,0,4,0,0,3,0,5,79
LGA59030,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,12,0,0,0,11,6,3,8,6,0,3,10,0,3,0,3,55
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,3,4,0,3,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,6,8,18,9,7,4,4,3,0,0,0,0,0,4,63
LGA59170,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,3,3,3,0,3,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,4,6,10,9,15,11,7,3,0,3,6,6,90
