SA3_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
50901,77,1578,229,1888,60,1207,177,1445,181,2378,481,3042,292,2592,431,3314,438,3200,452,4087,548,3306,446,4301,367,2647,395,3409,172,1325,279,1772,50,421,125,597,2179,18651,3023,23858,86,1407,184,1673,82,1006,96,1188,309,2479,271,3053,474,2763,297,3531,723,3116,370,4212,897,3075,364,4327,497,2568,402,3463,199,1349,342,1890,31,628,202,864,3302,18390,2520,24203,160,2991,410,3558,147,2216,277,2635,488,4860,752,6093,764,5356,728,6842,1160,6314,823,8297,1448,6379,805,8630,864,5211,796,6871,375,2668,616,3659,85,1053,329,1467,5485,37037,5537,48062
50902,54,1258,232,1549,71,1150,195,1417,174,2244,523,2944,239,2597,499,3334,392,3275,543,4207,452,3630,537,4619,359,2882,492,3728,128,1254,282,1663,32,271,101,403,1904,18554,3399,23859,67,987,184,1246,70,901,118,1086,309,2306,272,2885,384,2436,319,3139,668,2938,393,4004,767,3055,419,4245,424,2387,413,3225,136,1145,281,1565,29,421,109,561,2852,16578,2517,21946,118,2253,423,2787,143,2044,313,2497,486,4546,796,5827,627,5031,810,6469,1061,6206,936,8211,1217,6683,958,8864,784,5268,897,6953,259,2402,567,3226,65,691,210,964,4763,35138,5914,45809
50903,31,375,85,490,25,358,47,442,69,891,132,1094,92,960,144,1198,152,1184,158,1491,173,1225,188,1585,134,976,170,1281,49,417,104,573,11,129,39,184,734,6511,1076,8320,24,353,71,450,27,302,43,379,95,884,114,1089,154,903,122,1176,238,1054,148,1441,271,1088,175,1532,126,733,137,995,62,427,138,625,10,164,55,231,998,5907,1015,7922,56,725,162,943,57,665,94,813,162,1770,252,2183,241,1863,271,2376,388,2235,305,2924,442,2311,362,3121,263,1707,309,2276,109,845,243,1193,25,299,91,412,1733,12416,2090,16241
51001,71,748,263,1090,90,812,226,1127,221,2121,528,2867,189,1830,441,2461,187,1715,346,2252,125,1515,289,1928,64,678,166,906,18,174,51,248,0,40,9,52,964,9633,2320,12921,100,646,203,947,130,827,183,1146,295,2416,512,3222,306,1959,391,2659,270,1663,369,2301,219,1356,255,1826,63,495,111,676,21,146,51,215,3,51,17,69,1407,9564,2094,13063,171,1398,470,2036,219,1642,406,2272,520,4538,1040,6089,493,3792,838,5119,460,3376,717,4551,345,2870,541,3752,128,1174,275,1579,33,319,106,461,5,92,25,117,2372,19202,4410,25984
51002,18,380,93,490,26,614,192,828,158,2730,832,3714,166,2180,633,2982,126,1710,510,2348,59,1034,321,1410,17,246,66,330,5,48,16,68,3,12,8,19,571,8948,2665,12193,25,375,113,516,50,558,133,738,180,1896,423,2499,124,1236,265,1629,102,1017,260,1384,88,539,138,765,28,153,48,225,6,42,18,58,0,14,9,21,595,5831,1407,7833,46,759,204,1011,73,1176,322,1574,337,4625,1252,6214,291,3413,901,4605,227,2730,774,3730,144,1568,462,2171,45,398,115,557,9,92,33,133,5,23,13,40,1170,14779,4071,20024
51003,16,600,138,749,30,802,221,1055,190,3794,1068,5054,233,3511,938,4683,159,2781,726,3666,90,1542,369,2002,16,310,73,403,0,44,15,59,0,17,0,15,745,13389,3547,17674,26,483,83,588,35,667,122,828,191,2410,390,2993,185,1895,276,2358,132,1373,249,1752,82,765,137,981,12,166,46,230,7,38,17,59,0,10,0,7,676,7795,1321,9794,42,1080,216,1341,70,1472,340,1880,388,6201,1455,8043,417,5406,1215,7040,293,4149,973,5418,177,2302,510,2989,32,471,120,627,7,82,33,111,0,25,3,22,1421,21182,4866,27474
51101,16,437,98,553,14,353,54,425,47,729,133,910,82,754,148,981,82,959,179,1224,103,805,138,1053,66,622,128,828,30,264,78,378,3,81,20,106,446,5013,989,6446,20,386,88,496,25,296,37,356,80,734,121,943,107,777,108,993,159,819,140,1116,165,716,131,1016,98,560,129,788,47,286,88,418,5,123,36,166,699,4700,877,6284,34,828,184,1051,37,649,93,784,127,1466,257,1849,184,1530,263,1979,244,1780,313,2336,265,1523,270,2063,168,1189,260,1613,78,549,163,791,10,205,56,276,1153,9717,1867,12732
51102,10,160,53,225,7,191,44,241,29,522,106,653,52,487,113,657,46,592,102,743,58,545,108,707,31,394,72,506,12,125,47,183,0,29,9,41,237,3049,662,3948,15,163,31,214,13,207,32,257,40,549,108,697,62,506,106,673,88,478,97,658,69,391,88,538,40,274,65,388,16,86,28,125,0,31,14,49,342,2691,563,3594,24,320,85,436,15,401,76,493,74,1072,213,1353,117,996,216,1325,128,1071,196,1400,121,937,194,1246,76,674,139,888,26,211,73,307,0,60,28,92,583,5734,1222,7545
51103,61,923,186,1164,75,1121,204,1405,170,2950,607,3725,202,2417,486,3108,195,2416,507,3121,155,1822,371,2355,69,850,194,1117,18,249,70,335,3,51,12,69,947,12803,2640,16387,71,904,162,1130,79,973,163,1209,284,2640,428,3354,288,2106,313,2703,299,1911,283,2494,212,1388,259,1860,73,581,133,785,26,267,80,373,0,82,31,110,1339,10838,1849,14029,130,1828,344,2295,152,2091,368,2611,457,5588,1039,7081,487,4522,803,5812,496,4326,789,5610,368,3212,635,4217,146,1429,327,1905,47,518,146,714,3,129,42,178,2282,23645,4492,30412
51104,65,1437,257,1756,68,1203,194,1466,169,2633,510,3313,273,2663,453,3388,386,3146,493,4026,391,2925,453,3761,230,2142,340,2702,136,891,240,1268,35,261,101,400,1748,17294,3038,22083,78,1348,214,1639,108,1079,149,1335,322,2474,356,3158,398,2656,351,3402,601,2927,377,3910,637,2586,367,3592,328,1848,305,2484,135,886,259,1282,17,354,96,467,2627,16156,2487,21271,138,2790,470,3393,180,2279,345,2804,490,5113,868,6465,670,5316,804,6791,991,6072,878,7940,1028,5511,820,7357,554,3987,643,5185,276,1773,505,2553,51,615,201,866,4375,33454,5531,43355
59797,0,0,0,0,0,16,0,17,0,94,26,124,4,98,20,120,3,72,16,94,0,36,5,43,0,4,0,8,0,3,0,3,0,3,0,3,17,320,72,408,0,0,0,0,0,4,0,3,0,6,3,6,0,3,0,3,0,3,3,8,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,26,0,0,0,0,0,15,3,20,0,96,29,127,4,103,20,127,4,80,19,105,0,41,5,43,0,4,0,8,0,3,0,3,0,3,0,3,13,338,77,434
59999,3,58,22,84,11,183,63,254,23,531,219,773,25,365,215,606,35,355,247,638,45,365,130,540,9,286,85,375,4,41,9,58,0,9,3,12,154,2188,990,3336,0,43,19,65,10,172,62,242,21,363,149,534,23,178,104,305,19,204,100,325,37,314,80,442,17,189,54,254,3,21,13,37,0,7,6,11,135,1491,597,2220,0,103,48,151,22,356,129,503,48,891,370,1306,45,541,316,910,51,561,350,957,81,683,212,977,30,468,137,633,11,64,27,98,0,13,11,23,294,3679,1583,5559
60101,27,527,73,622,30,420,45,490,70,852,79,1006,106,867,88,1061,124,860,75,1058,115,806,77,999,83,532,94,711,19,199,42,264,0,40,11,56,578,5106,580,6268,23,478,74,578,59,512,53,621,177,937,99,1209,172,886,93,1154,199,808,69,1074,228,806,98,1134,96,497,90,680,17,199,62,285,4,72,18,91,972,5200,657,6827,50,1003,148,1199,88,932,96,1114,248,1793,175,2215,282,1754,178,2213,320,1665,150,2128,343,1615,181,2139,177,1031,188,1391,38,402,107,546,8,112,25,143,1549,10302,1239,13092
60102,56,1400,126,1585,63,1213,145,1421,191,2424,326,2943,239,2656,263,3160,414,2704,253,3369,531,2657,246,3423,358,2170,218,2745,152,1129,175,1455,52,413,66,531,2058,16761,1820,20637,74,1264,100,1432,76,1161,75,1311,318,2643,154,3117,479,2750,161,3390,723,2737,209,3668,876,2664,224,3765,508,2289,242,3042,185,1375,271,1824,32,752,153,936,3258,17645,1583,22479,130,2666,221,3016,138,2376,225,2739,510,5072,482,6059,721,5407,422,6552,1135,5440,462,7038,1400,5318,470,7186,869,4465,457,5788,334,2501,439,3278,85,1158,227,1468,5313,34403,3406,43120
60103,70,1453,153,1680,97,1424,112,1640,206,2932,261,3408,328,2547,221,3091,423,2754,286,3460,436,2577,311,3319,267,1774,258,2297,153,1014,243,1410,38,345,93,485,2022,16820,1941,20790,91,1389,183,1664,135,1313,116,1564,391,2937,231,3553,522,2585,231,3332,704,2661,264,3626,703,2510,275,3486,411,2069,330,2813,162,1284,337,1786,29,609,173,808,3152,17358,2131,22642,165,2844,338,3348,229,2736,236,3203,602,5867,489,6959,852,5125,449,6430,1127,5415,547,7089,1131,5091,588,6809,679,3844,583,5113,316,2304,577,3197,74,955,263,1292,5173,34178,4075,43428
60104,36,943,67,1045,35,749,45,829,106,1536,97,1738,143,1683,84,1912,277,1723,114,2112,307,1627,113,2052,196,1293,119,1609,97,586,88,774,31,194,14,248,1239,10345,742,12329,50,890,49,988,45,713,32,789,179,1649,83,1913,291,1858,84,2233,455,1814,92,2358,550,1726,129,2403,294,1337,127,1753,113,751,122,985,16,369,50,433,1997,11092,757,13852,87,1828,114,2032,81,1464,75,1621,290,3183,178,3652,442,3542,165,4150,739,3532,207,4474,853,3354,238,4452,489,2632,246,3369,208,1336,211,1759,50,563,61,679,3241,21432,1502,26181
60105,55,1331,81,1473,94,2040,161,2298,200,3464,319,3980,251,2570,220,3042,396,2547,222,3167,461,2387,239,3086,263,1805,199,2271,103,889,119,1114,58,341,69,470,1878,17378,1636,20895,87,1365,94,1538,105,2021,152,2278,231,3331,274,3837,357,2752,203,3311,615,2584,187,3380,713,2376,233,3327,384,1832,210,2425,138,1091,159,1388,34,764,137,933,2655,18122,1651,22426,139,2694,173,3009,198,4063,316,4577,428,6799,593,7820,602,5323,422,6352,1009,5128,410,6545,1170,4758,479,6406,646,3633,414,4692,238,1984,279,2497,88,1106,206,1402,4536,35495,3285,43315
60106,27,413,36,469,19,352,32,405,61,744,70,876,100,742,61,905,124,909,79,1113,182,925,96,1200,114,741,99,954,50,276,51,375,10,97,17,117,681,5199,538,6422,26,404,58,487,21,332,31,381,106,756,56,912,160,747,80,986,211,920,74,1205,272,884,87,1250,147,654,79,882,40,316,75,432,10,129,28,170,987,5136,569,6703,46,816,95,960,39,681,65,787,162,1502,120,1786,264,1487,138,1886,344,1831,149,2319,455,1805,186,2444,258,1398,181,1830,91,591,125,813,13,220,47,286,1673,10339,1108,13123
60201,87,2473,245,2814,152,2724,246,3121,318,4205,379,4898,411,3821,350,4583,561,4130,404,5099,632,3633,362,4632,439,2947,437,3815,203,1470,261,1940,61,545,134,745,2867,25954,2820,31642,107,2285,241,2638,166,2528,209,2897,558,4075,352,4982,791,3998,334,5119,1033,4154,389,5578,1124,3704,435,5266,647,3154,511,4317,247,1964,417,2622,43,1154,251,1446,4708,27015,3141,34863,196,4761,488,5451,315,5248,460,6023,873,8277,732,9884,1202,7814,681,9705,1598,8281,800,10675,1762,7345,794,9897,1084,6102,943,8130,447,3431,678,4563,104,1698,380,2189,7582,52965,5962,66510
60202,25,593,75,696,22,437,35,497,63,760,83,904,110,893,94,1099,199,1284,120,1596,246,1480,177,1899,159,1280,171,1608,64,498,124,689,11,144,37,190,906,7368,904,9171,29,554,103,684,39,372,42,451,124,813,76,1008,167,973,84,1222,314,1246,133,1686,395,1401,146,1937,215,1163,163,1539,63,522,115,702,8,216,37,260,1350,7243,894,9488,59,1139,177,1380,64,809,76,945,184,1569,156,1911,279,1869,174,2323,507,2525,251,3287,637,2876,322,3833,374,2440,334,3148,126,1022,238,1387,20,359,70,456,2259,14613,1796,18665
60203,46,850,165,1062,54,738,104,898,112,1266,142,1517,174,1490,189,1856,288,2113,266,2669,406,2491,310,3209,284,2101,355,2737,112,900,208,1225,22,205,64,293,1506,12156,1807,15469,40,756,115,921,41,676,81,798,217,1331,171,1723,301,1535,172,2006,515,1956,228,2702,645,2189,274,3109,361,1855,304,2517,93,850,234,1174,18,327,93,433,2235,11475,1673,15381,87,1605,281,1976,94,1411,188,1692,325,2599,311,3239,477,3030,360,3864,810,4069,497,5369,1057,4681,585,6315,644,3954,658,5258,204,1751,449,2401,45,526,155,728,3738,23627,3481,30849
60301,21,272,68,357,15,215,31,262,40,436,56,528,68,517,54,638,94,753,82,928,122,787,89,995,86,603,97,791,25,204,54,278,7,40,12,54,473,3822,540,4836,13,274,32,319,11,178,18,209,69,409,34,513,105,485,56,653,167,622,80,877,169,634,73,879,100,438,77,617,21,164,44,229,3,55,9,68,658,3265,438,4352,31,551,98,680,29,395,49,474,103,849,85,1042,176,998,106,1283,264,1375,165,1799,289,1418,166,1874,188,1039,176,1407,37,369,103,505,6,96,23,125,1131,7083,972,9191
60302,13,467,76,559,22,321,34,380,55,688,73,812,115,851,93,1059,163,1069,102,1333,235,1289,146,1669,148,1073,152,1383,41,452,90,587,7,95,29,127,802,6312,798,7906,22,409,64,496,33,278,32,344,81,699,71,852,182,856,101,1137,277,1103,97,1475,338,1171,140,1652,175,981,122,1273,47,369,94,510,10,131,30,166,1164,5990,753,7912,37,875,141,1058,53,596,71,725,138,1384,138,1662,296,1707,197,2202,441,2169,198,2806,570,2460,284,3316,321,2051,275,2655,86,828,189,1103,21,222,56,298,1963,12306,1553,15817
60303,4,94,22,120,4,80,5,88,16,187,15,222,26,237,40,300,43,379,62,480,93,540,68,707,92,509,109,708,31,199,59,291,0,60,24,87,301,2302,405,3006,0,74,13,88,4,79,5,89,26,200,18,240,42,244,32,316,66,321,56,443,137,485,64,691,88,479,110,666,22,179,50,258,10,60,20,84,398,2114,370,2881,3,163,40,206,10,160,11,182,41,386,36,458,68,480,68,618,106,704,115,928,236,1028,135,1399,176,990,212,1374,52,383,112,548,7,118,42,172,700,4412,776,5887
60401,65,1367,148,1578,64,1169,97,1327,163,1974,161,2302,230,2071,164,2460,330,2569,254,3141,417,2583,249,3242,300,2086,320,2706,151,1109,234,1492,32,329,97,462,1747,15252,1711,18718,74,1289,146,1506,111,1117,72,1297,319,2020,176,2513,444,2117,168,2732,585,2667,239,3491,728,2552,266,3547,431,2112,343,2886,119,1358,302,1783,22,595,133,749,2827,15821,1846,20499,138,2653,293,3081,173,2285,168,2627,484,3995,337,4815,671,4183,333,5192,909,5227,494,6638,1142,5137,511,6791,726,4198,665,5594,274,2465,535,3275,56,929,227,1207,4575,31071,3562,39213
60402,56,1178,141,1371,49,967,64,1072,126,1874,158,2156,221,1982,177,2374,373,2348,217,2945,418,2454,266,3142,306,2090,287,2688,136,1005,204,1346,31,276,79,386,1707,14177,1592,17476,68,1122,104,1296,79,926,57,1069,256,1921,132,2316,451,2012,146,2614,616,2424,207,3246,684,2349,274,3313,438,2183,351,2974,126,1111,269,1509,22,534,141,701,2750,14588,1687,19026,122,2304,242,2670,129,1895,117,2136,382,3800,291,4472,670,3996,324,4987,994,4775,425,6186,1110,4808,544,6452,742,4274,643,5662,261,2118,480,2857,58,808,216,1083,4462,28766,3280,36508
60403,21,394,74,497,18,436,45,500,73,777,65,911,101,772,81,957,130,1061,132,1330,175,1111,146,1431,90,799,120,1004,41,319,67,429,3,77,16,99,662,5745,748,7158,22,364,70,455,27,361,37,423,98,762,76,943,154,737,73,965,193,983,101,1278,257,924,115,1292,114,644,117,881,42,304,96,437,8,102,25,134,905,5183,714,6801,42,761,144,953,48,804,76,930,170,1537,139,1854,259,1510,156,1920,325,2047,235,2603,430,2030,258,2717,202,1447,241,1884,79,625,164,863,9,172,48,233,1565,10932,1461,13955
69797,0,0,0,0,0,4,0,6,0,15,4,15,0,3,3,5,0,12,0,10,0,3,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,39,7,49,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,8,0,8,0,21,4,23,0,3,3,5,0,11,0,15,0,8,0,12,0,3,0,7,0,0,0,0,0,0,0,0,0,56,8,73
69999,0,26,3,34,6,35,19,56,9,78,37,120,5,62,31,93,10,44,20,77,3,44,7,52,4,31,10,48,0,7,6,8,0,0,0,0,33,321,130,481,0,25,7,33,5,22,7,29,4,54,12,69,6,43,8,54,7,39,17,59,12,40,6,56,4,24,11,38,0,5,0,5,0,0,0,0,36,258,61,350,0,55,9,62,8,61,20,90,11,125,44,183,10,101,36,147,16,85,35,135,16,85,14,113,5,60,20,84,0,7,4,12,0,0,0,3,72,580,189,835
70101,14,417,70,504,28,827,200,1054,107,2898,598,3599,108,1776,303,2183,122,1587,263,1969,107,1183,206,1505,66,626,121,808,9,207,48,260,5,51,15,73,583,9560,1824,11967,19,383,66,467,34,754,136,929,138,2710,450,3299,141,1489,235,1866,170,1231,188,1593,163,903,162,1222,79,454,87,614,23,175,20,220,3,79,12,96,767,8169,1360,10301,34,799,138,969,67,1578,341,1981,244,5602,1048,6896,246,3263,540,4050,295,2818,453,3565,272,2089,367,2725,141,1078,206,1424,38,375,67,482,9,127,29,166,1352,17734,3188,22269
70102,86,1377,227,1695,79,1414,246,1734,238,3860,620,4718,322,3363,497,4188,310,2815,420,3542,253,2340,373,2959,156,1435,262,1860,66,458,86,609,15,90,16,123,1537,17151,2750,21442,89,1247,215,1542,92,1292,216,1605,337,3874,610,4823,487,3293,420,4194,521,2741,400,3659,393,2186,356,2937,230,1182,222,1635,58,489,104,652,3,143,31,180,2211,16450,2576,21236,175,2620,443,3243,179,2703,461,3344,575,7732,1237,9543,805,6659,912,8378,833,5555,820,7202,642,4527,725,5899,394,2616,488,3497,128,943,191,1266,24,235,49,309,3746,33603,5322,42671
70103,28,579,187,793,27,776,272,1074,88,1402,912,2399,109,1455,804,2368,147,1641,681,2460,119,1179,377,1683,64,605,165,838,9,146,40,195,3,23,10,29,598,7809,3439,11846,31,414,103,550,25,422,81,538,108,967,192,1268,159,1121,218,1502,202,1234,230,1668,170,858,182,1212,71,421,92,587,17,104,28,143,0,22,8,35,790,5572,1142,7506,58,996,292,1348,55,1203,354,1613,200,2374,1105,3671,273,2582,1026,3871,347,2871,909,4132,293,2038,565,2890,141,1026,255,1419,27,254,61,338,4,47,17,63,1386,13379,4580,19349
70104,42,856,144,1039,50,1129,150,1332,147,2841,340,3327,179,2282,267,2732,159,1734,219,2111,97,1031,163,1287,45,396,77,519,21,121,37,174,3,31,11,46,755,10413,1404,12572,55,805,139,997,68,1073,148,1287,272,2809,345,3427,335,2156,258,2753,238,1529,171,1941,165,920,154,1244,73,402,75,553,19,158,29,203,0,35,5,46,1220,9893,1332,12445,100,1661,276,2039,115,2202,299,2615,412,5653,683,6748,515,4438,527,5485,403,3258,389,4054,261,1954,315,2536,120,801,152,1072,41,276,63,383,8,64,16,85,1974,20305,2730,25016
70201,86,898,253,1236,95,908,383,1387,247,2187,695,3121,231,1843,460,2537,223,1797,448,2471,156,1501,311,1966,66,658,139,863,24,207,44,280,3,53,15,67,1139,10039,2747,13921,93,733,267,1096,119,891,273,1286,363,2424,543,3329,349,1950,367,2663,364,1892,378,2624,275,1490,309,2064,107,626,138,869,30,272,55,362,10,101,22,127,1709,10366,2354,14429,182,1628,520,2334,220,1800,659,2676,608,4609,1238,6453,580,3786,828,5200,580,3687,823,5090,430,2996,612,4035,168,1279,280,1732,61,480,102,638,18,149,35,195,2846,20412,5094,28350
70202,24,151,30,209,38,178,59,270,54,342,84,480,39,255,73,359,35,258,68,366,22,197,42,262,15,107,24,149,8,32,6,41,0,3,0,3,241,1518,382,2144,20,127,25,170,43,171,37,240,71,358,60,486,57,247,38,339,48,244,53,341,31,198,28,253,17,84,13,122,0,23,11,32,0,5,5,14,284,1459,274,2008,41,283,59,381,76,343,93,518,127,698,143,966,91,503,111,699,89,500,120,709,52,394,70,517,31,197,40,272,8,50,22,73,0,11,5,17,522,2978,654,4156
70203,53,413,104,571,72,487,81,639,132,947,213,1293,132,807,247,1183,103,777,196,1080,77,615,128,820,36,307,88,427,3,74,24,100,0,9,0,14,611,4438,1073,6125,63,440,84,582,87,467,76,632,184,989,211,1384,167,693,220,1083,148,713,182,1044,105,530,100,729,39,225,59,319,8,59,10,80,0,15,5,23,803,4125,943,5869,112,858,184,1154,154,956,158,1267,315,1936,419,2673,297,1503,468,2266,256,1488,376,2125,187,1140,224,1555,71,532,146,743,12,130,37,184,3,26,6,36,1415,8563,2017,11998
70204,97,370,172,639,74,331,104,506,173,753,187,1112,129,681,124,929,116,554,94,766,58,337,77,468,16,128,39,186,0,21,6,28,0,0,0,0,662,3168,809,4640,97,322,117,540,91,337,70,500,225,749,167,1148,220,680,140,1040,155,508,102,763,88,327,76,493,18,106,24,146,0,24,5,27,0,3,0,5,886,3049,715,4656,195,693,295,1178,164,665,175,1007,397,1503,353,2263,350,1357,261,1967,275,1057,198,1532,140,662,157,962,34,234,62,327,3,44,10,61,0,3,0,8,1550,6221,1521,9295
70205,32,476,250,761,42,540,160,740,109,1223,367,1695,94,832,216,1143,88,835,276,1201,50,640,220,913,29,349,121,496,14,111,54,173,0,21,11,30,466,5018,1668,7149,46,417,179,639,61,491,144,700,142,1154,339,1639,143,802,212,1159,138,836,259,1230,79,561,180,827,45,265,93,405,17,85,33,137,0,13,11,26,665,4630,1450,6751,77,892,428,1398,102,1034,303,1436,254,2376,704,3331,244,1630,425,2302,232,1664,538,2435,129,1201,405,1736,70,613,212,898,25,196,84,308,0,35,19,56,1128,9649,3121,13906
79797,0,0,0,0,0,4,0,4,0,18,5,23,0,12,7,16,0,5,4,11,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,33,17,61,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,9,0,0,0,0,0,4,0,3,0,20,3,30,0,12,10,19,0,4,4,9,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,5,39,27,72
79999,0,15,4,16,0,64,38,98,5,126,85,219,12,118,84,215,15,141,105,257,14,151,63,229,7,129,35,174,0,12,12,20,0,0,0,0,53,762,428,1240,0,16,0,17,3,45,40,85,10,141,86,239,16,94,67,180,16,110,77,203,19,142,50,212,9,76,24,105,0,5,5,10,0,0,0,0,75,628,343,1043,0,25,8,32,7,105,73,183,17,267,171,457,26,210,156,396,27,253,179,461,32,298,106,438,16,202,59,278,0,24,15,38,0,0,0,0,124,1388,770,2281
80101,127,2454,201,2782,203,3634,279,4111,465,6697,503,7667,681,5950,408,7038,768,4495,311,5569,778,3616,261,4657,565,3075,259,3902,241,1291,186,1715,61,366,96,523,3890,31571,2506,37964,157,2335,178,2666,231,3475,290,3997,685,6853,429,7968,995,5777,358,7132,1139,4178,293,5615,1255,3831,349,5442,833,3261,321,4416,250,1476,210,1940,45,620,211,878,5600,31808,2638,40050,284,4787,379,5451,434,7111,567,8106,1152,13555,932,15638,1676,11722,768,14166,1905,8670,607,11185,2035,7445,612,10095,1402,6333,580,8321,493,2765,392,3655,109,990,301,1398,9493,63384,5136,78013
80103,3,21,11,43,0,32,72,110,5,51,170,227,3,58,120,183,12,100,72,191,13,92,39,143,8,52,29,90,0,10,5,22,0,6,0,6,55,431,526,1012,0,11,3,21,0,23,7,30,4,50,27,78,8,39,14,55,10,58,20,86,6,55,21,82,3,36,15,62,0,20,9,28,0,6,3,8,39,291,109,443,6,35,14,61,4,56,76,133,12,101,200,308,17,97,133,245,21,162,93,275,22,143,57,220,11,90,46,153,0,27,15,49,0,12,4,17,92,725,634,1455
80104,82,1958,117,2155,104,2173,144,2419,403,5889,387,6681,596,5573,378,6543,477,3566,244,4290,313,1979,128,2425,179,989,70,1236,62,382,49,496,9,72,17,101,2229,22588,1529,26346,104,1931,110,2143,135,2315,174,2623,622,6411,399,7441,788,5370,304,6462,688,3410,198,4295,472,1935,161,2571,243,1095,86,1428,66,436,54,551,11,86,15,105,3128,22994,1505,27624,188,3890,226,4304,232,4491,314,5043,1033,12302,785,14122,1385,10942,686,13006,1170,6980,446,8586,787,3914,288,4990,419,2087,155,2667,127,823,102,1049,13,156,36,210,5356,45584,3032,53975
