SED_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
SED55802,0,0,0,11,4,6,7,0,0,23,3,15,9,53,19,19,8,3,0,135,0,0,0,9,0,0,0,0,0,9,3,15,20,33,7,0,0,0,0,76,0,0,5,27,9,10,7,0,0,66,0,0,0,4,0,0,0,0,0,3,0,4,7,13,9,9,3,0,0,49,3,14,45,229,153,84,33,10,4,576,0,0,0,14,14,5,3,3,0,47,0,27,42,93,42,23,3,3,0,223,7,112,222,445,176,91,49,23,7,1128,126,214,230,624,258,149,91,45,27,1762,2533,4557,4152,9344,3728,2386,1273,582,174,28730,0,9,42,69,20,5,4,0,0,148,2250,3327,2779,4999,1758,1104,587,270,99,17174,0,0,0,14,0,7,3,0,0,24,0,0,3,37,15,4,8,0,0,72,0,0,4,19,14,17,0,0,0,48,3,4,4,12,3,4,0,0,0,28,0,0,0,3,3,3,3,0,0,12
SED55905,0,0,0,4,3,5,9,6,0,32,0,3,0,18,3,6,4,3,0,38,0,3,4,15,5,0,0,0,0,29,0,8,8,6,0,3,0,0,0,32,0,0,0,0,0,3,3,3,0,11,0,0,0,0,6,3,3,0,0,16,0,0,4,31,17,8,11,4,0,73,0,0,5,8,0,4,0,0,0,16,0,0,0,11,11,4,5,0,3,40,0,7,3,21,14,10,0,0,0,55,16,27,60,218,109,115,88,49,13,709,63,109,120,395,180,161,115,87,41,1268,1106,2111,2076,5261,2425,2044,1468,959,338,17795,0,0,6,8,0,0,0,0,0,16,1030,1645,1585,3093,1457,1196,854,644,392,11888,0,0,3,6,0,0,0,0,0,16,0,0,4,22,10,15,4,3,0,62,0,0,0,3,0,0,0,0,0,3,0,3,5,32,9,8,0,0,0,64,0,0,0,9,9,4,0,4,0,26
SED59494,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,3,3,3,0,0,17,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,13,44,16,17,12,0,0,95,17,16,57,216,104,85,55,7,3,548,81,120,341,1376,638,540,375,58,12,3532,0,0,0,0,0,0,0,0,0,0,56,95,160,447,205,255,140,20,7,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,4
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,19,0,0,0,38,17,8,0,0,0,62,0,0,17,245,94,43,8,3,3,408,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,4,4,3,7,12,3,3,38,15,41,47,92,67,99,82,33,7,484,266,647,542,988,695,917,723,316,83,5185,0,0,0,0,0,0,0,0,0,0,215,567,380,863,594,653,484,246,103,4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SED60106,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9,8,8,3,3,0,43,0,3,0,5,3,0,0,0,0,14,0,0,0,0,3,5,3,0,3,20,0,0,0,0,4,3,0,0,0,5,3,16,12,41,32,17,19,8,3,155,48,75,120,248,146,126,153,87,51,1054,915,1957,2069,3817,2114,1873,1590,899,364,15595,0,0,8,32,3,0,0,0,0,54,828,1656,1750,3338,1902,1720,1397,913,592,14094,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,13,7,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3
SED60112,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,0,3,4,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,3,8,0,0,0,30,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,4,0,3,18,0,0,0,0,0,0,0,3,0,7,3,14,24,34,25,19,18,14,11,157,37,66,76,168,98,107,98,42,25,711,753,1536,1607,2753,1539,1524,1146,522,196,11573,0,0,0,10,0,0,0,0,0,13,613,1365,1349,2469,1406,1315,859,472,188,10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,4,3,4,0,0,30,0,0,0,0,0,0,0,0,0,3
SED60115,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,3,0,0,0,22,0,0,0,5,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,9,0,3,3,0,0,32,0,0,3,12,3,0,0,0,0,22,0,0,0,0,3,0,5,0,0,12,0,0,3,0,0,0,0,0,0,7,3,17,56,194,57,36,30,28,12,437,70,135,185,345,227,208,190,96,33,1493,1014,2115,2855,3910,2242,2035,1721,807,248,16929,0,0,3,8,0,0,0,0,0,15,932,1815,2028,3149,1820,1753,1293,677,313,13788,0,0,3,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,4,0,0,26,0,0,0,0,3,0,0,0,0,3
SED60207,0,0,0,0,0,0,0,3,0,5,0,7,0,10,5,3,0,0,0,22,0,0,0,26,0,0,0,0,0,28,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,7,3,11,0,0,39,0,0,0,3,0,0,0,0,0,3,0,0,0,9,5,3,0,4,3,23,0,0,0,0,0,0,4,0,0,4,0,3,0,11,16,21,18,22,0,93,36,68,76,213,139,201,181,106,33,1043,882,2030,1832,3421,2054,2161,1857,958,300,15484,0,0,0,0,0,0,0,0,0,0,899,1854,1681,3215,1947,1866,1607,853,413,14322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,5,0,4,0,0,0,18,0,0,0,0,0,0,3,0,0,4
SED60208,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,6,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,15,0,0,0,3,3,0,0,0,0,5,0,5,3,11,11,24,18,22,6,108,37,93,112,229,179,174,176,97,27,1124,866,1912,1929,3257,2076,2216,1805,940,277,15275,0,0,0,0,0,0,0,0,0,0,848,1718,1759,3043,1892,1940,1415,807,321,13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,15,0,0,0,0,3,0,0,0,0,5
SED60209,0,0,0,0,0,0,0,0,0,5,0,3,0,6,3,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,5,3,9,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,8,0,3,3,0,0,14,0,11,8,19,12,11,24,16,8,112,46,119,116,265,225,241,203,114,31,1360,979,2183,1947,3353,2362,2425,1886,969,276,16374,0,0,0,0,0,0,0,0,0,0,840,1845,1559,3028,1991,1903,1325,781,342,13628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0
SED60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,13,11,24,5,22,15,19,15,4,0,112,0,0,0,0,0,0,0,0,0,0,4,9,11,23,17,21,5,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60302,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,5,5,9,3,0,38,9,27,21,64,42,43,24,27,5,266,335,645,673,1220,630,554,358,230,65,4694,0,0,0,0,0,0,0,0,0,0,287,605,549,1165,601,469,371,188,50,4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4
SED60303,0,0,0,0,0,0,0,3,0,7,0,0,0,9,4,4,0,0,0,21,0,0,0,3,0,0,0,0,0,8,4,19,5,6,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,13,6,10,4,0,0,38,4,3,4,15,4,0,0,0,0,30,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,8,10,36,60,206,80,55,34,42,19,538,68,110,126,330,211,216,153,137,59,1411,1113,2158,2229,4492,2351,2274,1542,957,367,17489,0,3,8,39,3,4,0,0,0,57,966,1763,1784,3595,1861,1896,1400,848,420,14531,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,0,4,3,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,3,3,0,16,0,0,0,3,0,3,0,0,0,9
SED60304,0,0,0,0,0,8,3,0,0,10,0,0,4,9,4,7,0,0,0,22,0,0,3,9,0,0,0,0,0,17,0,0,7,10,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,11,10,39,22,21,17,3,0,129,6,0,0,21,6,3,0,0,0,33,0,0,3,3,3,6,0,4,4,25,0,0,0,4,0,3,0,0,0,9,3,22,46,131,40,37,37,28,10,356,40,73,127,382,152,167,119,52,29,1145,812,1713,2277,4881,2175,2079,1417,671,284,16296,0,0,0,8,5,0,0,0,0,18,668,1432,1833,3479,1743,1631,1058,580,430,12856,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,3,3,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,0,28,6,8,6,0,0,46,0,4,0,3,6,0,3,0,0,20
SED60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,3,3,7,4,0,0,23,10,20,23,46,38,50,23,7,0,217,0,0,0,0,0,0,0,0,0,0,14,28,26,45,24,31,13,3,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60310,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,19,0,0,3,11,0,0,0,0,0,19,0,4,4,18,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,18,11,18,13,4,4,88,0,0,12,12,3,3,0,0,0,28,0,0,0,4,7,7,0,3,0,23,0,0,0,0,3,3,3,0,0,11,9,12,22,81,40,26,18,13,9,228,23,42,59,135,88,79,77,46,16,561,486,1310,1791,2653,1394,1388,1164,556,235,10978,0,0,0,0,0,0,0,0,0,0,442,994,1074,1605,1040,1103,799,415,260,7729,0,0,0,8,0,0,0,0,0,11,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,10,11,8,8,0,0,39,0,0,0,3,3,7,0,0,0,18
SED60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,16,6,6,0,25,21,7,7,8,0,79,144,241,189,504,274,254,151,74,27,1860,0,0,0,0,0,0,0,0,0,0,124,197,209,487,214,235,112,54,35,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED60405,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,3,10,0,0,0,0,0,14,0,5,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,16,0,17,25,22,24,10,0,107,0,0,0,4,0,0,0,0,0,3,0,0,0,0,10,9,8,5,0,33,0,0,0,0,11,3,6,0,0,19,0,13,10,53,30,42,35,21,7,218,46,116,76,250,165,219,188,90,18,1172,958,2501,1816,3643,2437,2722,2159,942,217,17390,0,0,0,0,0,0,0,0,0,0,972,2109,1527,3243,1992,2027,1337,573,223,14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,14,12,10,0,0,66,0,0,0,3,0,0,0,0,0,11
SED60410,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,3,0,3,0,0,0,0,4,3,8,8,25,14,10,13,6,0,83,17,24,31,54,37,35,38,30,14,265,400,704,685,1329,571,565,487,299,117,5150,0,0,0,0,0,0,0,0,0,0,358,555,540,1142,546,527,423,233,107,4434,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,11,0,0,0,3,4,0,0,3,0,9
SED60411,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,3,3,8,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,3,3,8,6,0,40,0,0,3,3,0,0,0,0,0,6,0,0,0,5,0,4,5,5,0,20,0,3,3,6,5,3,0,0,0,16,0,10,19,55,26,24,26,19,3,177,28,50,78,180,127,119,130,113,36,861,931,1895,1939,3963,2169,2172,1905,1136,452,16564,0,0,0,0,3,0,0,0,0,3,818,1729,1529,3473,1941,1974,1744,1109,620,14935,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,3,0,0,20,0,0,0,0,0,3,0,0,0,6
SED60413,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,5,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,10,0,3,5,23,17,12,17,7,4,97,28,55,51,120,84,108,81,39,4,574,723,1491,1189,2314,1379,1432,1000,381,99,10001,0,0,0,0,0,0,0,0,0,0,644,1296,1079,2298,1232,1233,705,271,84,8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,0,0,0,25,0,0,0,0,3,0,0,0,0,3
SED60501,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,0,0,3,0,0,0,0,0,3,0,6,0,6,6,13,18,12,8,61,31,76,71,147,164,216,190,97,35,1028,470,1119,963,1705,1489,1926,1749,698,187,10306,0,0,0,0,0,0,0,0,0,0,398,994,742,1555,1155,1422,1060,449,166,7947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,0,0,18,0,0,0,0,0,0,0,0,0,0
SED60502,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,12,11,10,5,49,62,103,100,240,146,175,156,71,15,1069,855,1902,1534,2793,1600,1612,1261,525,91,12165,0,0,0,0,0,0,0,0,0,0,774,1636,1403,2700,1374,1318,872,391,113,10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SED60512,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,12,8,3,40,9,27,40,62,75,101,67,42,7,426,226,570,457,775,708,903,794,334,77,4840,0,0,0,0,0,0,0,0,0,0,193,509,417,725,553,678,486,195,60,3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
SED60513,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,6,3,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,13,6,10,13,8,3,56,28,54,39,134,96,119,115,58,28,668,512,1040,855,1827,1164,1350,1068,423,142,8374,0,0,0,0,0,0,0,0,0,0,457,919,781,1631,1013,1041,717,307,124,6991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3
SED60514,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,5,7,9,9,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,7,0,22,0,0,0,3,3,0,0,0,0,12,3,7,10,13,18,25,31,14,3,125,40,92,113,274,223,272,200,113,43,1365,860,1962,1776,3065,2339,2571,2198,998,256,16037,0,0,0,0,0,0,0,0,0,0,668,1725,1435,2815,1964,1956,1550,671,295,13075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,9,0,0,0,27,0,0,0,0,4,0,0,0,0,4
