SA2_MAINCODE_2016,IA_DS_Separate_house,IA_DS_SemD_ro_tr_h_th,IA_DS_Flat_or_Apart,IA_DS_Other_dwelling,IA_DS_Not_stated,IA_Total,I_NA_DS_Separate_house,I_NA_DS_SemD_ro_tr_h_th,I_NA_DS_Flat_or_Apart,I_NA_DS_Other_dwelling,I_NA_DS_Not_stated,I_NA_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
509031249,1135,49,11,10,3,1214,312,38,0,46,0,401,54,7,0,0,0,63,1499,96,17,63,4,1675
509031250,1374,21,0,6,11,1422,353,32,0,7,4,402,40,0,0,0,0,47,1773,56,3,14,18,1861
510011262,2812,276,224,219,61,3592,450,85,76,94,34,740,94,18,18,26,13,171,3353,377,316,347,104,4497
510011263,992,109,53,64,12,1216,569,80,25,30,5,706,59,19,4,22,0,107,1621,203,85,110,16,2033
510011264,238,53,12,23,7,330,244,40,9,12,0,309,44,7,0,6,0,64,528,102,19,37,5,699
510011265,1078,122,63,221,25,1509,385,74,15,90,10,576,53,13,4,22,7,103,1513,209,84,338,41,2187
510011266,325,0,0,50,4,379,166,0,0,11,0,181,37,0,0,20,3,59,528,0,3,77,7,617
510021267,173,3,3,31,6,214,190,0,0,11,4,209,25,0,0,9,10,42,388,3,3,47,19,463
510021268,1038,39,9,5,4,1091,76,22,8,0,8,118,22,5,0,0,0,31,1135,61,19,8,10,1234
510021269,817,62,229,17,10,1132,68,17,53,8,0,150,24,3,18,9,4,58,911,82,297,36,15,1336
510021270,1846,189,175,23,12,2243,330,51,35,4,3,426,92,6,4,5,3,116,2270,249,213,34,19,2785
510031271,1433,123,41,56,4,1651,149,21,7,15,0,197,44,3,0,7,10,64,1622,147,55,75,15,1909
510031272,3679,348,148,49,12,4236,344,121,25,10,0,496,84,17,3,0,0,105,4103,487,179,65,17,4845
510031273,854,160,22,32,10,1072,133,58,9,17,5,220,23,7,0,5,0,39,1013,224,26,51,20,1329
511011274,2999,196,52,28,32,3318,588,159,14,7,12,777,105,32,0,0,4,147,3688,388,67,44,53,4239
511011275,929,13,6,20,19,978,165,9,0,4,0,180,27,0,0,8,7,35,1118,19,10,33,30,1201
511021276,1044,61,27,82,16,1227,320,64,16,37,3,435,67,14,0,13,3,94,1426,142,41,126,25,1757
511021277,954,26,18,122,12,1139,149,16,3,75,3,242,51,30,0,22,0,103,1154,68,21,221,15,1480
511031278,1561,214,4,46,6,1839,354,97,4,14,0,470,48,16,0,0,3,73,1965,324,12,63,14,2377
511031279,2965,629,100,58,14,3770,404,176,63,28,5,677,79,33,7,8,9,131,3451,836,171,97,23,4579
511031280,2277,289,3,0,4,2577,234,90,9,0,0,337,37,10,0,0,0,52,2548,396,15,0,4,2966
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,1032,56,8,18,12,1127,271,24,14,12,4,319,44,4,0,7,17,78,1351,78,28,39,32,1524
511031283,453,19,10,25,12,524,292,12,0,21,10,331,64,3,0,5,5,75,816,34,11,49,24,932
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,2642,491,114,67,23,3331,679,342,95,29,13,1155,85,33,16,7,6,155,3403,866,226,102,38,4639
511041286,1842,44,0,63,0,1951,391,49,0,13,0,460,54,7,3,8,0,75,2290,105,3,87,3,2483
511041287,2199,17,0,34,0,2259,283,9,3,34,3,335,56,0,0,7,0,57,2539,25,9,70,8,2654
511041288,2666,329,12,9,3,3009,293,93,3,6,0,398,67,11,0,0,3,78,3025,426,15,10,3,3487
511041289,1023,18,19,28,12,1098,209,24,22,13,4,270,32,0,3,0,0,39,1267,42,48,40,16,1404
511041290,323,5,17,19,26,389,209,0,7,10,7,229,29,0,0,3,7,39,553,5,23,31,37,653
511041291,1082,5,11,17,7,1131,285,3,10,11,3,311,35,3,3,3,0,48,1407,16,18,31,16,1479
511041292,1491,28,29,67,7,1632,398,22,23,49,0,490,56,3,0,7,12,82,1941,60,61,123,23,2207
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,1558,24,67,4,3,1651,706,32,76,0,3,818,76,0,5,0,0,91,2346,52,148,5,10,2559
601011002,1307,9,173,0,3,1492,298,3,99,0,0,400,29,0,6,0,0,43,1634,19,276,3,5,1937
601011003,1252,14,66,0,5,1344,139,3,24,0,0,169,17,0,0,0,0,18,1409,22,94,4,5,1532
601021004,1833,134,115,0,3,2086,288,58,70,0,0,421,29,18,6,0,0,54,2151,210,189,4,7,2559
601021005,2354,15,0,20,6,2395,253,3,0,3,0,264,42,0,3,6,0,52,2649,24,4,31,8,2714
601021006,1092,19,7,4,0,1118,169,4,9,0,0,178,14,0,0,0,0,16,1275,24,14,4,0,1314
601021007,3407,92,26,0,7,3532,476,43,9,0,0,528,65,7,3,0,0,67,3951,138,35,0,7,4126
601021008,2153,113,62,13,3,2346,339,72,30,3,3,447,62,4,0,0,3,79,2560,189,90,14,7,2867
601021009,1302,60,0,0,0,1363,369,78,4,0,0,447,39,3,0,0,0,44,1710,133,3,0,0,1856
601021010,665,23,0,0,0,693,237,16,0,0,0,253,39,4,0,0,0,42,937,43,0,5,0,987
601021011,1607,72,24,0,9,1703,491,44,16,0,0,548,49,11,3,0,0,55,2138,126,40,0,8,2310
601021012,1335,0,0,0,6,1346,127,0,0,0,0,128,22,0,0,0,0,22,1487,0,0,3,6,1495
601031013,1172,34,4,0,0,1212,201,12,0,0,0,214,18,0,0,0,0,18,1390,44,6,0,0,1442
601031014,1386,66,117,0,0,1573,367,69,89,0,0,521,45,10,9,0,0,66,1799,144,212,0,0,2162
601031015,1842,107,354,3,3,2304,428,125,189,0,0,737,53,15,31,0,0,94,2315,248,572,3,3,3140
601031016,1114,64,28,13,5,1229,355,38,21,11,0,426,57,3,0,0,0,58,1524,104,56,24,8,1712
601031017,2521,122,389,11,6,3053,893,113,337,3,0,1348,110,13,44,0,0,170,3521,250,766,20,6,4569
601031018,1248,30,144,8,0,1426,296,18,122,0,0,440,34,0,5,0,0,39,1576,54,268,8,3,1909
601031019,1385,113,69,19,0,1594,368,79,57,3,0,501,32,13,0,0,3,50,1788,205,130,24,3,2142
601031020,1680,49,36,10,0,1776,631,59,33,8,0,739,60,3,0,0,0,64,2369,117,72,22,4,2583
601031021,1003,79,107,0,4,1188,206,33,62,0,0,303,21,3,0,0,0,27,1231,115,170,0,8,1519
601041022,3332,249,34,0,3,3631,491,70,13,0,0,575,83,6,0,3,0,97,3907,328,52,8,3,4297
601041023,3146,139,122,4,3,3410,294,26,46,0,0,367,51,8,11,0,0,64,3492,167,172,4,3,3839
601041024,2237,41,12,18,3,2316,292,15,12,9,3,326,29,5,0,3,0,36,2557,59,22,28,6,2678
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,1118,31,13,0,0,1170,82,19,4,0,0,98,28,0,0,0,0,28,1224,46,17,0,0,1296
601051027,1079,538,1094,15,23,2748,110,68,235,3,3,412,26,12,33,3,6,79,1220,616,1361,24,28,3244
601051028,2548,79,246,4,4,2878,284,29,52,0,0,369,46,7,6,0,0,57,2870,110,310,4,4,3304
601051029,1187,160,126,0,0,1471,96,27,20,0,0,143,19,7,3,0,0,33,1307,192,148,0,0,1655
601051030,1372,156,377,11,3,1926,222,62,142,4,0,436,27,7,26,0,0,57,1623,227,545,16,8,2418
601051031,2734,508,654,29,20,3947,233,90,126,4,0,456,56,23,26,0,4,111,3021,621,805,34,28,4507
601051032,1634,189,224,11,3,2058,141,21,75,0,0,238,29,6,8,0,0,53,1805,224,306,9,9,2347
601051033,1647,148,340,4,11,2141,158,8,94,0,0,264,32,0,6,0,7,46,1840,153,440,4,19,2451
601061034,2260,0,0,9,0,2271,530,0,0,4,0,544,75,0,0,0,0,76,2863,3,0,19,4,2892
601061035,2494,50,4,17,12,2580,560,28,0,12,4,610,68,8,0,0,0,78,3130,77,6,35,17,3264
602011036,774,92,156,8,0,1025,170,58,85,0,0,312,23,8,13,0,0,41,959,157,248,8,3,1377
602011037,1137,13,132,3,4,1287,307,3,57,0,0,362,49,3,8,0,0,61,1486,22,202,5,3,1713
602011038,1008,398,314,33,33,1786,100,57,104,10,4,269,19,9,13,0,3,43,1127,470,431,41,38,2104
602011039,1170,30,16,8,13,1232,160,7,10,3,0,184,26,0,0,0,0,26,1356,41,28,13,11,1446
602011040,858,95,39,9,3,1013,267,47,25,3,3,351,31,5,3,0,0,38,1159,151,70,13,8,1403
602011041,1977,398,9,4,0,2387,598,162,4,0,3,770,84,26,0,0,0,116,2652,589,13,4,6,3264
602011042,1326,120,149,0,7,1605,201,91,85,0,0,374,21,20,7,0,0,41,1545,232,240,3,8,2028
602011043,1091,65,44,0,0,1194,156,54,19,0,0,232,19,5,0,0,0,31,1268,123,66,0,4,1455
602011044,1715,73,178,0,3,1973,292,50,103,0,3,444,50,3,10,0,0,61,2055,124,287,3,3,2481
602011045,833,36,75,0,0,942,294,36,101,0,0,429,40,10,16,0,0,64,1171,82,189,0,0,1445
602011046,1974,28,38,3,5,2053,285,23,24,0,3,334,45,3,0,0,0,50,2301,58,70,3,10,2438
602011047,1102,216,118,10,0,1447,186,129,65,3,0,382,32,8,14,0,0,56,1326,354,194,12,4,1881
602011048,1213,26,232,0,0,1475,228,16,125,0,3,376,28,4,13,0,0,42,1475,46,372,0,9,1900
602011049,1430,74,31,3,0,1540,155,20,17,0,0,195,26,3,9,0,0,36,1617,99,53,3,0,1773
602011050,903,46,30,6,0,988,207,37,20,0,3,257,26,3,3,0,0,37,1135,79,51,6,3,1277
602011051,1232,90,81,0,0,1407,135,39,32,0,0,203,26,5,5,0,0,36,1389,136,121,0,0,1650
602011052,1310,24,71,3,0,1407,249,10,41,0,0,299,32,4,3,0,0,40,1589,33,117,7,0,1747
602021053,1098,7,6,35,3,1157,320,14,4,8,0,349,40,0,0,5,0,48,1462,21,10,56,7,1551
602021054,1579,14,3,7,8,1612,482,22,0,3,0,510,52,3,0,0,0,63,2115,46,3,15,12,2182
602021055,1753,0,5,12,6,1778,291,3,3,0,3,296,51,0,0,0,0,52,2102,3,9,8,10,2125
602021056,892,68,28,7,0,995,148,9,19,0,0,176,20,0,0,0,0,28,1059,77,48,8,0,1197
602021057,1150,4,3,9,3,1170,335,10,0,3,3,354,42,0,0,0,0,42,1522,14,4,12,3,1558
602031058,1123,0,0,3,3,1125,256,0,0,3,6,265,34,0,0,0,3,36,1411,0,0,3,11,1430
602031059,1818,46,53,3,0,1922,535,53,53,4,3,638,52,10,4,0,0,64,2402,103,109,9,5,2628
602031060,1063,30,55,5,3,1155,303,36,45,0,0,389,41,4,6,0,0,50,1403,75,104,5,6,1591
602031061,934,10,5,10,10,966,376,3,9,5,5,400,28,0,0,0,0,34,1341,10,21,16,13,1405
602031062,1492,14,8,3,3,1516,297,23,5,0,0,318,49,3,0,0,0,54,1833,30,10,6,4,1889
602031064,1741,26,11,22,21,1818,631,26,14,18,4,689,58,4,0,3,4,74,2430,55,27,45,26,2586
602031099,278,0,3,0,4,290,91,0,3,0,0,95,14,0,0,0,0,13,385,0,9,0,3,398
602031100,1782,22,17,16,27,1866,640,32,20,8,14,714,72,0,0,3,5,84,2492,57,33,29,43,2661
603011065,519,0,4,5,13,531,294,0,0,4,0,301,23,0,0,0,0,25,834,0,3,5,13,861
603011066,829,0,0,5,5,835,259,0,0,3,3,264,26,0,0,0,0,26,1111,0,0,10,8,1127
603011067,1550,4,0,15,13,1586,597,0,0,11,3,613,63,0,0,0,3,70,2210,6,4,25,16,2263
603011068,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
603021069,950,11,0,8,7,983,172,5,0,3,0,183,18,0,0,0,0,21,1142,16,0,19,7,1186
603021070,1313,9,15,19,6,1361,252,3,9,4,0,276,47,0,0,3,3,52,1616,9,27,32,7,1691
603021071,1062,3,5,9,4,1079,328,6,9,3,0,346,38,0,0,0,0,36,1426,5,12,19,4,1465
603021072,2363,37,20,34,3,2460,475,22,29,16,3,542,55,4,4,0,0,73,2898,66,50,48,7,3074
603031073,681,0,3,15,6,705,205,0,4,3,3,223,30,0,0,0,0,29,917,0,5,23,13,959
603031074,1202,22,12,9,15,1260,425,15,8,9,4,468,59,3,0,0,0,64,1685,40,19,25,17,1784
604011075,859,86,4,0,0,949,291,102,10,0,0,403,36,10,0,0,0,47,1180,197,16,0,0,1394
604011076,1377,0,0,3,10,1392,346,0,0,6,0,351,31,0,0,0,0,33,1759,0,0,11,15,1776
604011077,1026,67,66,9,3,1173,265,35,33,3,0,333,39,6,5,0,4,51,1335,106,100,9,12,1561
604011078,1712,84,34,0,8,1835,427,58,11,0,0,503,59,16,0,0,0,73,2200,151,45,4,9,2407
604011079,1453,41,3,13,8,1523,292,46,6,13,0,360,40,7,0,0,0,50,1797,93,15,32,4,1939
604011080,1006,38,7,0,0,1048,227,24,3,0,0,257,29,0,0,0,0,33,1261,67,12,0,0,1337
604011081,1064,52,6,16,0,1141,321,42,4,12,0,378,26,7,0,5,0,38,1417,106,6,29,0,1554
604011082,1819,151,12,19,8,2010,561,189,24,0,0,769,68,32,0,0,0,101,2444,372,41,19,8,2883
604011083,1090,63,7,13,3,1179,315,65,13,16,3,409,31,3,3,0,0,41,1442,127,16,35,7,1624
604011084,1679,113,3,4,3,1800,515,118,3,7,0,644,41,10,0,0,0,47,2235,241,6,11,3,2497
604021085,3659,390,42,9,7,4103,957,378,74,0,3,1415,107,47,8,0,0,163,4729,815,128,10,9,5685
604021086,1200,67,23,25,0,1319,411,68,37,27,0,546,54,8,0,10,0,66,1671,144,57,62,0,1933
604021087,1222,53,0,3,3,1285,336,61,0,0,0,399,46,7,0,0,0,53,1600,123,0,4,3,1734
604021088,1027,32,0,0,3,1061,153,13,0,0,0,165,27,0,0,0,0,25,1205,50,0,0,3,1256
604021089,1634,30,71,18,8,1756,336,11,25,6,0,375,43,0,3,3,0,45,2013,41,99,27,5,2180
604021090,863,15,0,6,0,886,160,10,0,3,0,172,17,0,0,0,0,19,1039,23,0,11,4,1073
604021091,1686,38,0,13,11,1737,436,14,5,0,0,452,71,0,0,0,0,74,2185,51,3,13,12,2262
604021092,942,23,5,17,0,981,155,13,0,10,0,181,11,3,0,0,0,16,1105,36,10,26,3,1178
604031093,456,10,0,3,12,479,125,18,3,0,3,147,18,4,0,0,3,25,597,35,3,3,14,653
604031094,1074,0,0,0,4,1083,296,0,0,0,3,303,35,0,0,0,4,39,1412,0,4,5,9,1426
604031095,1022,3,25,8,4,1062,351,0,25,6,3,380,42,0,13,0,0,49,1412,3,55,12,10,1496
604031096,1045,0,9,13,3,1070,226,3,0,5,0,233,27,0,0,0,0,26,1298,3,9,17,9,1328
604031097,1166,45,30,3,10,1256,406,12,22,0,0,444,55,3,0,0,0,63,1629,59,55,4,14,1763
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4
701011002,17,0,1970,3,9,1999,8,0,226,3,0,242,3,0,80,3,9,89,31,0,2279,9,19,2332
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
701011004,371,601,105,7,6,1083,31,74,20,7,0,134,15,15,5,0,3,42,411,691,124,18,15,1261
701011005,274,115,744,3,17,1159,10,43,74,0,0,129,7,3,23,0,4,32,295,157,841,9,25,1322
701011006,462,117,36,5,0,613,46,34,41,0,0,122,27,3,5,0,0,37,531,159,84,5,0,772
701011007,286,89,505,3,3,883,13,24,56,0,0,97,7,8,11,0,0,26,308,118,578,0,8,1007
701011008,328,312,625,12,6,1290,41,50,68,9,3,173,12,12,17,10,3,52,387,374,714,31,7,1513
701011009,297,80,449,57,15,894,17,14,30,11,4,73,5,6,9,3,0,29,321,97,487,73,17,991
701021010,487,12,51,3,0,557,66,7,7,0,0,78,18,0,0,0,3,22,568,17,65,4,6,656
701021011,641,8,7,0,0,652,58,3,0,0,0,65,19,0,0,0,0,19,719,9,9,0,0,741
701021012,101,79,3,24,19,226,30,25,3,3,4,58,6,4,0,3,4,20,137,104,7,26,19,298
701021013,588,165,71,4,0,832,48,22,7,4,0,82,18,6,6,0,0,29,657,191,80,11,0,945
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,248,324,282,4,3,849,26,106,110,0,0,246,5,12,28,0,3,47,279,438,414,3,7,1142
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,473,0,5,0,3,481,52,0,0,0,0,49,14,0,3,0,0,18,533,4,9,0,4,550
701021019,955,186,56,4,0,1195,130,62,14,3,0,207,38,9,5,0,0,52,1126,259,68,7,0,1453
701021020,976,40,274,35,0,1325,96,21,53,4,0,173,19,0,9,3,0,38,1094,70,338,36,0,1537
701021021,1107,58,83,27,0,1282,26,3,12,6,0,51,21,0,0,10,0,32,1155,57,105,42,0,1363
701021022,816,160,174,73,3,1226,70,73,18,22,0,191,24,23,4,27,0,76,913,254,198,124,3,1493
701021023,372,101,269,0,0,737,69,25,36,0,0,133,17,4,10,0,0,34,459,127,311,0,0,902
701021024,448,39,10,0,0,502,46,15,3,0,0,69,18,3,0,0,0,24,518,65,9,0,0,595
701021025,445,32,684,10,18,1185,42,14,135,0,0,193,18,0,29,0,0,55,511,44,854,8,19,1433
701021026,423,17,508,21,3,970,33,3,89,3,0,129,15,0,30,0,0,54,468,18,634,28,4,1150
701021027,496,44,126,0,3,666,66,19,6,0,0,89,14,0,5,0,0,17,582,62,134,0,3,781
701021028,414,87,10,0,0,514,62,15,0,0,0,81,15,3,0,0,0,18,494,108,10,0,0,612
701021029,415,10,19,9,3,462,42,0,26,0,0,67,24,0,5,0,0,29,480,12,45,9,3,552
701021030,663,6,0,0,0,667,67,0,0,0,0,67,20,3,0,0,0,22,748,7,0,0,0,756
701031031,802,9,4,79,18,907,113,0,3,10,0,128,22,0,0,13,0,37,936,9,9,102,19,1068
701031032,2102,0,23,46,23,2192,290,0,11,13,3,319,73,0,0,4,0,80,2468,0,38,64,27,2599
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
701031034,728,43,70,86,8,933,88,3,18,32,0,142,23,3,3,9,0,33,840,44,89,122,12,1106
701031035,973,3,0,64,9,1048,199,0,0,27,4,231,47,0,0,9,0,54,1217,0,0,93,15,1329
701041036,535,113,287,0,0,934,46,20,62,0,0,130,23,5,14,0,0,37,603,131,361,0,0,1095
701041037,540,29,188,0,0,761,49,13,40,0,0,106,21,3,14,0,0,36,609,46,244,0,3,905
701041038,1196,16,18,0,0,1236,61,3,0,0,0,64,21,3,0,0,0,24,1280,21,17,0,3,1327
701041039,545,7,260,0,3,818,90,3,158,0,0,249,22,0,26,0,0,53,650,13,452,3,3,1117
701041040,629,35,76,0,0,742,118,6,60,0,0,193,28,0,8,0,0,40,776,37,150,3,0,969
701041041,1091,74,6,3,0,1177,50,6,0,3,0,62,29,8,0,0,0,34,1173,93,6,4,6,1279
701041042,629,202,27,0,0,864,32,34,6,0,0,78,15,11,3,0,0,26,682,246,38,0,0,969
701041043,1299,282,202,0,0,1790,90,51,32,0,0,171,48,11,11,0,0,69,1433,348,248,0,0,2028
701041044,739,110,14,0,0,861,94,65,7,0,0,168,29,12,7,0,0,47,858,187,23,0,0,1068
702011045,757,175,25,35,23,1016,136,57,5,16,4,223,37,17,4,8,14,78,932,246,37,58,46,1321
702011046,900,412,55,43,3,1412,112,94,24,16,0,243,37,21,5,3,0,71,1051,533,85,63,4,1729
702011047,768,204,42,69,0,1082,166,64,13,10,0,257,33,4,7,0,0,47,970,273,55,81,5,1387
702011048,941,326,4,67,4,1335,101,85,4,20,0,212,29,14,0,8,0,53,1073,432,7,91,4,1603
702011049,487,461,82,55,8,1103,41,81,34,6,0,168,12,11,3,0,0,29,550,555,118,67,8,1293
702011050,62,68,234,38,3,395,133,17,89,20,3,260,25,0,21,8,3,54,214,83,345,66,10,711
702011051,357,56,0,102,3,524,97,28,0,42,0,167,18,5,0,7,0,39,479,87,3,157,3,733
702011052,292,17,0,16,3,326,256,3,3,16,0,284,28,3,0,10,0,40,579,21,10,42,6,654
702011053,135,21,10,7,0,169,283,4,3,7,0,297,15,0,0,4,0,23,432,24,11,25,4,491
702011054,75,13,0,4,7,93,259,20,14,0,0,290,10,3,0,3,0,15,339,33,13,7,5,397
702021055,187,3,9,27,0,224,232,0,0,20,0,254,21,0,0,8,0,27,434,3,9,59,0,505
702021056,435,28,108,25,4,598,158,8,46,7,0,220,38,3,10,4,0,54,632,44,158,31,4,865
702031057,804,43,42,71,24,985,368,14,15,42,5,448,67,0,8,23,7,104,1238,57,64,135,33,1531
702031058,191,17,4,24,3,237,102,12,4,11,0,129,17,0,0,14,0,28,308,29,7,42,3,391
702031059,78,27,0,7,0,112,173,46,0,0,0,216,6,7,0,0,0,15,252,87,3,7,0,346
702031060,390,4,10,0,4,409,126,0,10,0,0,143,26,3,4,0,0,33,547,10,22,0,3,589
702031061,309,59,0,4,4,374,252,31,0,13,0,302,27,0,0,3,0,40,593,98,3,16,6,715
702041062,252,19,13,0,0,283,211,32,10,0,0,251,6,0,0,0,0,14,477,45,22,0,0,546
702041063,526,87,0,6,0,622,285,37,0,5,0,334,62,3,0,0,0,65,870,130,0,18,0,1016
702041064,629,80,71,8,7,793,37,12,20,6,0,71,48,13,10,4,0,85,719,103,97,20,14,949
702051065,163,22,0,48,3,234,137,15,0,20,0,181,17,0,0,30,6,48,314,36,3,100,9,465
702051066,257,28,25,39,4,352,174,27,6,22,5,235,46,19,3,29,0,99,478,69,36,90,14,685
702051067,1579,109,100,92,86,1965,324,60,73,39,35,531,79,17,9,5,13,127,1981,187,183,138,131,2625
702051068,187,9,3,19,3,222,208,10,4,9,0,224,17,0,0,4,0,23,409,18,5,31,6,467
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,703,64,17,0,0,787,34,9,0,0,0,44,15,0,0,0,0,17,750,78,17,0,3,851
801011002,11,726,1730,0,3,2470,8,83,113,0,0,209,0,26,45,0,0,74,24,835,1885,0,3,2754
801011003,441,985,830,0,0,2258,8,50,70,0,0,120,6,24,19,0,0,45,455,1055,920,0,3,2432
801011004,845,105,0,0,0,955,114,18,3,0,0,141,21,0,0,0,0,22,983,125,0,0,0,1114
801011005,627,396,17,0,0,1041,48,33,18,0,0,106,15,4,0,0,0,21,684,435,37,0,4,1164
801011006,1962,177,25,0,0,2168,123,30,0,0,0,155,22,3,0,0,0,29,2115,212,22,0,0,2343
801011007,1609,39,17,4,0,1669,123,3,0,0,0,125,43,3,0,0,0,45,1771,42,18,4,3,1833
801011008,1194,346,11,0,3,1556,129,55,4,0,0,186,29,11,0,0,0,39,1355,416,14,0,3,1779
801011009,1008,19,7,0,0,1038,81,3,0,0,0,82,17,0,0,0,0,17,1112,20,7,0,0,1140
801011010,600,20,8,0,0,635,34,3,0,0,0,36,12,0,0,0,0,12,645,24,11,0,0,677
801011011,972,61,6,0,0,1042,75,5,0,0,0,81,15,3,0,0,0,19,1065,67,8,0,0,1142
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,688,139,183,0,0,1008,48,13,32,0,0,91,13,0,3,0,0,15,744,145,222,0,0,1118
801011014,898,24,14,0,3,937,117,13,3,0,0,136,19,3,0,0,0,23,1035,38,12,0,6,1091
801011015,975,522,123,0,0,1618,113,108,24,0,0,246,26,19,0,0,0,44,1117,653,145,0,0,1913
801011016,2081,93,25,0,3,2207,221,31,3,0,0,253,41,3,0,0,0,46,2346,127,24,0,3,2508
801011017,1057,105,7,0,0,1170,84,13,3,0,0,105,23,3,0,0,0,23,1163,123,9,0,0,1296
801011018,37,0,0,0,0,37,5,0,0,0,0,5,0,0,0,0,0,0,36,0,0,0,0,37
801011019,1824,394,10,0,0,2225,105,32,0,0,0,141,30,7,0,0,0,37,1956,432,6,0,0,2403
801011020,668,88,153,0,0,913,76,25,34,0,0,129,11,3,4,0,0,21,756,116,187,0,0,1064
801011021,786,34,0,0,0,825,74,9,0,0,0,88,15,0,0,0,0,15,873,49,5,0,0,922
801011022,831,145,23,0,0,996,60,39,3,0,0,99,20,3,0,0,0,22,908,186,23,0,0,1122
801011023,664,250,46,3,0,962,63,88,0,0,0,153,20,20,0,0,0,37,748,356,45,4,0,1151
801011024,777,147,50,0,0,975,72,20,14,0,0,100,20,3,3,0,0,26,865,176,65,0,0,1101
801011025,766,38,3,0,0,803,58,15,0,0,0,74,7,3,0,0,0,14,831,58,5,0,0,892
801011026,741,36,25,0,0,808,38,0,4,0,0,46,9,0,0,0,0,11,791,33,28,0,0,861
801011111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
801011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801031032,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
801031113,137,0,45,47,9,242,53,0,33,56,3,144,3,0,3,13,0,18,201,0,75,113,15,402
801031114,26,13,0,0,0,37,3,0,0,0,0,3,0,0,0,0,0,0,30,14,0,0,0,37
801031115,43,0,0,0,0,43,7,0,0,0,0,7,4,0,0,0,0,4,53,0,0,0,0,53
801041034,1460,233,3,0,3,1695,54,22,0,0,0,74,32,6,0,0,0,38,1538,256,3,0,3,1803
801041035,1464,419,5,0,3,1895,29,16,0,0,0,53,25,7,0,0,0,35,1522,447,4,0,3,1979
801041036,1170,644,37,0,7,1854,44,42,3,0,0,89,17,17,0,0,0,32,1223,706,40,0,7,1974
801041037,959,354,146,0,0,1463,14,4,19,0,0,35,26,8,3,0,0,37,993,373,170,0,3,1538
801041038,1037,217,17,0,4,1270,17,8,3,0,0,30,7,0,0,0,0,10,1063,229,15,0,3,1318
801041039,1069,391,617,0,0,2073,27,20,42,0,0,87,24,14,10,0,0,52,1118,420,677,0,0,2214
801041040,775,744,375,0,8,1906,26,41,52,0,0,118,12,15,20,0,0,51,820,806,435,0,6,2067
801041043,79,7,0,0,0,85,6,5,0,0,0,5,4,0,0,0,0,4,87,14,0,0,0,99
801041044,1261,519,628,0,0,2407,28,25,37,0,0,89,23,5,15,0,0,46,1309,553,678,0,0,2534
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041046,2315,1130,0,0,7,3453,139,99,0,0,0,241,40,15,0,0,0,61,2500,1250,0,0,7,3752
